項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2227,-,6696,-,389,-,106,-,688,-,3807,-
0,0,0,0,0,調査世帯数,376,-,81,-,257,-,14,-,4,-,24,-,145,-
0,0,0,0,0,世帯人員,3.25,-,2,-,3.7,-,2.59,-,3,-,3.29,-,3.35,-
0,0,0,0,0,有業人員,1.6,-,1.4,-,1.63,-,1.86,-,1,-,1.72,-,2.25,-
0,0,0,0,0,世帯主平均年齢,48.9,-,56.2,-,46,-,53.8,-,43.5,-,51.1,-,48.1,-
1,0,0,0,0,受取,919689,-,887671,-,969512,-,568924,-,709104,-,736635,-,1004769,-
1,1,0,0,0,実収入,450322,100,436864,100,482296,100,232295,100,308667,100,305908,100,506637,100
1,2,0,0,0,経常収入,447339,99.3,432735,99.1,479432,99.4,230564,99.3,303202,98.2,304767,99.6,504439,99.6
1,3,0,0,0,勤め先収入,443790,98.5,427059,97.8,476020,98.7,230564,99.3,303202,98.2,304767,99.6,501514,99
1,4,0,0,0,世帯主収入,397992,88.4,351359,80.4,435849,90.4,216138,93,303202,98.2,283266,92.6,386852,76.4
1,6,0,0,0,うち男,386875,85.9,348198,79.7,432372,89.6,37994,16.4,-,-,266403,87.1,379632,74.9
1,5,0,0,0,定期収入,392523,87.2,342520,78.4,430942,89.4,213133,91.8,292205,94.7,281842,92.1,380879,75.2
1,5,0,0,0,臨時収入,5447,1.2,8838,2,4875,1,3005,1.3,10997,3.6,1424,0.5,5973,1.2
1,5,0,0,0,賞与,21,0,-,-,32,0,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,43143,9.6,75701,17.3,37043,7.7,-,-,-,-,21501,7,111842,22.1
1,6,0,0,0,うち女,40240,8.9,75701,17.3,32707,6.8,-,-,-,-,21501,7,104218,20.6
1,4,0,0,0,他の世帯員収入,2656,0.6,-,-,3129,0.6,14426,6.2,-,-,-,-,2820,0.6
1,3,0,0,0,事業・内職収入,2250,0.5,4970,1.1,1707,0.4,-,-,-,-,-,-,2309,0.5
1,4,0,0,0,家賃収入,1136,0.3,1888,0.4,1069,0.2,-,-,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,879,0.2,3082,0.7,288,0.1,-,-,-,-,-,-,2309,0.5
1,4,0,0,0,内職収入,235,0.1,-,-,351,0.1,-,-,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,1299,0.3,706,0.2,1705,0.4,-,-,-,-,-,-,617,0.1
