項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1004,-,1364,-,1552,-,1338,-,1710,-,1330,-,1041,-,659,-
0,0,0,0,0,調査世帯数,364,-,37,-,46,-,57,-,54,-,58,-,47,-,39,-,26,-
0,0,0,0,0,世帯人員,3.32,-,3.37,-,3.33,-,3.47,-,3.64,-,3.49,-,3.15,-,3.12,-,2.42,-
0,0,0,0,0,有業人員,1.69,-,1.45,-,1.44,-,1.46,-,1.63,-,1.73,-,2.09,-,2.07,-,1.72,-
0,0,0,0,0,世帯主平均年齢,48.4,-,30.6,-,36.9,-,42,-,46.8,-,51.8,-,56.9,-,62.3,-,69.8,-
1,0,0,0,0,受取,1398157,-,1108968,-,947925,-,1368113,-,1648389,-,1760052,-,1778979,-,1114539,-,1073744,-
1,1,0,0,0,実収入,862848,100,755777,100,588460,100,820187,100,1014339,100,1166561,100,1151963,100,484537,100,612848,100
1,2,0,0,0,経常収入,860408,99.7,752440,99.6,586035,99.6,816410,99.5,1013347,99.9,1165180,99.9,1149539,99.8,483564,99.8,606852,99
1,3,0,0,0,勤め先収入,810341,93.9,718751,95.1,560221,95.2,779979,95.1,981391,96.8,1145041,98.2,1125282,97.7,412141,85.1,316779,51.7
1,4,0,0,0,世帯主収入,734865,85.2,610098,80.7,489459,83.2,717443,87.5,892758,88,1063013,91.1,1050258,91.2,337135,69.6,293680,47.9
1,6,0,0,0,うち男,719212,83.4,596737,79,482913,82.1,683483,83.3,887127,87.5,1047410,89.8,1020795,88.6,330998,68.3,291138,47.5
1,5,0,0,0,定期収入,413115,47.9,337722,44.7,382619,65,430493,52.5,466020,45.9,544853,46.7,464041,40.3,251910,52,252844,41.3
1,5,0,0,0,臨時収入,2906,0.3,4306,0.6,2700,0.5,7783,0.9,323,0,1860,0.2,1306,0.1,3480,0.7,-,-
1,5,0,0,0,賞与,318844,37,268070,35.5,104140,17.7,279166,34,426415,42,516300,44.3,584911,50.8,81745,16.9,40836,6.7
1,4,0,0,0,世帯主の配偶者の収入,70893,8.2,108652,14.4,70762,12,62536,7.6,87798,8.7,74261,6.4,65392,5.7,59905,12.4,18716,3.1
1,6,0,0,0,うち女,70325,8.2,102997,13.6,70762,12,62536,7.6,87798,8.7,74261,6.4,65392,5.7,59905,12.4,18716,3.1
1,4,0,0,0,他の世帯員収入,4583,0.5,-,-,-,-,-,-,835,0.1,7766,0.7,9633,0.8,15101,3.1,4384,0.7
1,3,0,0,0,事業・内職収入,1954,0.2,-,-,982,0.2,-,-,3778,0.4,3294,0.3,922,0.1,2476,0.5,5618,0.9
1,4,0,0,0,家賃収入,258,0,-,-,-,-,-,-,-,-,-,-,-,-,2476,0.5,-,-
1,4,0,0,0,他の事業収入,432,0.1,-,-,-,-,-,-,-,-,2259,0.2,-,-,-,-,691,0.1
1,4,0,0,0,内職収入,1264,0.1,-,-,982,0.2,-,-,3778,0.4,1035,0.1,922,0.1,-,-,4927,0.8
1,3,0,0,0,他の経常収入,48113,5.6,33689,4.5,24831,4.2,36431,4.4,28178,2.8,16845,1.4,23336,2,68947,14.2,284455,46.4
1,4,0,0,0,財産収入,2325,0.3,-,-,418,0.1,54,0,9849,1,2885,0.2,2699,0.2,43,0,1276,0.2
1,4,0,0,0,社会保障給付,45463,5.3,33689,4.5,24414,4.1,36377,4.4,18329,1.8,13960,1.2,18192,1.6,68904,14.2,283179,46.2
1,5,0,0,0,公的年金給付,29256,3.4,-,-,-,-,-,-,4524,0.4,5460,0.5,16546,1.4,65749,13.6,283179,46.2
1,5,0,0,0,他の社会保障給付,16207,1.9,33689,4.5,24414,4.1,36377,4.4,13805,1.4,8500,0.7,1646,0.1,3155,0.7,-,-
1,4,0,0,0,仕送り金,325,0,-,-,-,-,-,-,-,-,-,-,2444,0.2,-,-,-,-
1,2,0,0,0,特別収入,2440,0.3,3337,0.4,2425,0.4,3777,0.5,992,0.1,1381,0.1,2424,0.2,973,0.2,5996,1
1,3,0,0,0,受贈金,974,0.1,961,0.1,1271,0.2,1457,0.2,220,0,123,0,212,0,179,0,5768,0.9
1,3,0,0,0,他の特別収入,1466,0.2,2376,0.3,1154,0.2,2320,0.3,772,0.1,1258,0.1,2211,0.2,795,0.2,227,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),467260,-,315766,-,295557,-,489331,-,567294,-,517988,-,539182,-,549185,-,392194,-
1,2,0,0,0,預貯金引出,387755,-,274752,-,254659,-,376177,-,497493,-,441397,-,462866,-,396620,-,335071,-
1,2,0,0,0,保険金,8743,-,-,-,-,-,36297,-,-,-,1659,-,-,-,3380,-,37552,-
1,3,0,0,0,個人・企業年金保険金,2888,-,-,-,-,-,-,-,-,-,353,-,-,-,3380,-,37552,-
1,3,0,0,0,他の保険金,5856,-,-,-,-,-,36297,-,-,-,1306,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,238,-,-,-,-,-,420,-,-,-,-,-,1300,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,943,-,-,-,1095,-,1175,-,421,-,11,-,838,-,4236,-,-,-
1,2,0,0,0,一括払購入借入金,69089,-,38724,-,38212,-,75262,-,69332,-,74921,-,74108,-,144672,-,19572,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,492,-,2290,-,1591,-,-,-,49,-,-,-,70,-,277,-,-,-
1,1,0,0,0,繰入金,68049,-,37426,-,63907,-,58595,-,66756,-,75503,-,87834,-,80817,-,68702,-
2,0,0,0,0,支払,1398157,-,1108968,-,947925,-,1368113,-,1648389,-,1760052,-,1778979,-,1114539,-,1073744,-
