項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,380,-,-,56,-,53,-,55,-,53,-,53,-,58,-,52,-
0,0,世帯人員,3.31,-,-,2.93,-,3.09,-,3.33,-,3.52,-,3.64,-,3.31,-,3.33,-
0,0,有業人員,1.6,-,-,1.54,-,1.62,-,1.54,-,1.4,-,1.76,-,1.57,-,1.81,-
0,0,世帯主平均年齢,48.2,-,-,55.4,-,50.6,-,44.3,-,45.5,-,45.9,-,45.2,-,50.4,-
0,0,消費支出,339540,-,4.1,246494,-,369004,-,243888,-,289170,-,370307,-,383511,-,470036,-
0,0,公共的料金,97973,28.9,6.5,73939,30,155797,42.2,84162,34.5,84403,29.2,72461,19.6,104830,27.3,110007,23.4
1,0,公共料金等,53409,15.7,-7.7,53305,21.6,46272,12.5,48611,19.9,49265,17,49759,13.4,54884,14.3,71376,15.2
1,1,米,1552,0.5,-12.6,1525,0.6,1660,0.4,1610,0.7,1396,0.5,1937,0.5,1171,0.3,1550,0.3
1,1,食塩,38,0,-13.6,26,0,65,0,15,0,17,0,26,0,30,0,85,0
1,1,学校給食,1373,0.4,-32.4,183,0.1,297,0.1,1905,0.8,2584,0.9,2006,0.5,1581,0.4,1055,0.2
1,1,公営家賃,3274,1,145.6,5576,2.3,4861,1.3,3302,1.4,-,-,-,-,9440,2.5,-,-
1,1,電気代,6781,2,-23.5,5959,2.4,7504,2,5822,2.4,5740,2,6304,1.7,7540,2,8559,1.8
1,1,都市ガス,4045,1.2,-23.7,3657,1.5,4323,1.2,3131,1.3,3773,1.3,4741,1.3,4125,1.1,4535,1
1,1,上下水道料,4326,1.3,-6.7,4808,2,4853,1.3,3026,1.2,3856,1.3,5287,1.4,2861,0.7,5513,1.2
1,1,医科診療代,2965,0.9,1,2097,0.9,3032,0.8,1403,0.6,7382,2.6,1116,0.3,1416,0.4,4243,0.9
1,1,歯科診療代,2305,0.7,59.3,297,0.1,637,0.2,552,0.2,980,0.3,1162,0.3,1310,0.3,10958,2.3
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1252,0.4,-47.3,8841,3.6,-,-,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,3144,0.9,-9.4,4896,2,2245,0.6,2518,1,2931,1,1804,0.5,3154,0.8,4453,0.9
1,1,鉄道通学定期代,272,0.1,9.7,1129,0.5,-,-,-,-,458,0.2,237,0.1,89,0,-,-
1,1,鉄道通勤定期代,2284,0.7,-19.5,1104,0.4,782,0.2,3438,1.4,1640,0.6,2690,0.7,1867,0.5,4408,0.9
