項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8032,-,1104,-,501,-,363,-
0,0,0,0,0,調査世帯数,731,-,592,-,80,-,35,-,24,-
0,0,0,0,0,世帯人員,2.94,-,2.95,-,2.96,-,2.46,-,3.45,-
0,0,0,0,0,有業人員,1.29,-,1.26,-,1.6,-,0.87,-,1.55,-
0,0,0,0,0,世帯主平均年齢,59.5,-,61.5,-,49.5,-,62.8,-,42.2,-
2,2,0,0,0,生計支出,342146,-,344808,-,352452,-,267880,-,354383,-
2,3,0,0,0,消費支出,342146,100,344808,100,352452,100,267880,100,354383,100
2,4,1,0,0,食料,101611,29.7,105870,30.7,82498,23.4,76865,28.7,99636,28.1
2,5,1,1,0,穀類,8171,2.4,8459,2.5,6507,1.8,7293,2.7,8062,2.3
2,6,1,1,1,米類,2096,0.6,2206,0.6,1691,0.5,1617,0.6,1554,0.4
2,6,1,1,2,パン,2850,0.8,2865,0.8,2507,0.7,2866,1.1,3558,1
2,6,1,1,3,麺類,1755,0.5,1794,0.5,1531,0.4,1412,0.5,2030,0.6
2,6,1,1,4,他の穀類,1470,0.4,1595,0.5,778,0.2,1398,0.5,919,0.3
2,5,1,2,0,魚介類,11201,3.3,12169,3.5,6458,1.8,9030,3.4,7206,2
2,6,1,2,1,生鮮魚介,6242,1.8,6795,2,3513,1,4657,1.7,4482,1.3
2,6,1,2,2,塩干魚介,1642,0.5,1790,0.5,975,0.3,1199,0.4,1000,0.3
2,6,1,2,3,魚肉練製品,1705,0.5,1872,0.5,877,0.2,1538,0.6,773,0.2
2,6,1,2,4,他の魚介加工品,1612,0.5,1712,0.5,1093,0.3,1636,0.6,950,0.3
2,5,1,3,0,肉類,9277,2.7,9682,2.8,7189,2,7357,2.7,9308,2.6
2,6,1,3,1,生鮮肉,7736,2.3,8086,2.3,5750,1.6,6316,2.4,8000,2.3
2,6,1,3,2,加工肉,1540,0.5,1596,0.5,1439,0.4,1041,0.4,1308,0.4
2,5,1,4,0,乳卵類,4517,1.3,4718,1.4,3580,1,3865,1.4,3836,1.1
2,6,1,4,1,牛乳,1479,0.4,1578,0.5,952,0.3,1378,0.5,1025,0.3
2,6,1,4,2,乳製品,2179,0.6,2253,0.7,1842,0.5,1793,0.7,2105,0.6
2,6,1,4,3,卵,859,0.3,887,0.3,785,0.2,695,0.3,707,0.2
2,5,1,5,0,野菜・海藻,11387,3.3,12076,3.5,7724,2.2,10196,3.8,8925,2.5
2,6,1,5,1,生鮮野菜,7438,2.2,7907,2.3,5026,1.4,6729,2.5,5391,1.5
