項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,741,-,-,104,-,105,-,105,-,109,-,104,-,105,-,109,-
0,世帯人員,2.9,-,-,2.61,-,2.71,-,2.97,-,2.84,-,3,-,3,-,3.14,-
0,有業人員,1.26,-,-,1.11,-,1.07,-,1.16,-,1.26,-,1.42,-,1.42,-,1.38,-
0,世帯主平均年齢,59.5,-,-,63.8,-,62,-,60,-,61.3,-,56.6,-,57.3,-,55.4,-
0,消費支出,303277,100,-5.3,112281,100,167225,100,206982,100,252487,100,313179,100,396380,100,673291,100
2,基礎的支出,168116,55.4,-,82400,73.4,116604,69.7,137678,66.5,164581,65.2,174867,55.8,203571,51.4,296678,44.1
3,選択的支出,135161,44.6,-,29881,26.6,50620,30.3,69303,33.5,87905,34.8,138312,44.2,192809,48.6,376613,55.9
1,食料,91599,30.2,6.2,51197,45.6,70536,42.2,79927,38.6,88458,35,98372,31.4,114558,28.9,137929,20.5
2,基礎的支出,70206,23.1,-,44805,39.9,57963,34.7,64784,31.3,70588,28,74621,23.8,85219,21.5,93329,13.9
3,選択的支出,21393,7.1,-,6393,5.7,12573,7.5,15144,7.3,17870,7.1,23752,7.6,29339,7.4,44600,6.6
1,住居,22097,7.3,-1.8,3313,3,7821,4.7,16855,8.1,20480,8.1,17854,5.7,26185,6.6,62082,9.2
2,基礎的支出,19786,6.5,-,2459,2.2,7821,4.7,14299,6.9,19424,7.7,15907,5.1,23116,5.8,55392,8.2
3,選択的支出,2312,0.8,-,854,0.8,-,-,2556,1.2,1056,0.4,1946,0.6,3069,0.8,6690,1
1,光熱・水道,17988,5.9,-3.4,11571,10.3,16510,9.9,18484,8.9,19255,7.6,18029,5.8,19834,5,22210,3.3
2,基礎的支出,17988,5.9,-3.4,11571,10.3,16510,9.9,18484,8.9,19255,7.6,18029,5.8,19834,5,22210,3.3
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,11709,3.9,-9.6,4416,3.9,6772,4,8528,4.1,8872,3.5,10818,3.5,11055,2.8,31479,4.7
2,基礎的支出,7954,2.6,-,3704,3.3,5534,3.3,4967,2.4,6598,2.6,7143,2.3,7123,1.8,20591,3.1
3,選択的支出,3756,1.2,-,712,0.6,1237,0.7,3561,1.7,2274,0.9,3675,1.2,3933,1,10888,1.6
1,被服及び履物,15557,5.1,2.7,3440,3.1,6662,4,8240,4,11417,4.5,14923,4.8,23363,5.9,40769,6.1
2,基礎的支出,1142,0.4,-,491,0.4,691,0.4,941,0.5,964,0.4,1302,0.4,1149,0.3,2451,0.4
3,選択的支出,14415,4.8,-,2949,2.6,5970,3.6,7299,3.5,10453,4.1,13620,4.3,22214,5.6,38318,5.7
1,保健医療,15405,5.1,6.7,5965,5.3,7202,4.3,9406,4.5,12114,4.8,16856,5.4,20743,5.2,35488,5.3
2,基礎的支出,13108,4.3,-,5339,4.8,6798,4.1,8699,4.2,9820,3.9,15061,4.8,17900,4.5,28092,4.2
3,選択的支出,2297,0.8,-,626,0.6,404,0.2,708,0.3,2294,0.9,1795,0.6,2843,0.7,7396,1.1
1,交通・通信,29262,9.6,-32.5,7253,6.5,14098,8.4,17648,8.5,25648,10.2,36843,11.8,45210,11.4,57994,8.6
2,基礎的支出,11194,3.7,-,2877,2.6,7416,4.4,7691,3.7,11324,4.5,14077,4.5,15185,3.8,19751,2.9
3,選択的支出,18068,6,-,4376,3.9,6682,4,9957,4.8,14325,5.7,22766,7.3,30025,7.6,38243,5.7
1,教育,12075,4,-3.6,1884,1.7,3773,2.3,1212,0.6,4842,1.9,10201,3.3,12803,3.2,49756,7.4
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,12075,4,-3.6,1884,1.7,3773,2.3,1212,0.6,4842,1.9,10201,3.3,12803,3.2,49756,7.4
1,教養娯楽,39808,13.1,-1.4,9592,8.5,15162,9.1,21520,10.4,25894,10.3,38757,12.4,55051,13.9,112490,16.7
2,基礎的支出,6886,2.3,-,3538,3.2,4637,2.8,4943,2.4,7066,2.8,7417,2.4,9809,2.5,10764,1.6
3,選択的支出,32923,10.9,-,6054,5.4,10525,6.3,16577,8,18828,7.5,31340,10,45242,11.4,101727,15.1
1,その他の消費支出,47775,15.8,-11.9,13650,12.2,18688,11.2,25160,12.2,35507,14.1,50526,16.1,67575,17,123095,18.3
2,基礎的支出,19853,6.5,-,7616,6.8,9233,5.5,12870,6.2,19542,7.7,21309,6.8,24235,6.1,44099,6.5
3,選択的支出,27922,9.2,-,6034,5.4,9455,5.7,12290,5.9,15964,6.3,29217,9.3,43341,10.9,78995,11.7
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年7月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―全世帯―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
