項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4472,-,2438,-,2286,-,804,-
0,0,0,0,0,調査世帯数,742,-,330,-,178,-,170,-,64,-
0,0,0,0,0,世帯人員,2.96,-,2,-,3,-,4,-,5.24,-
0,0,0,0,0,有業人員,1.28,-,0.82,-,1.57,-,1.69,-,1.84,-
0,0,0,0,0,世帯主平均年齢,58.7,-,67.6,-,54,-,49.5,-,48.9,-
2,2,0,0,0,生計支出,315864,-,297627,-,310152,-,352654,-,330011,-
2,3,0,0,0,消費支出,314946,100,297627,100,306385,100,352654,100,330011,100
2,4,1,0,0,食料,81289,25.8,72772,24.5,82975,27.1,89989,25.5,98831,29.9
2,5,1,1,0,穀類,6339,2,5102,1.7,6702,2.2,7570,2.1,8615,2.6
2,6,1,1,1,米類,1664,0.5,1431,0.5,1758,0.6,1901,0.5,1999,0.6
2,6,1,1,2,パン,2801,0.9,2160,0.7,2970,1,3526,1,3797,1.2
2,6,1,1,3,麺類,1405,0.4,1142,0.4,1487,0.5,1542,0.4,2223,0.7
2,6,1,1,4,他の穀類,469,0.1,370,0.1,486,0.2,600,0.2,595,0.2
2,5,1,2,0,魚介類,6634,2.1,6564,2.2,7089,2.3,5831,1.7,7933,2.4
2,6,1,2,1,生鮮魚介,4019,1.3,3845,1.3,4583,1.5,3519,1,4706,1.4
2,6,1,2,2,塩干魚介,1191,0.4,1323,0.4,1123,0.4,928,0.3,1405,0.4
2,6,1,2,3,魚肉練製品,604,0.2,583,0.2,589,0.2,605,0.2,764,0.2
2,6,1,2,4,他の魚介加工品,820,0.3,812,0.3,793,0.3,779,0.2,1058,0.3
2,5,1,3,0,肉類,7352,2.3,5315,1.8,7698,2.5,9154,2.6,12511,3.8
2,6,1,3,1,生鮮肉,6013,1.9,4309,1.4,6350,2.1,7405,2.1,10517,3.2
2,6,1,3,2,加工肉,1339,0.4,1006,0.3,1348,0.4,1749,0.5,1994,0.6
2,5,1,4,0,乳卵類,4128,1.3,3545,1.2,4076,1.3,4908,1.4,5311,1.6
2,6,1,4,1,牛乳,1375,0.4,1157,0.4,1316,0.4,1620,0.5,2063,0.6
2,6,1,4,2,乳製品,1962,0.6,1705,0.6,1989,0.6,2341,0.7,2230,0.7
2,6,1,4,3,卵,792,0.3,682,0.2,772,0.3,947,0.3,1017,0.3
2,5,1,5,0,野菜・海藻,9615,3.1,9312,3.1,9698,3.2,9729,2.8,10726,3.3
2,6,1,5,1,生鮮野菜,6507,2.1,6162,2.1,6699,2.2,6681,1.9,7353,2.2
2,6,1,5,2,乾物・海藻,736,0.2,767,0.3,643,0.2,734,0.2,853,0.3
2,6,1,5,3,大豆加工品,1221,0.4,1110,0.4,1257,0.4,1322,0.4,1452,0.4
2,6,1,5,4,他の野菜・海藻加工品,1150,0.4,1273,0.4,1100,0.4,992,0.3,1067,0.3
2,5,1,6,0,果物,3208,1,3428,1.2,3449,1.1,2758,0.8,2535,0.8
2,6,1,6,1,生鮮果物,2883,0.9,3170,1.1,2917,1,2483,0.7,2314,0.7
2,6,1,6,2,果物加工品,325,0.1,257,0.1,532,0.2,275,0.1,221,0.1
2,5,1,7,0,油脂・調味料,3669,1.2,3257,1.1,3864,1.3,3832,1.1,4904,1.5
2,6,1,7,1,油脂,403,0.1,338,0.1,460,0.2,407,0.1,584,0.2
2,6,1,7,2,調味料,3265,1,2919,1,3404,1.1,3424,1,4320,1.3
2,5,1,8,0,菓子類,5524,1.8,4137,1.4,5711,1.9,7298,2.1,7629,2.3
2,5,1,9,0,調理食品,10062,3.2,9791,3.3,9996,3.3,10348,2.9,10950,3.3
2,6,1,9,1,主食的調理食品,4363,1.4,4353,1.5,4541,1.5,4248,1.2,4204,1.3
2,6,1,9,2,他の調理食品,5699,1.8,5438,1.8,5455,1.8,6100,1.7,6746,2
2,5,1,10,0,飲料,4003,1.3,3495,1.2,4013,1.3,4597,1.3,5114,1.5
2,6,1,10,1,茶類,949,0.3,865,0.3,953,0.3,1101,0.3,976,0.3
2,6,1,10,2,コーヒー・ココア,920,0.3,886,0.3,818,0.3,917,0.3,1429,0.4
2,6,1,10,3,他の飲料,2134,0.7,1744,0.6,2242,0.7,2579,0.7,2709,0.8
2,5,1,11,0,酒類,3448,1.1,3377,1.1,3378,1.1,3226,0.9,4683,1.4
2,5,1,12,0,外食,17308,5.5,15448,5.2,17301,5.6,20739,5.9,17921,5.4
2,6,1,12,1,一般外食,16516,5.2,15448,5.2,16811,5.5,18852,5.3,14921,4.5
2,6,1,12,2,学校給食,792,0.3,-,-,490,0.2,1887,0.5,3000,0.9
2,4,2,0,0,住居,28243,9,36020,12.1,22114,7.2,23091,6.5,18212,5.5
2,5,2,1,0,家賃地代,19698,6.3,20436,6.9,20472,6.7,18653,5.3,16212,4.9
2,5,2,2,0,設備修繕・維持,8545,2.7,15584,5.2,1641,0.5,4439,1.3,1999,0.6
2,6,2,2,1,設備材料,1529,0.5,2345,0.8,232,0.1,1771,0.5,240,0.1
2,6,2,2,2,工事その他のサービス,7016,2.2,13239,4.4,1410,0.5,2667,0.8,1759,0.5
2,4,3,0,0,光熱・水道,16883,5.4,15368,5.2,17143,5.6,18249,5.2,20642,6.3
2,5,3,1,0,電気代,7318,2.3,6860,2.3,7580,2.5,7744,2.2,7858,2.4
2,5,3,2,0,ガス代,4483,1.4,4117,1.4,4446,1.5,4998,1.4,5165,1.6
2,5,3,3,0,他の光熱,223,0.1,258,0.1,222,0.1,153,0,235,0.1
2,5,3,4,0,上下水道料,4859,1.5,4132,1.4,4895,1.6,5354,1.5,7383,2.2
2,4,4,0,0,家具・家事用品,12022,3.8,13544,4.6,8346,2.7,12925,3.7,12133,3.7
2,5,4,1,0,家庭用耐久財,4511,1.4,5320,1.8,2625,0.9,5044,1.4,4213,1.3
2,6,4,1,1,家事用耐久財,2219,0.7,2782,0.9,292,0.1,3790,1.1,455,0.1
2,6,4,1,2,冷暖房用器具,2113,0.7,2505,0.8,2236,0.7,872,0.2,3092,0.9
2,6,4,1,3,一般家具,179,0.1,33,0,96,0,381,0.1,666,0.2
2,5,4,2,0,室内装備・装飾品,869,0.3,1034,0.3,610,0.2,719,0.2,1156,0.4
2,5,4,3,0,寝具類,1338,0.4,2249,0.8,592,0.2,626,0.2,557,0.2
2,5,4,4,0,家事雑貨,1943,0.6,1638,0.6,1703,0.6,2632,0.7,2407,0.7
2,5,4,5,0,家事用消耗品,2450,0.8,1981,0.7,2395,0.8,3119,0.9,3324,1
2,5,4,6,0,家事サービス,912,0.3,1323,0.4,422,0.1,784,0.2,477,0.1
2,4,5,0,0,被服及び履物,16022,5.1,12596,4.2,13408,4.4,22669,6.4,24111,7.3
2,5,5,1,0,和服,292,0.1,37,0,-,-,-,-,3428,1
2,5,5,2,0,洋服,7940,2.5,6189,2.1,5902,1.9,13060,3.7,9296,2.8
2,6,5,2,1,男子用洋服,2721,0.9,2208,0.7,2532,0.8,4257,1.2,1777,0.5
2,6,5,2,2,婦人用洋服,4339,1.4,3962,1.3,2504,0.8,7024,2,4362,1.3
2,6,5,2,3,子供用洋服,880,0.3,20,0,865,0.3,1779,0.5,3156,1
2,5,5,3,0,シャツ・セーター類,2525,0.8,2029,0.7,2784,0.9,2920,0.8,3373,1
2,6,5,3,1,男子用シャツ・セーター類,761,0.2,643,0.2,917,0.3,592,0.2,1429,0.4
2,6,5,3,2,婦人用シャツ・セーター類,1603,0.5,1387,0.5,1689,0.6,1902,0.5,1696,0.5
2,6,5,3,3,子供用シャツ・セーター類,161,0.1,-,-,177,0.1,426,0.1,248,0.1
2,5,5,4,0,下着類,1106,0.4,838,0.3,945,0.3,1698,0.5,1402,0.4
2,6,5,4,1,男子用下着類,388,0.1,349,0.1,382,0.1,446,0.1,458,0.1
2,6,5,4,2,婦人用下着類,576,0.2,489,0.2,498,0.2,788,0.2,692,0.2
2,6,5,4,3,子供用下着類,142,0,-,-,65,0,464,0.1,252,0.1
2,5,5,5,0,生地・糸類,158,0.1,140,0,225,0.1,142,0,102,0
2,5,5,6,0,他の被服,1327,0.4,1120,0.4,902,0.3,1832,0.5,2325,0.7
2,5,5,7,0,履物類,1739,0.6,1486,0.5,1572,0.5,2110,0.6,2597,0.8
2,5,5,8,0,被服関連サービス,936,0.3,757,0.3,1078,0.4,908,0.3,1589,0.5
