項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,945,-,1270,-,1583,-,1317,-,1722,-,1180,-,1108,-,875,-
0,0,0,0,0,調査世帯数,366,-,34,-,44,-,59,-,55,-,58,-,42,-,40,-,34,-
0,0,0,0,0,世帯人員,3.26,-,3.27,-,3.5,-,3.43,-,3.54,-,3.45,-,3.17,-,2.93,-,2.32,-
0,0,0,0,0,有業人員,1.63,-,1.38,-,1.38,-,1.36,-,1.58,-,1.74,-,2.12,-,1.92,-,1.6,-
0,0,0,0,0,世帯主平均年齢,48.9,-,30.5,-,36.7,-,41.9,-,46.7,-,51.7,-,56.7,-,62.1,-,70.1,-
1,0,0,0,0,受取,1104768,-,963839,-,991798,-,1254696,-,1238835,-,1319478,-,1231385,-,829408,-,703441,-
1,1,0,0,0,実収入,590877,100,577401,100,568109,100,691141,100,737547,100,724330,100,577603,100,359381,100,284932,100
1,2,0,0,0,経常収入,587276,99.4,574985,99.6,565205,99.5,687848,99.5,735009,99.7,716158,98.9,573875,99.4,357164,99.4,284297,99.8
1,3,0,0,0,勤め先収入,579726,98.1,573642,99.3,554014,97.5,676449,97.9,729577,98.9,715443,98.8,563881,97.6,345889,96.2,273668,96
1,4,0,0,0,世帯主収入,514680,87.1,481702,83.4,501957,88.4,616466,89.2,626271,84.9,640518,88.4,513362,88.9,292855,81.5,251854,88.4
1,6,0,0,0,うち男,504574,85.4,475040,82.3,494062,87,608169,88,621088,84.2,616968,85.2,499410,86.5,290997,81,245335,86.1
1,5,0,0,0,定期収入,413068,69.9,407574,70.6,378136,66.6,488360,70.7,449803,61,497164,68.6,434158,75.2,280786,78.1,251854,88.4
1,5,0,0,0,臨時収入,3120,0.5,5007,0.9,1156,0.2,1973,0.3,3885,0.5,3670,0.5,2206,0.4,7076,2,-,-
1,5,0,0,0,賞与,98491,16.7,69120,12,122665,21.6,126133,18.2,172583,23.4,139684,19.3,76998,13.3,4993,1.4,-,-
1,4,0,0,0,世帯主の配偶者の収入,61435,10.4,91940,15.9,52057,9.2,59983,8.7,103305,14,70832,9.8,33437,5.8,49786,13.9,15755,5.5
1,6,0,0,0,うち女,60869,10.3,85952,14.9,52057,9.2,59983,8.7,103305,14,70832,9.8,33437,5.8,49786,13.9,15755,5.5
1,4,0,0,0,他の世帯員収入,3612,0.6,-,-,-,-,-,-,-,-,4094,0.6,17083,3,3248,0.9,6060,2.1
1,3,0,0,0,事業・内職収入,2415,0.4,-,-,-,-,-,-,3423,0.5,-,-,6923,1.2,6188,1.7,5266,1.8
1,4,0,0,0,家賃収入,936,0.2,-,-,-,-,-,-,-,-,-,-,2121,0.4,6188,1.7,-,-
1,4,0,0,0,他の事業収入,998,0.2,-,-,-,-,-,-,-,-,-,-,4802,0.8,-,-,4933,1.7
1,4,0,0,0,内職収入,480,0.1,-,-,-,-,-,-,3423,0.5,-,-,-,-,-,-,333,0.1
1,3,0,0,0,他の経常収入,5136,0.9,1344,0.2,11191,2,11400,1.6,2009,0.3,714,0.1,3070,0.5,5086,1.4,5363,1.9
1,4,0,0,0,財産収入,471,0.1,-,-,52,0,-,-,-,-,284,0,3070,0.5,213,0.1,339,0.1
1,4,0,0,0,社会保障給付,4562,0.8,1178,0.2,11139,2,11400,1.6,2009,0.3,21,0,-,-,4731,1.3,5024,1.8
1,5,0,0,0,公的年金給付,174,0,-,-,-,-,-,-,-,-,-,-,-,-,1573,0.4,-,-
1,5,0,0,0,他の社会保障給付,4388,0.7,1178,0.2,11139,2,11400,1.6,2009,0.3,21,0,-,-,3158,0.9,5024,1.8
1,4,0,0,0,仕送り金,102,0,166,0,-,-,-,-,-,-,410,0.1,-,-,142,0,-,-
1,2,0,0,0,特別収入,3601,0.6,2416,0.4,2904,0.5,3293,0.5,2538,0.3,8172,1.1,3728,0.6,2217,0.6,635,0.2
1,3,0,0,0,受贈金,1508,0.3,821,0.1,1014,0.2,2185,0.3,563,0.1,3764,0.5,705,0.1,991,0.3,460,0.2
1,3,0,0,0,他の特別収入,2093,0.4,1595,0.3,1891,0.3,1107,0.2,1974,0.3,4408,0.6,3023,0.5,1226,0.3,175,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),436995,-,342067,-,354562,-,499387,-,412552,-,512613,-,568894,-,368219,-,343444,-
1,2,0,0,0,預貯金引出,365592,-,280231,-,307384,-,418747,-,329608,-,434533,-,473889,-,312617,-,285588,-
1,2,0,0,0,保険金,743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8495,-
1,3,0,0,0,個人・企業年金保険金,743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8495,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,410,-,-,-,-,-,410,-,-,-,-,-,2920,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,2381,-,1512,-,4,-,-,-,615,-,2419,-,13762,-,721,-,411,-
1,2,0,0,0,一括払購入借入金,67576,-,60324,-,47173,-,80129,-,82309,-,74149,-,78297,-,54777,-,48949,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,293,-,-,-,-,-,100,-,19,-,1512,-,27,-,104,-,-,-
1,1,0,0,0,繰入金,76896,-,44372,-,69127,-,64168,-,88737,-,82536,-,84887,-,101808,-,75065,-
2,0,0,0,0,支払,1104768,-,963839,-,991798,-,1254696,-,1238835,-,1319478,-,1231385,-,829408,-,703441,-
2,1,0,0,0,実支出,452513,-,395172,-,379188,-,481058,-,494134,-,507097,-,506458,-,421221,-,366033,-
2,2,0,0,0,生計支出,330863,-,289016,-,268601,-,338043,-,332432,-,342385,-,412386,-,338206,-,309102,-
2,3,0,0,0,消費支出,330863,100,289016,100,268601,100,338043,100,332432,100,342385,100,412386,100,338206,100,309102,100
2,4,1,0,0,食料,86766,26.2,67542,23.4,65653,24.4,89188,26.4,95951,28.9,91087,26.6,102104,24.8,99203,29.3,75011,24.3
2,5,1,1,0,穀類,6054,1.8,3993,1.4,4941,1.8,6270,1.9,7534,2.3,6912,2,6462,1.6,6250,1.8,4787,1.5
2,6,1,1,1,米類,1552,0.5,468,0.2,970,0.4,1690,0.5,2169,0.7,1773,0.5,1828,0.4,1739,0.5,1338,0.4
2,6,1,1,2,パン,2635,0.8,2288,0.8,2478,0.9,2606,0.8,2908,0.9,3040,0.9,2835,0.7,2420,0.7,2079,0.7
2,6,1,1,3,麺類,1498,0.5,956,0.3,1142,0.4,1549,0.5,1822,0.5,1716,0.5,1484,0.4,1806,0.5,1215,0.4
2,6,1,1,4,他の穀類,370,0.1,280,0.1,351,0.1,425,0.1,635,0.2,382,0.1,314,0.1,284,0.1,155,0.1
2,5,1,2,0,魚介類,5238,1.6,2402,0.8,2779,1,3719,1.1,5636,1.7,5641,1.6,6675,1.6,8295,2.5,7418,2.4
2,6,1,2,1,生鮮魚介,3272,1,1595,0.6,1591,0.6,2262,0.7,3619,1.1,3651,1.1,3910,0.9,5405,1.6,4518,1.5
2,6,1,2,2,塩干魚介,912,0.3,349,0.1,561,0.2,802,0.2,896,0.3,829,0.2,1344,0.3,1268,0.4,1379,0.4
2,6,1,2,3,魚肉練製品,370,0.1,115,0,234,0.1,256,0.1,358,0.1,389,0.1,541,0.1,517,0.2,609,0.2
2,6,1,2,4,他の魚介加工品,685,0.2,343,0.1,392,0.1,399,0.1,763,0.2,773,0.2,881,0.2,1104,0.3,912,0.3
2,5,1,3,0,肉類,7270,2.2,4584,1.6,5521,2.1,5916,1.8,8954,2.7,8690,2.5,9101,2.2,7785,2.3,6705,2.2
2,6,1,3,1,生鮮肉,5877,1.8,3719,1.3,4193,1.6,4812,1.4,7384,2.2,7227,2.1,7518,1.8,5968,1.8,5319,1.7
2,6,1,3,2,加工肉,1393,0.4,865,0.3,1328,0.5,1105,0.3,1570,0.5,1462,0.4,1582,0.4,1817,0.5,1386,0.4
2,5,1,4,0,乳卵類,4006,1.2,2367,0.8,4438,1.7,3768,1.1,4819,1.4,3722,1.1,5014,1.2,4013,1.2,3547,1.1
2,6,1,4,1,牛乳,1346,0.4,860,0.3,1513,0.6,1374,0.4,1813,0.5,1053,0.3,1803,0.4,970,0.3,1309,0.4
2,6,1,4,2,乳製品,1973,0.6,1101,0.4,2403,0.9,1726,0.5,2145,0.6,1977,0.6,2289,0.6,2323,0.7,1598,0.5
2,6,1,4,3,卵,687,0.2,406,0.1,522,0.2,668,0.2,861,0.3,692,0.2,921,0.2,721,0.2,639,0.2
2,5,1,5,0,野菜・海藻,9541,2.9,5216,1.8,5851,2.2,7549,2.2,9557,2.9,10206,3,13292,3.2,12938,3.8,12470,4
2,6,1,5,1,生鮮野菜,6937,2.1,3966,1.4,4266,1.6,5325,1.6,7102,2.1,7520,2.2,9774,2.4,9073,2.7,9009,2.9
2,6,1,5,2,乾物・海藻,624,0.2,279,0.1,294,0.1,659,0.2,537,0.2,661,0.2,855,0.2,974,0.3,708,0.2
2,6,1,5,3,大豆加工品,1012,0.3,556,0.2,623,0.2,975,0.3,1040,0.3,1006,0.3,1358,0.3,1286,0.4,1292,0.4
2,6,1,5,4,他の野菜・海藻加工品,968,0.3,415,0.1,668,0.2,590,0.2,878,0.3,1019,0.3,1305,0.3,1604,0.5,1461,0.5
2,5,1,6,0,果物,2891,0.9,1134,0.4,2195,0.8,2490,0.7,2410,0.7,2829,0.8,3848,0.9,4660,1.4,3833,1.2
2,6,1,6,1,生鮮果物,2606,0.8,1083,0.4,1860,0.7,2277,0.7,2152,0.6,2642,0.8,3400,0.8,4302,1.3,3320,1.1
2,6,1,6,2,果物加工品,285,0.1,51,0,335,0.1,213,0.1,258,0.1,187,0.1,448,0.1,358,0.1,512,0.2
2,5,1,7,0,油脂・調味料,3315,1,2217,0.8,2562,1,2921,0.9,3487,1,3467,1,4110,1,4122,1.2,3657,1.2
2,6,1,7,1,油脂,423,0.1,275,0.1,277,0.1,370,0.1,323,0.1,564,0.2,521,0.1,616,0.2,385,0.1
2,6,1,7,2,調味料,2893,0.9,1942,0.7,2285,0.9,2551,0.8,3164,1,2904,0.8,3590,0.9,3506,1,3272,1.1
