項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2300,-,3321,-,3372,-,1007,-
0,0,0,0,0,調査世帯数,364,-,84,-,121,-,119,-,40,-
0,0,0,0,0,世帯人員,3.32,-,2,-,3,-,4,-,5.11,-
0,0,0,0,0,有業人員,1.69,-,1.51,-,1.59,-,1.82,-,2,-
0,0,0,0,0,世帯主平均年齢,48.4,-,54.1,-,45.8,-,47.6,-,46.4,-
1,0,0,0,0,受取,1398157,-,1352589,-,1222667,-,1555787,-,1553166,-
1,1,0,0,0,実収入,862848,100,879902,100,753983,100,950992,100,887824,100
1,2,0,0,0,経常収入,860408,99.7,876234,99.6,751797,99.7,948965,99.8,885967,99.8
1,3,0,0,0,勤め先収入,810341,93.9,784280,89.1,715865,94.9,917605,96.5,822306,92.6
1,4,0,0,0,世帯主収入,734865,85.2,688339,78.2,655029,86.9,855168,89.9,701646,79
1,6,0,0,0,うち男,719212,83.4,647162,73.5,639870,84.9,851758,89.6,701646,79
1,5,0,0,0,定期収入,413115,47.9,360436,41,394540,52.3,459590,48.3,439059,49.5
1,5,0,0,0,臨時収入,2906,0.3,503,0.1,2751,0.4,5362,0.6,683,0.1
1,5,0,0,0,賞与,318844,37,327400,37.2,257738,34.2,390216,41,261904,29.5
1,4,0,0,0,世帯主の配偶者の収入,70893,8.2,95941,10.9,56108,7.4,57221,6,108214,12.2
1,6,0,0,0,うち女,70325,8.2,95941,10.9,54398,7.2,57221,6,108214,12.2
1,4,0,0,0,他の世帯員収入,4583,0.5,-,-,4728,0.6,5217,0.5,12446,1.4
1,3,0,0,0,事業・内職収入,1954,0.2,1146,0.1,2258,0.3,2264,0.2,1758,0.2
1,4,0,0,0,家賃収入,258,0,-,-,776,0.1,-,-,-,-
1,4,0,0,0,他の事業収入,432,0.1,198,0,-,-,1146,0.1,-,-
1,4,0,0,0,内職収入,1264,0.1,948,0.1,1481,0.2,1118,0.1,1758,0.2
1,3,0,0,0,他の経常収入,48113,5.6,90807,10.3,33674,4.5,29096,3.1,61903,7
1,4,0,0,0,財産収入,2325,0.3,1924,0.2,1060,0.1,1552,0.2,9990,1.1
1,4,0,0,0,社会保障給付,45463,5.3,88883,10.1,32614,4.3,27544,2.9,48684,5.5
1,5,0,0,0,公的年金給付,29256,3.4,88274,10,19909,2.6,4684,0.5,7589,0.9
1,5,0,0,0,他の社会保障給付,16207,1.9,609,0.1,12705,1.7,22860,2.4,41095,4.6
1,4,0,0,0,仕送り金,325,0,-,-,-,-,-,-,3228,0.4
1,2,0,0,0,特別収入,2440,0.3,3668,0.4,2187,0.3,2026,0.2,1857,0.2
1,3,0,0,0,受贈金,974,0.1,2735,0.3,712,0.1,270,0,171,0
1,3,0,0,0,他の特別収入,1466,0.2,933,0.1,1474,0.2,1757,0.2,1686,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),467260,-,396795,-,401942,-,538735,-,604232,-
1,2,0,0,0,預貯金引出,387755,-,329175,-,336232,-,429406,-,551930,-
1,2,0,0,0,保険金,8743,-,8761,-,5148,-,14241,-,2159,-
1,3,0,0,0,個人・企業年金保険金,2888,-,8761,-,1755,-,216,-,2159,-
1,3,0,0,0,他の保険金,5856,-,-,-,3393,-,14025,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,238,-,-,-,-,-,513,-,647,-
1,2,0,0,0,分割払購入借入金,943,-,2107,-,617,-,751,-,-,-
1,2,0,0,0,一括払購入借入金,69089,-,56598,-,59926,-,92518,-,49404,-
