項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,364,-,-,50,-,50,-,49,-,53,-,52,-,55,-,55,-
0,0,0,0,0,世帯人員,3.32,-,-,3.21,-,2.87,-,3.27,-,3.42,-,3.42,-,3.63,-,3.43,-
0,0,0,0,0,有業人員,1.69,-,-,1.7,-,1.66,-,1.68,-,1.67,-,1.7,-,1.73,-,1.69,-
0,0,0,0,0,世帯主平均年齢,48.4,-,-,52.5,-,49.9,-,47.4,-,47.7,-,45,-,47.1,-,49.3,-
1,0,0,0,0,受取,1398157,-,2.2,485737,-,673844,-,766557,-,962843,-,1315594,-,2128860,-,3395425,-
1,1,0,0,0,実収入,862848,100,0.7,134403,100,323737,100,406866,100,517570,100,720757,100,1300119,100,2585487,100
1,2,0,0,0,経常収入,860408,99.7,1,132520,98.6,321985,99.5,405165,99.6,512701,99.1,718566,99.7,1298619,99.9,2582356,99.9
1,3,0,0,0,勤め先収入,810341,93.9,-0.5,47965,35.7,231464,71.5,355172,87.3,488204,94.3,700520,97.2,1246665,95.9,2550486,98.6
1,4,0,0,0,世帯主収入,734865,85.2,1.4,41360,30.8,222932,68.9,334536,82.2,463626,89.6,576411,80,1089812,83.8,2365842,91.5
1,6,0,0,0,うち男,719212,83.4,5.2,26416,19.7,208235,64.3,329559,81,435719,84.2,571930,79.4,1047090,80.5,2365842,91.5
1,5,0,0,0,定期収入,413115,47.9,-2.4,40769,30.3,220802,68.2,330806,81.3,444950,86,539485,74.8,558609,43,743656,28.8
1,5,0,0,0,臨時収入,2906,0.3,27,-,-,427,0.1,2772,0.7,2490,0.5,1096,0.2,10845,0.8,2641,0.1
1,5,0,0,0,賞与,318844,37,6.4,591,0.4,1703,0.5,958,0.2,16186,3.1,35830,5,520359,40,1619546,62.6
1,4,0,0,0,世帯主の配偶者の収入,70893,8.2,-15.6,3003,2.2,8532,2.6,17540,4.3,23701,4.6,113264,15.7,143730,11.1,183903,7.1
1,6,0,0,0,うち女,70325,8.2,-15.5,3003,2.2,8532,2.6,17540,4.3,23701,4.6,109225,15.2,143730,11.1,183903,7.1
1,4,0,0,0,他の世帯員収入,4583,0.5,-18.6,3603,2.7,-,-,3096,0.8,877,0.2,10845,1.5,13123,1,742,0
1,3,0,0,0,事業・内職収入,1954,0.2,-47.8,-,-,2419,0.7,2748,0.7,6231,1.2,1378,0.2,859,0.1,-,-
1,4,0,0,0,家賃収入,258,0,-74.6,-,-,-,-,-,-,1788,0.3,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,432,0.1,-69.9,-,-,321,0.1,-,-,2679,0.5,-,-,-,-,-,-
