項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,743,-,-,105,-,109,-,108,-,106,-,104,-,106,-,105,-
0,0,0,0,0,世帯人員,3,-,-,2.61,-,2.72,-,2.96,-,3.05,-,3.2,-,3.28,-,3.14,-
0,0,0,0,0,有業人員,1.32,-,-,1.14,-,1.18,-,1.19,-,1.32,-,1.51,-,1.55,-,1.37,-
0,0,0,0,0,世帯主平均年齢,58.6,-,-,63.3,-,64.5,-,58.3,-,58,-,56,-,53.5,-,56.7,-
2,2,0,0,0,生計支出,320176,-,9.5,101561,-,161294,-,211790,-,255779,-,303823,-,395284,-,808663,-
2,3,0,0,0,消費支出,313155,100,8.8,101561,100,161294,100,211790,100,255779,100,303823,100,395284,100,759664,100
2,4,1,0,0,食料,76845,24.5,7.8,45675,45,58650,36.4,65424,30.9,74094,29,85004,28,100295,25.4,108413,14.3
2,5,1,1,0,穀類,5989,1.9,-2.7,4279,4.2,5713,3.5,5320,2.5,5991,2.3,6519,2.1,7380,1.9,6701,0.9
2,6,1,1,1,米類,1701,0.5,-13.9,1314,1.3,1792,1.1,1661,0.8,1613,0.6,1990,0.7,1780,0.5,1751,0.2
2,6,1,1,2,パン,2617,0.8,7.2,1823,1.8,2201,1.4,2194,1,2542,1,2741,0.9,3594,0.9,3215,0.4
2,6,1,1,3,麺類,1254,0.4,-4.5,904,0.9,1283,0.8,1117,0.5,1299,0.5,1453,0.5,1433,0.4,1286,0.2
2,6,1,1,4,他の穀類,417,0.1,-2.8,239,0.2,437,0.3,348,0.2,537,0.2,335,0.1,572,0.1,449,0.1
