項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4505,-,2792,-,2054,-,649,-
0,0,0,0,0,調査世帯数,741,-,332,-,207,-,149,-,53,-
0,0,0,0,0,世帯人員,2.9,-,2,-,3,-,4,-,5.17,-
0,0,0,0,0,有業人員,1.26,-,0.79,-,1.49,-,1.75,-,2.01,-
0,0,0,0,0,世帯主平均年齢,59.5,-,68.4,-,54.5,-,49.8,-,49.5,-
2,2,0,0,0,生計支出,303277,-,289089,-,304841,-,317649,-,349549,-
2,3,0,0,0,消費支出,303277,100,289089,100,304841,100,317649,100,349549,100
2,4,1,0,0,食料,83752,27.6,77213,26.7,83702,27.5,92444,29.1,101839,29.1
2,5,1,1,0,穀類,6167,2,5008,1.7,6063,2,7872,2.5,9274,2.7
2,6,1,1,1,米類,1755,0.6,1428,0.5,1773,0.6,2255,0.7,2363,0.7
2,6,1,1,2,パン,2671,0.9,2206,0.8,2617,0.9,3269,1,4234,1.2
2,6,1,1,3,麺類,1413,0.5,1152,0.4,1344,0.4,1828,0.6,2210,0.6
2,6,1,1,4,他の穀類,329,0.1,221,0.1,329,0.1,520,0.2,467,0.1
2,5,1,2,0,魚介類,6204,2,6482,2.2,6115,2,5527,1.7,6805,1.9
2,6,1,2,1,生鮮魚介,3782,1.2,3991,1.4,3646,1.2,3359,1.1,4264,1.2
2,6,1,2,2,塩干魚介,1132,0.4,1145,0.4,1203,0.4,944,0.3,1329,0.4
2,6,1,2,3,魚肉練製品,479,0.2,527,0.2,417,0.1,458,0.1,485,0.1
2,6,1,2,4,他の魚介加工品,811,0.3,820,0.3,849,0.3,766,0.2,727,0.2
2,5,1,3,0,肉類,7045,2.3,5673,2,6930,2.3,9102,2.9,10551,3
2,6,1,3,1,生鮮肉,5651,1.9,4510,1.6,5590,1.8,7284,2.3,8666,2.5
2,6,1,3,2,加工肉,1394,0.5,1162,0.4,1341,0.4,1818,0.6,1886,0.5
2,5,1,4,0,乳卵類,4309,1.4,3848,1.3,4259,1.4,4998,1.6,5542,1.6
2,6,1,4,1,牛乳,1552,0.5,1475,0.5,1399,0.5,1714,0.5,2230,0.6
2,6,1,4,2,乳製品,2021,0.7,1735,0.6,2167,0.7,2346,0.7,2352,0.7
2,6,1,4,3,卵,736,0.2,638,0.2,693,0.2,938,0.3,960,0.3
2,5,1,5,0,野菜・海藻,10965,3.6,11060,3.8,11525,3.8,10267,3.2,10109,2.9
2,6,1,5,1,生鮮野菜,7973,2.6,8024,2.8,8422,2.8,7546,2.4,7035,2
2,6,1,5,2,乾物・海藻,682,0.2,659,0.2,721,0.2,664,0.2,737,0.2
2,6,1,5,3,大豆加工品,1190,0.4,1184,0.4,1233,0.4,1160,0.4,1139,0.3
2,6,1,5,4,他の野菜・海藻加工品,1120,0.4,1193,0.4,1150,0.4,896,0.3,1199,0.3
2,5,1,6,0,果物,3484,1.1,3817,1.3,3502,1.1,3012,0.9,2591,0.7
2,6,1,6,1,生鮮果物,3195,1.1,3520,1.2,3230,1.1,2702,0.9,2343,0.7
2,6,1,6,2,果物加工品,290,0.1,298,0.1,271,0.1,310,0.1,248,0.1
2,5,1,7,0,油脂・調味料,3378,1.1,3147,1.1,3300,1.1,3815,1.2,3932,1.1
2,6,1,7,1,油脂,466,0.2,473,0.2,488,0.2,436,0.1,417,0.1
2,6,1,7,2,調味料,2912,1,2674,0.9,2812,0.9,3379,1.1,3515,1
2,5,1,8,0,菓子類,5556,1.8,4686,1.6,5511,1.8,6786,2.1,7893,2.3
2,5,1,9,0,調理食品,10436,3.4,9445,3.3,10310,3.4,11991,3.8,12936,3.7
2,6,1,9,1,主食的調理食品,4353,1.4,3982,1.4,4113,1.3,5278,1.7,5034,1.4
2,6,1,9,2,他の調理食品,6083,2,5464,1.9,6197,2,6713,2.1,7902,2.3
2,5,1,10,0,飲料,5119,1.7,4728,1.6,4867,1.6,5896,1.9,6466,1.8
2,6,1,10,1,茶類,1101,0.4,1073,0.4,948,0.3,1310,0.4,1290,0.4
2,6,1,10,2,コーヒー・ココア,850,0.3,785,0.3,972,0.3,800,0.3,934,0.3
2,6,1,10,3,他の飲料,3169,1,2870,1,2947,1,3786,1.2,4243,1.2
2,5,1,11,0,酒類,3366,1.1,3181,1.1,3531,1.2,3740,1.2,2760,0.8
