項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7868,-,1119,-,566,-,447,-
0,0,0,0,0,調査世帯数,741,-,591,-,77,-,43,-,30,-
0,0,0,0,0,世帯人員,2.9,-,2.92,-,2.91,-,2.38,-,3.14,-
0,0,0,0,0,有業人員,1.26,-,1.24,-,1.49,-,0.87,-,1.42,-
0,0,0,0,0,世帯主平均年齢,59.5,-,61.8,-,48.9,-,63.5,-,40.3,-
2,2,0,0,0,生計支出,303277,-,302025,-,327924,-,244239,-,338384,-
2,3,0,0,0,消費支出,303277,100,302025,100,327924,100,244239,100,338384,100
2,4,1,0,0,食料,83752,27.6,85857,28.4,76759,23.4,70135,28.7,81430,24.1
2,5,1,1,0,穀類,6167,2,6247,2.1,5635,1.7,6247,2.6,5993,1.8
2,6,1,1,1,米類,1755,0.6,1837,0.6,1402,0.4,1334,0.5,1715,0.5
2,6,1,1,2,パン,2671,0.9,2620,0.9,2641,0.8,3375,1.4,2750,0.8
2,6,1,1,3,麺類,1413,0.5,1453,0.5,1300,0.4,1312,0.5,1132,0.3
2,6,1,1,4,他の穀類,329,0.1,338,0.1,292,0.1,226,0.1,396,0.1
2,5,1,2,0,魚介類,6204,2,6710,2.2,4114,1.3,5371,2.2,3597,1.1
2,6,1,2,1,生鮮魚介,3782,1.2,4130,1.4,2473,0.8,2677,1.1,2348,0.7
2,6,1,2,2,塩干魚介,1132,0.4,1198,0.4,749,0.2,1403,0.6,585,0.2
2,6,1,2,3,魚肉練製品,479,0.2,497,0.2,369,0.1,614,0.3,266,0.1
2,6,1,2,4,他の魚介加工品,811,0.3,885,0.3,523,0.2,677,0.3,398,0.1
2,5,1,3,0,肉類,7045,2.3,7430,2.5,5355,1.6,5810,2.4,6065,1.8
2,6,1,3,1,生鮮肉,5651,1.9,5958,2,4129,1.3,4689,1.9,5277,1.6
2,6,1,3,2,加工肉,1394,0.5,1472,0.5,1226,0.4,1121,0.5,788,0.2
2,5,1,4,0,乳卵類,4309,1.4,4548,1.5,3142,1,3515,1.4,4021,1.2
2,6,1,4,1,牛乳,1552,0.5,1670,0.6,875,0.3,1263,0.5,1526,0.5
2,6,1,4,2,乳製品,2021,0.7,2116,0.7,1625,0.5,1613,0.7,1860,0.5
2,6,1,4,3,卵,736,0.2,762,0.3,643,0.2,639,0.3,635,0.2
2,5,1,5,0,野菜・海藻,10965,3.6,11662,3.9,7782,2.4,10455,4.3,7312,2.2
2,6,1,5,1,生鮮野菜,7973,2.6,8471,2.8,5626,1.7,7616,3.1,5525,1.6
2,6,1,5,2,乾物・海藻,682,0.2,722,0.2,572,0.2,616,0.3,345,0.1
2,6,1,5,3,大豆加工品,1190,0.4,1285,0.4,752,0.2,993,0.4,852,0.3
2,6,1,5,4,他の野菜・海藻加工品,1120,0.4,1184,0.4,832,0.3,1231,0.5,590,0.2
2,5,1,6,0,果物,3484,1.1,3700,1.2,2165,0.7,3822,1.6,2564,0.8
2,6,1,6,1,生鮮果物,3195,1.1,3387,1.1,1964,0.6,3547,1.5,2449,0.7
2,6,1,6,2,果物加工品,290,0.1,313,0.1,200,0.1,276,0.1,114,0
2,5,1,7,0,油脂・調味料,3378,1.1,3537,1.2,2794,0.9,2889,1.2,2660,0.8
2,6,1,7,1,油脂,466,0.2,509,0.2,340,0.1,226,0.1,338,0.1
2,6,1,7,2,調味料,2912,1,3028,1,2454,0.7,2663,1.1,2323,0.7
2,5,1,8,0,菓子類,5556,1.8,5633,1.9,5134,1.6,4853,2,6139,1.8
2,5,1,9,0,調理食品,10436,3.4,10616,3.5,10032,3.1,10206,4.2,8565,2.5
2,6,1,9,1,主食的調理食品,4353,1.4,4354,1.4,4458,1.4,4120,1.7,4363,1.3
2,6,1,9,2,他の調理食品,6083,2,6262,2.1,5574,1.7,6086,2.5,4202,1.2
2,5,1,10,0,飲料,5119,1.7,5131,1.7,4930,1.5,4554,1.9,6099,1.8
2,6,1,10,1,茶類,1101,0.4,1154,0.4,915,0.3,680,0.3,1164,0.3
2,6,1,10,2,コーヒー・ココア,850,0.3,842,0.3,849,0.3,907,0.4,924,0.3
2,6,1,10,3,他の飲料,3169,1,3136,1,3165,1,2966,1.2,4011,1.2
2,5,1,11,0,酒類,3366,1.1,3439,1.1,3880,1.2,2469,1,1928,0.6
2,5,1,12,0,外食,17721,5.8,17203,5.7,21798,6.6,9945,4.1,26488,7.8
2,6,1,12,1,一般外食,16990,5.6,16460,5.4,20757,6.3,9945,4.1,25806,7.6
2,6,1,12,2,学校給食,731,0.2,743,0.2,1041,0.3,-,-,682,0.2
2,4,2,0,0,住居,22097,7.3,10622,3.5,84282,25.7,46979,19.2,36936,10.9
2,5,2,1,0,家賃地代,15103,5,1927,0.6,83444,25.4,46780,19.2,35854,10.6
2,5,2,2,0,設備修繕・維持,6994,2.3,8695,2.9,839,0.3,199,0.1,1082,0.3
2,6,2,2,1,設備材料,2260,0.7,2857,0.9,91,0,24,0,-,-
2,6,2,2,2,工事その他のサービス,4735,1.6,5837,1.9,747,0.2,175,0.1,1082,0.3
2,4,3,0,0,光熱・水道,17988,5.9,19031,6.3,14775,4.5,13907,5.7,12833,3.8
2,5,3,1,0,電気代,8160,2.7,8701,2.9,6660,2,6092,2.5,5018,1.5
2,5,3,2,0,ガス代,4880,1.6,4967,1.6,4701,1.4,4399,1.8,4398,1.3
2,5,3,3,0,他の光熱,15,0,18,0,6,0,-,-,23,0
2,5,3,4,0,上下水道料,4932,1.6,5345,1.8,3408,1,3417,1.4,3394,1
2,4,4,0,0,家具・家事用品,11488,3.8,12342,4.1,9133,2.8,7103,2.9,7903,2.3
2,5,4,1,0,家庭用耐久財,3775,1.2,4232,1.4,2651,0.8,1580,0.6,1333,0.4
2,6,4,1,1,家事用耐久財,1326,0.4,1193,0.4,2285,0.7,1328,0.5,1251,0.4
2,6,4,1,2,冷暖房用器具,1855,0.6,2313,0.8,162,0,232,0.1,82,0
2,6,4,1,3,一般家具,595,0.2,725,0.2,204,0.1,21,0,-,-
2,5,4,2,0,室内装備・装飾品,663,0.2,733,0.2,435,0.1,497,0.2,223,0.1
2,5,4,3,0,寝具類,1052,0.3,1025,0.3,1452,0.4,1116,0.5,442,0.1
2,5,4,4,0,家事雑貨,2530,0.8,2680,0.9,2271,0.7,1588,0.7,1716,0.5
2,5,4,5,0,家事用消耗品,2888,1,3039,1,2249,0.7,2185,0.9,2715,0.8
2,5,4,6,0,家事サービス,580,0.2,633,0.2,74,0,136,0.1,1474,0.4
2,4,5,0,0,被服及び履物,14860,4.9,15318,5.1,11645,3.6,8507,3.5,22898,6.8
2,5,5,1,0,和服,213,0.1,270,0.1,-,-,-,-,19,0
2,5,5,2,0,洋服,5540,1.8,5680,1.9,4944,1.5,2788,1.1,8053,2.4
2,6,5,2,1,男子用洋服,1214,0.4,1243,0.4,580,0.2,1095,0.4,2433,0.7
2,6,5,2,2,婦人用洋服,3768,1.2,3929,1.3,3446,1.1,1608,0.7,4486,1.3
2,6,5,2,3,子供用洋服,558,0.2,509,0.2,918,0.3,85,0,1135,0.3
2,5,5,3,0,シャツ・セーター類,3315,1.1,3415,1.1,2113,0.6,2148,0.9,6029,1.8
2,6,5,3,1,男子用シャツ・セーター類,1049,0.3,1045,0.3,881,0.3,843,0.3,1815,0.5
2,6,5,3,2,婦人用シャツ・セーター類,2095,0.7,2230,0.7,907,0.3,1305,0.5,3707,1.1
2,6,5,3,3,子供用シャツ・セーター類,170,0.1,141,0,324,0.1,-,-,507,0.1
2,5,5,4,0,下着類,1443,0.5,1522,0.5,1388,0.4,955,0.4,812,0.2
2,6,5,4,1,男子用下着類,430,0.1,474,0.2,305,0.1,300,0.1,141,0
2,6,5,4,2,婦人用下着類,916,0.3,974,0.3,784,0.2,633,0.3,584,0.2
2,6,5,4,3,子供用下着類,96,0,74,0,298,0.1,23,0,87,0
2,5,5,5,0,生地・糸類,173,0.1,212,0.1,29,0,52,0,-,-
2,5,5,6,0,他の被服,941,0.3,942,0.3,893,0.3,992,0.4,992,0.3
