項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,376,-,-,52,-,51,-,53,-,51,-,63,-,53,-,53,-
0,0,0,0,0,世帯人員,3.25,-,-,3,-,3,-,3.4,-,3.46,-,3.28,-,3.4,-,3.22,-
0,0,0,0,0,有業人員,1.6,-,-,1.57,-,1.7,-,1.54,-,1.44,-,1.57,-,1.67,-,1.7,-
0,0,0,0,0,世帯主平均年齢,48.9,-,-,55,-,54.8,-,46.3,-,43.8,-,45.7,-,47.6,-,49.3,-
1,0,0,0,0,受取,919689,-,-8.4,412266,-,575158,-,685371,-,817396,-,990096,-,1309330,-,1630366,-
1,1,0,0,0,実収入,450322,100,-3.4,43685,100,225843,100,334908,100,426894,100,528827,100,648008,100,930922,100
1,2,0,0,0,経常収入,447339,99.3,-3,39637,90.7,225075,99.7,329925,98.5,425923,99.8,527911,99.8,643838,99.4,925863,99.5
1,3,0,0,0,勤め先収入,443790,98.5,-1.9,39637,90.7,216856,96,325974,97.3,420751,98.6,523744,99,642753,99.2,923735,99.2
1,4,0,0,0,世帯主収入,397992,88.4,-1.7,37494,85.8,201564,89.2,308104,92,402962,94.4,492015,93,558919,86.3,774056,83.1
1,6,0,0,0,うち男,386875,85.9,-0.9,23696,54.2,181515,80.4,303963,90.8,391650,91.7,479708,90.7,554643,85.6,762222,81.9
1,5,0,0,0,定期収入,392523,87.2,-2,37494,85.8,200110,88.6,301570,90,396410,92.9,486807,92.1,553134,85.4,761488,81.8
1,5,0,0,0,臨時収入,5447,1.2,49.6,-,-,1454,0.6,6534,2,6405,1.5,5208,1,5784,0.9,12568,1.4
1,5,0,0,0,賞与,21,0,-97.7,-,-,-,-,-,-,147,0,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,43143,9.6,1.7,-,-,9936,4.4,17870,5.3,17789,4.2,30833,5.8,74058,11.4,149305,16
1,6,0,0,0,うち女,40240,8.9,-2.7,-,-,9936,4.4,17870,5.3,17789,4.2,30833,5.8,70215,10.8,133078,14.3
1,4,0,0,0,他の世帯員収入,2656,0.6,-46.6,2143,4.9,5356,2.4,-,-,-,-,897,0.2,9776,1.5,374,0
1,3,0,0,0,事業・内職収入,2250,0.5,-57.9,-,-,6904,3.1,2971,0.9,5172,1.2,-,-,-,-,560,0.1
1,4,0,0,0,家賃収入,1136,0.3,-2.8,-,-,4943,2.2,2971,0.9,-,-,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,879,0.2,-71.8,-,-,1524,0.7,-,-,4549,1.1,-,-,-,-,-,-
1,4,0,0,0,内職収入,235,0.1,-77.9,-,-,437,0.2,-,-,624,0.1,-,-,-,-,560,0.1
1,3,0,0,0,他の経常収入,1299,0.3,-61.6,-,-,1315,0.6,980,0.3,-,-,4166,0.8,1085,0.2,1567,0.2
1,4,0,0,0,財産収入,433,0.1,-66,-,-,-,-,-,-,-,-,777,0.1,1085,0.2,1161,0.1
1,4,0,0,0,社会保障給付,848,0.2,-55,-,-,1190,0.5,980,0.3,-,-,3389,0.6,-,-,406,0
1,5,0,0,0,公的年金給付,172,0,...,-,-,1190,0.5,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,675,0.1,-64.2,-,-,-,-,980,0.3,-,-,3389,0.6,-,-,406,0
1,4,0,0,0,仕送り金,18,0,-92.2,-,-,125,0.1,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,2983,0.7,-41.2,4048,9.3,768,0.3,4983,1.5,970,0.2,917,0.2,4169,0.6,5059,0.5
1,3,0,0,0,受贈金,1155,0.3,-53.8,646,1.5,61,0,2487,0.7,531,0.1,443,0.1,1939,0.3,1980,0.2
1,3,0,0,0,他の特別収入,1828,0.4,-29.1,3402,7.8,708,0.3,2496,0.7,440,0.1,473,0.1,2231,0.3,3079,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),399954,-,-12.3,284568,-,284432,-,305201,-,338825,-,394479,-,590807,-,596828,-
