,入所施設,,,,,,,,,
,施設名,種別,利用期間,入所定員,住所,緯度,経度,座標系,電話,備考
,社会福祉法人東京援護協会東京高次脳機能障害者支援ホーム,機能訓練,18か月以内,※20,練馬区西大泉5-36-2,35.760686,139.565202,JGD2011,03-3925-0088　 ,18～65歳。短期入所は６泊７日以内。屋内での日常生活動作が自立している方。離棟（無断での外出）がなく、集団生活が営める方。急な利用はできません。事前の見学や面接が必要です。令和４年８月から約２年半の間、建替えのため清瀬市梅園に一時移転します。※令和4年4月1日から
,社会福祉法人東京援護協会東京高次脳機能障害者支援ホーム,生活介護,制限なし,※30,練馬区西大泉5-36-2,35.760686,139.565202,JGD2011,03-3925-0088　 ,18～65歳。短期入所は６泊７日以内。屋内での日常生活動作が自立している方。離棟（無断での外出）がなく、集団生活が営める方。急な利用はできません。事前の見学や面接が必要です。令和４年８月から約２年半の間、建替えのため清瀬市梅園に一時移転します。※令和4年4月1日から
,短期入所施設,,,,,,,,,
,施設名,,入所定員,住所,緯度,経度,座標系,電話,備考,
1,社会福祉法人邦友会障害者支援施設新宿けやき園,,2,新宿区百人町4-5-1,35.708157,139.698107,JGD2011,03-3367-1601,利用前の面接、初回は１泊２日、24時間看護職配置。医療処置が必要な場合は、程度により受入れ可能かどうか判断させていただきます。まずはご相談ください。,
2,社会福祉法人善光会障害者支援施設アミークス東糀谷,,4,大田区東糀谷6-4-17,35.559238,139.751021,JGD2011,03-5735-8080,看護師の勤務が24時間体制ではないため、医療的ケアが常時必要な方の受け入れは困難です。,
3,社会福祉法人南東北福祉事業団障害者支援施設江古田の森,,4,中野区江古田3-14-19,35.729629,139.665367,JGD2011,03-5318-3711,状態に応じて、身体・知的の居室が選択可能。夜間医療ケアができないため、人工呼吸器や経管栄養の方のご利用はお断りしております。※定員内2名が身体障害枠（常時個別対応が必要でない方）,
4,社会福祉法人敬心福祉会障害者支援施設雑司谷,,1,豊島区南池袋3-7-8,35.723498,139.712358,JGD2011,03-5958-1176,面談の上利用決定。初回は１泊２日です。医療ケアが必要な方の利用は難しいです。,
5,社会福祉法人創生障害者支援施設土支田創生苑,,1,練馬区土支田3-4-20,35.759583,139.609865,JGD2011,03-3978-0804,利用決定は、集団生活が可能か否かも考慮。夜間の医療的ケアができないので、処置等必要な方は、ご利用できません。詳細は、面談にて決定します。,
6,社会福祉法人足立邦栄会障害者支援施設かえで,,2,足立区皿沼2-8-8,35.790458,139.76819,JGD2011,03-5691-7150,初回は原則１泊２日利用。当施設利用歴があれば緊急ショート可。慣れていただければ複数泊も可。医師不在、看護師夜間不在のため、医療行為の内容によっては対応できない場合があります。高齢者施設と併設です。毎月１日から７日まで、２か月先の予約を受けています。,
7,社会福祉法人あいのわ福祉会竹の塚あかしあの杜,,4,足立区竹の塚7-19-11,35.800991,139.796284,JGD2011,03-5654-7731,ご利用には、面談が必要です。医療ケアに関しては、ご相談ください。,
8,社会福祉法人もくば会八王子療護園,,3,八王子市館町2837,35.627828,139.283935,JGD2011,042-668-8118,毎月１日から７日の間に２か月先の予約受付（その後は随時受付）。夜間看護師が不在のため、医療的ケアに対応できない場合があります。新規利用は、面接の上、１泊２日の体験利用からお願いします。常時見守りが必要な方のご利用は難しいです。,
9,社会福祉法人足立邦栄会短期入所みずき,,2,府中市朝日町3-17-5,35.667511,139.522454,JGD2011,042-352-0081,毎月１日から７日までの期間で２か月先の利用予約を受付。その後、利用期間の公平配慮のため、利用調整を行います。新規ご利用の方は面談・お試し後に継続利用のご相談をさせていただきます。夜間は看護師配置がないため、医療ケアのある方は事前にご相談ください。,
10,社会福祉法人東京緑新会多摩療護園,,3,日野市程久保872-1,35.651401,139.415328,JGD2011,042-591-6885,初回利用の方は、２泊３日利用です。事前に面談をさせていただきます。夜間は看護師不在のため、医療ケアに対応できない場合があります。共同生活が前提となっています。,
11,社会福祉法人東京都社会福祉事業団日野療護園,,4,日野市落川245-1,35.66165,139.430623,JGD2011,042-593-2421,初回のご利用前に面談を行います。医療的ケアが必要な方についてはご相談ください。,
12,社会福祉法人まりも会清瀬療護園,,8,清瀬市竹丘3-1-72,35.764535,139.504321,JGD2011,042-493-3235,ご利用には、面談が必要です。医療ケアに関しては、ご相談ください。,
13,社会福祉法人鶴風会楽短期入所事業所,,16,あきる野市上代継84-6,35.730402,139.278276,JGD2011,042-559-2241,主に身体障害者となっています。高次脳機能障害だけではお預かりしておりません。,
