250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,,
5338671833,0,0,0,0,0,0,,,,,,
5338671834,0,0,0,0,0,0,,,,,,
5338671841,0,0,0,0,0,0,,,,,,
5338671842,0,0,0,0,0,0,,,,,,
5338671843,0,0,0,0,0,0,,,,,,
5338671844,0,0,0,0,0,0,,,,,,
5338673611,0,0,0,0,0,0,,,,,,
5338673612,0,0,0,0,0,0,,,,,,
5338673613,0,0,0,0,0,0,,,,,,
5338673614,0,0,0,0,0,0,,,,,,
5338673621,0,0,0,0,0,0,,,,,,
5338673622,0,0,0,0,0,0,,,,,,
5338673623,0,0,0,0,0,0,,,,,,
5338673624,0,0,0,0,0,0,,,,,,
5338673631,0,0,0,0,0,0,,,,,,
5338673632,0,0,0,0,0,0,,,,,,
5338673633,0,0,0,0,0,0,,,,,,
5338673634,0,0,0,0,0,0,,,,,,
5338673641,0,0,0,0,0,0,,,,,,
5338673642,0,0,0,0,0,0,,,,,,
5338673643,0,0,0,0,0,0,,,,,,
5338673644,0,0,0,0,0,0,,,,,,
5338674911,0,0,0,0,0,0,,,,,,
5338674912,0,0,0,0,0,0,,,,,,
5338674913,0,0,0,0,0,0,,,,,,
5338674914,0,0,0,0,0,0,,,,,,
5338674921,0,0,0,0,0,0,,,,,,
5338674922,0,0,0,0,0,0,,,,,,
5338674923,0,0,0,0,0,0,,,,,,
5338674924,0,0,0,0,0,0,,,,,,
5338674931,0,0,0,0,0,0,,,,,,
5338674932,0,0,0,0,0,0,,,,,,
5338674933,0,0,0,0,0,0,,,,,,
5338674934,0,0,0,0,0,0,,,,,,
5338674941,0,0,0,0,0,0,,,,,,
5338674942,0,0,0,0,0,0,,,,,,
5338674943,0,0,0,0,0,0,,,,,,
5338674944,0,0,0,0,0,0,,,,,,
5339230811,0.059347942,0.112451069,0.221903013,0.062085025,0.116737468,0.228595165,,,,,,
5339230812,0,0,0,0,0,0,,,,,,
5339230813,0.471575494,0.983017911,1.930159532,0.505673723,1.041466134,2.035431561,,,,,,
5339230814,0.016303404,0.025121036,0.039493271,0.023234142,0.035212385,0.056446417,,,,,,
5339230823,0.048064671,0.100248191,0.196019107,0.048316047,0.100591395,0.196623895,,,,,,
5339230824,0.002567815,0.004335258,0.006219157,0.002749489,0.004560432,0.006594625,,,,,,
5339230831,0.40427916,0.901016999,1.696082765,0.490972427,1.080676449,2.032639542,,,,,,
5339230832,0.087418211,0.176019306,0.354355049,0.095782781,0.191297992,0.383636977,,,,,,
5339230833,0.288026737,0.618551375,1.191967928,0.289319923,0.620764013,1.195492792,,,,,,
5339230834,0.047782631,0.103175752,0.198268408,0.047843193,0.103284359,0.198478557,,,,,,
5339230841,0.02503761,0.041254471,0.06040131,0.02528263,0.041561399,0.060920712,,,,,,
5339233711,0.144366296,0.217304213,0.344470269,0.158250375,0.235381918,0.376003923,,,,,,
5339233712,0.237783197,0.331940695,0.550811141,0.253284012,0.354036754,0.586949872,,,,,,
5339233713,0.235310469,0.351569876,0.560100589,0.252211494,0.374375654,0.598945442,,,,,,
5339233714,0.239787461,0.355047359,0.568784276,0.264451927,0.38874432,0.625594377,,,,,,
5339233721,0.221087045,0.274509915,0.485544944,0.240322728,0.304045127,0.531569898,,,,,,
5339233722,0.18754674,0.232308687,0.412396643,0.205922369,0.260890411,0.456239743,,,,,,
5339233723,0.114965724,0.163710835,0.271360512,0.125499673,0.178672327,0.295905931,,,,,,
5339233724,0.048675668,0.060948548,0.111323044,0.05639448,0.073027023,0.129823736,,,,,,
5339233731,0.068599606,0.093092085,0.157625896,0.080303852,0.108706451,0.184351702,,,,,,
5339233732,0.17098818,0.245480905,0.403089432,0.186580106,0.266909456,0.439377057,,,,,,
5339233733,0.096186643,0.128986237,0.220882466,0.115597786,0.15489671,0.264934021,,,,,,
5339233734,0.086167858,0.114643542,0.199369301,0.099961493,0.132784594,0.230839034,,,,,,
5339233741,0.091478618,0.133143069,0.220163396,0.09496234,0.138035351,0.228219544,,,,,,
5339233742,0.08036816,0.118376086,0.197172912,0.081610472,0.120051094,0.200097755,,,,,,
5339233743,0.05076215,0.078142946,0.128986544,0.055545428,0.084348285,0.140042219,,,,,,
5339233744,0.082114607,0.109420632,0.192353567,0.093194252,0.123735427,0.217896526,,,,,,
5339235511,0.008622685,0.012815178,0.019240114,0.008251663,0.012201501,0.018448618,,,,,,
5339235512,0.012310736,0.020498936,0.029735827,0.019596712,0.029094068,0.045181781,,,,,,
5339235513,0.124292452,0.174062575,0.270332904,0.133269874,0.18635513,0.290760765,,,,,,
5339235514,0.206903673,0.292205385,0.449599494,0.213595343,0.301665442,0.465390535,,,,,,
5339235521,0.068400105,0.132460805,0.245952687,0.069674324,0.134245009,0.24885551,,,,,,
5339235522,0.087692596,0.129182539,0.204533901,0.092350807,0.136310731,0.215167116,,,,,,
5339235523,0.284282732,0.471415741,0.813368928,0.294411883,0.486310527,0.836855671,,,,,,
5339235524,0.069568794,0.105839079,0.163655824,0.074658552,0.114212943,0.175727079,,,,,,
5339235531,0.00822461,0.01401139,0.018398417,0.012115835,0.018557374,0.026925401,,,,,,
5339235532,0.008060431,0.01348914,0.017262485,0.00808459,0.013525138,0.017311344,,,,,,
5339235533,0.080518016,0.104651606,0.164061078,0.088416286,0.114205662,0.180995527,,,,,,
5339235534,0.090791224,0.138862343,0.204965797,0.095084634,0.144349567,0.214116559,,,,,,
5339235541,0.240902903,0.438830364,0.627729653,0.243477575,0.442688446,0.634201521,,,,,,
5339235542,0.112194313,0.179794191,0.275014196,0.115866956,0.185329216,0.283520984,,,,,,
5339235543,0.123860015,0.221580258,0.315677836,0.124952996,0.224108179,0.319373346,,,,,,
5339235544,0.094525476,0.151443834,0.229133804,0.09554301,0.152827671,0.231513884,,,,,,
5339236711,0.291910252,0.354080755,0.66985896,0.313016384,0.379903109,0.717126318,,,,,,
5339236712,0.034964008,0.043317976,0.079119586,0.035575034,0.044042228,0.080449557,,,,,,
5339236713,0.08208092,0.104671382,0.185840901,0.124265471,0.156798639,0.279349027,,,,,,
5339236714,0.053907883,0.069144133,0.12048341,0.062509691,0.07973861,0.139772255,,,,,,
5339236721,0.276317143,0.340255192,0.609937956,0.282602672,0.348388061,0.623833006,,,,,,
5339236722,0.056075814,0.065614336,0.140860991,0.064083759,0.075831575,0.161097803,,,,,,
5339236723,0.002571219,0.003519517,0.006140385,0.00266271,0.003564574,0.006304422,,,,,,
5339236724,0.020490183,0.024499058,0.053474058,0.025744837,0.030882729,0.06583681,,,,,,
5339236731,0.816851698,0.970268412,1.893856859,0.853800072,1.013233481,1.977434075,,,,,,
5339236732,0.016451961,0.019420626,0.038313215,0.016875306,0.019894732,0.039264514,,,,,,
5339236733,1.038281214,1.208318698,2.414637784,1.058334066,1.231143008,2.459900957,,,,,,
5339236734,0.247343204,0.388049061,0.612917747,0.281222878,0.434693014,0.692618143,,,,,,
5339236741,0.076081132,0.09236224,0.176527024,0.07750485,0.093909869,0.179525457,,,,,,
5339236742,0.166529674,0.219875532,0.395942592,0.170834831,0.224755712,0.406115677,,,,,,
5339236743,0.350982797,0.644501481,0.916820327,0.357481168,0.655155487,0.933423733,,,,,,
5339236744,0.399747701,0.729990971,1.045542978,0.409248729,0.746162231,1.070032137,,,,,,
5339237913,0.000166662,0.000215115,0.000417777,0.000166662,0.000215115,0.000417777,,,,,,
5339237914,0,0,0,0,0,0,,,,,,
5339237931,0.000920549,0.001410184,0.002347481,0.001083612,0.001639651,0.002799781,,,,,,
5339237932,0.000413722,0.00069579,0.001072796,0.000496187,0.000799156,0.001297639,,,,,,
5339237933,0,0,0,0,0,0,,,,,,
5339237934,0.001784458,0.002516433,0.004447991,0.002304305,0.003288523,0.005795709,,,,,,
5339237941,0,0,0,0,0,0,,,,,,
5339237943,0,0,0,0,0,0,,,,,,
5339237944,0,0,0,0,0,0,,,,,,
5339238911,0.006974062,0.008324921,0.015637175,0.006974062,0.008324921,0.015637175,,,,,,
5339238912,0,0,0,0,0,0,,,,,,
5339238913,0.029904747,0.035255948,0.067352024,0.030053459,0.03541894,0.067665044,,,,,,
5339238914,0.008798517,0.010715528,0.02039739,0.008891122,0.010840688,0.020632043,,,,,,
5339238921,1.53E-06,1.74E-06,3.61E-06,1.53E-06,1.74E-06,3.61E-06,,,,,,
5339238922,2.39E-07,4.18E-06,1.49E-06,2.39E-07,4.18E-06,1.49E-06,,,,,,
5339238923,0.004091147,0.008763496,0.012451604,0.004110099,0.008784987,0.012492363,,,,,,
5339238924,0.0064401,0.013768703,0.019589677,0.006469882,0.013802475,0.019653726,,,,,,
5339238931,0.074065508,0.096694411,0.18447189,0.083113149,0.108368138,0.206841231,,,,,,
5339238932,0.010113257,0.013219469,0.025205131,0.010483675,0.013720111,0.026143744,,,,,,
5339238933,0.080081317,0.09830814,0.196479271,0.083879805,0.102965684,0.205376205,,,,,,
5339238934,0.119683763,0.149679111,0.294939251,0.12305214,0.154191257,0.303431252,,,,,,
5339238941,0.011678352,0.024405691,0.035098086,0.011792052,0.024528253,0.035345373,,,,,,
5339238942,0.010514387,0.022493333,0.031989627,0.010563121,0.022548596,0.032094434,,,,,,
5339238943,0.009474477,0.020153907,0.028755734,0.009517796,0.02020303,0.028848896,,,,,,
5339238944,0.038606581,0.080710459,0.116060558,0.038963926,0.081096566,0.116837355,,,,,,
5339239822,0.03273952,0.03794965,0.079721907,0.032813696,0.038032797,0.079887315,,,,,,
5339239824,0.002070216,0.002848898,0.004938745,0.002101171,0.002891684,0.005012713,,,,,,
5339239831,0.026259072,0.031167949,0.057413211,0.027221103,0.032337516,0.059532651,,,,,,
5339239832,0.000303561,0.000413089,0.000696369,0.000374377,0.000507828,0.000860148,,,,,,
5339239833,0.106372866,0.121381318,0.231846614,0.113647812,0.129731553,0.247737703,,,,,,
5339239834,0.026459687,0.034559486,0.059366877,0.037577929,0.048996475,0.084347028,,,,,,
5339239843,0.005175801,0.006527366,0.011109211,0.00542338,0.006841797,0.011664897,,,,,,
5339255522,0.000239291,0.000498824,0.000779658,0.000295324,0.000608474,0.000953274,,,,,,
5339255524,0,0,0,0,0,0,,,,,,
5339255542,0,0,0,0,0,0,,,,,,
5339256811,0.006910783,0.014122808,0.022320058,0.018975177,0.038973072,0.0611604,,,,,,
5339256812,0.008141141,0.016836134,0.026405959,0.014919785,0.03068714,0.048090941,,,,,,
5339256813,0.038314833,0.080321588,0.125074666,0.047552787,0.098704433,0.15394129,,,,,,
5339256814,0.027488683,0.057249041,0.08958548,0.034413296,0.070852881,0.111242789,,,,,,
5339256821,0.008657102,0.017866279,0.028034218,0.018229598,0.037475217,0.058741253,,,,,,
5339256822,0.007989272,0.016475162,0.025875151,0.015866897,0.03258969,0.051121037,,,,,,
5339256823,0.017539549,0.037296758,0.057437538,0.022254074,0.046628679,0.072240177,,,,,,
5339256824,0.019441918,0.041152101,0.063580207,0.024938843,0.05195659,0.080790253,,,,,,
5339256831,0.022802299,0.054136998,0.07704419,0.027638906,0.063821361,0.092185215,,,,,,
5339256832,0.01650086,0.038580128,0.055562035,0.019875761,0.045234664,0.066149072,,,,,,
5339256833,0.004144817,0.00879175,0.013612446,0.005107762,0.010806469,0.016798734,,,,,,
5339256834,0.00693144,0.014499962,0.022693295,0.008708886,0.018097389,0.028504777,,,,,,
5339256841,0.022178799,0.052182224,0.074679413,0.026757396,0.061241422,0.089049972,,,,,,
5339256842,0.023509897,0.05398101,0.07860841,0.028525787,0.063762794,0.094302066,,,,,,
5339256843,0.006464174,0.013844661,0.021290528,0.007883608,0.016719339,0.025931886,,,,,,
5339256844,0.003553618,0.00776694,0.011735825,0.004178988,0.00911524,0.013824365,,,,,,
5339258324,0,0,0,0,0,0,,,,,,
5339258342,0,0,0,0,0,0,,,,,,
5339258344,0,0,0,0,0,0,,,,,,
5339259411,0.044568868,0.070258779,0.133900634,0.048052078,0.075290257,0.143612293,,,,,,
5339259412,0.054213441,0.088172745,0.165432331,0.056623406,0.091797322,0.172335404,,,,,,
5339259413,0.025827681,0.040237534,0.077174699,0.036056132,0.055791607,0.10719962,,,,,,
5339259414,0.050967007,0.084033599,0.156260616,0.056239447,0.092827638,0.172230243,,,,,,
5339259421,0.047321286,0.076911405,0.144753338,0.048763505,0.079107199,0.148904453,,,,,,
5339259422,0.062194624,0.101582153,0.190392098,0.064062519,0.104452355,0.195792432,,,,,,
5339259423,0.05235792,0.086818598,0.160983083,0.054356379,0.0902486,0.167140312,,,,,,
5339259424,0.068730218,0.113497792,0.211074781,0.070743535,0.116691728,0.217023064,,,,,,
5339259431,0.017024754,0.027071699,0.051472188,0.025179845,0.040361379,0.077006542,,,,,,
5339259432,0.026870128,0.044553071,0.082797099,0.030694554,0.050821162,0.094756922,,,,,,
5339259433,0.012200806,0.019742383,0.037503207,0.020760691,0.033753977,0.064509652,,,,,,
5339259434,0.047632704,0.079536109,0.146302178,0.053604808,0.089430092,0.164744863,,,,,,
5339259441,0.049712654,0.08328649,0.153173589,0.053114327,0.088914513,0.163542557,,,,,,
5339259442,0.053073622,0.08871809,0.163358522,0.055599002,0.092817054,0.170963955,,,,,,
5339259443,0.053779685,0.090139947,0.165695736,0.056471417,0.094623449,0.173921856,,,,,,
5339259444,0.056458225,0.094489352,0.173830797,0.060818271,0.101623478,0.187059404,,,,,,
5339264211,0,0,0,0,0,0,,,,,,
5339264212,0,0,0,0,0,0,,,,,,
5339264213,0,0,0,0,0,0,,,,,,
5339264214,0,0,0,0,0,0,,,,,,
5339264221,0,0,0,0,0,0,,,,,,
5339264222,0,0,0,0,0,0,,,,,,
5339264223,0,0,0,0,0,0,,,,,,
5339264224,0,0,0,0,0,0,,,,,,
5339264231,1.98E-06,1.58E-05,1.06E-05,1.21E-05,3.58E-05,4.14E-05,,,,,,
5339264232,0,0,0,0,0,0,,,,,,
5339264233,5.32E-07,5.17E-06,2.75E-06,5.32E-07,5.17E-06,2.75E-06,,,,,,
5339264234,0,0,0,0,0,0,,,,,,
5339264241,0,0,0,0,0,0,,,,,,
5339264242,0,0,0,0,0,0,,,,,,
5339264243,0,0,0,0,0,0,,,,,,
5339264244,0,0,0,0,0,0,,,,,,
5339266011,0.001362863,0.002525359,0.004335331,0.00136577,0.002532815,0.004345206,,,,,,
5339266012,0,0,0,0,0,0,,,,,,
5339266013,0.000458629,0.001129101,0.001558109,0.000459446,0.001130444,0.001560517,,,,,,
5339266014,0.000573263,0.001332474,0.001912652,0.000630771,0.001444927,0.002090737,,,,,,
5339266021,0,0,0,0,0,0,,,,,,
5339266022,0,0,0,0,0,0,,,,,,
5339266023,9.23E-08,2.91E-06,1.01E-06,9.23E-08,2.91E-06,1.01E-06,,,,,,
5339266024,0,0,0,0,0,0,,,,,,
5339266031,0.000244545,0.000506022,0.000794856,0.000300577,0.000615673,0.000968472,,,,,,
5339266032,0.002626813,0.005660491,0.008628032,0.003111112,0.006570317,0.01014076,,,,,,
5339266033,0.001509276,0.003006632,0.004866004,0.001940623,0.003788273,0.006223086,,,,,,
5339266034,0.001231873,0.002594917,0.004021471,0.001766343,0.003635952,0.005729602,,,,,,
5339266041,0.001325274,0.002845238,0.004348274,0.001580186,0.003331414,0.005142144,,,,,,
5339266042,0,0,0,0,0,0,,,,,,
5339266043,0.000152654,0.000370058,0.00051672,0.000152927,0.000370506,0.000517523,,,,,,
5339266044,0,0,0,0,0,0,,,,,,
5339267311,0,0,0,0,0,0,,,,,,
5339267312,0,0,0,0,0,0,,,,,,
5339267313,0,0,0,0,0,0,,,,,,
5339267314,0,0,0,0,0,0,,,,,,
5339267321,0,0,0,0,0,0,,,,,,
5339267331,0,0,0,0,0,0,,,,,,
5339267332,0,0,0,0,0,0,,,,,,
5339267333,0,0,0,0,0,0,,,,,,
5339312924,0,0,0,0,0,0,,,,,,
5339312932,0,0,0,0,0,0,,,,,,
5339312933,0,0,0,0,0,0,,,,,,
5339312934,0,0,0,0,0,0,,,,,,
5339312941,0,0,0,0,0,0,,,,,,
5339312942,0,0,0,0,0,0,,,,,,
5339312943,0,0,0,0,0,0,,,,,,
5339312944,0,0,0,0,0,0,,,,,,
5339315911,0,0,0,0,0,0,,,,,,
5339315912,0.029002505,0.038171201,0.061031532,0.029022418,0.038193818,0.061074792,,,,,,
5339315913,0,0,0,0,0,0,,,,,,
5339315914,0,0,0,0,0,0,,,,,,
5339315921,0.009716132,0.012553226,0.020268227,0.010053067,0.012940531,0.020934281,,,,,,
5339315922,0.1053951,0.138002682,0.220358661,0.106196404,0.138999289,0.221956303,,,,,,
5339315923,0,0,0,0,0,0,,,,,,
