X（m）,Y（m）,経度（度）,緯度（度）,到達時間（1cm）（秒）,到達時間（30cm）（秒）,到達時間（1m）（秒）,到達時間（最高水位）（秒）
-63555,-194475,139.14334589,34.24495381,711.0,715.0,719.1,1465.5
-63545,-194475,139.14345445,34.24495442,713.1,717.8,723.9,1466.3
-63535,-194475,139.14356300,34.24495503,119.1,691.6,713.3,1467.0
-63545,-194485,139.14345518,34.24486427,124.8,692.7,712.3,1465.0
-63575,-194545,139.14313392,34.24432152,694.2,713.4,720.7,763.9
-63565,-194545,139.14324248,34.24432213,709.1,715.6,720.8,1456.9
-63555,-194545,139.14335104,34.24432274,715.4,719.6,723.6,1457.9
-63565,-194555,139.14324322,34.24423198,720.1,724.2,727.5,1455.7
-63555,-194555,139.14335177,34.24423259,720.5,730.0,734.3,1456.8
-63545,-194555,139.14346033,34.24423320,140.1,462.4,721.3,774.1
-63975,-194565,139.13879310,34.24411670,411.8,668.4,684.3,759.4
-63965,-194565,139.13890166,34.24411731,120.0,655.3,684.0,758.9
-63985,-194575,139.13868528,34.24402593,692.0,694.6,698.6,759.0
-63975,-194575,139.13879384,34.24402654,694.3,697.6,703.1,758.6
-63965,-194575,139.13890240,34.24402716,693.8,703.0,708.1,758.1
-63985,-194585,139.13868602,34.24393578,696.5,700.0,704.5,758.0
-63975,-194585,139.13879458,34.24393639,699.7,702.6,706.7,757.7
-63965,-194585,139.13890314,34.24393701,705.0,718.6,722.3,757.2
-63955,-194585,139.13901169,34.24393762,128.7,431.9,691.4,756.6
-63975,-194595,139.13879532,34.24384624,697.8,702.0,706.5,756.8
-63965,-194595,139.13890388,34.24384686,671.3,683.5,699.8,756.2
-63665,-194595,139.14216059,34.24386526,150.4,438.9,717.3,758.3
-63655,-194595,139.14226915,34.24386587,151.8,440.1,718.6,758.2
-63975,-194605,139.13879606,34.24375609,677.8,684.3,695.2,756.1
-63965,-194605,139.13890462,34.24375670,143.5,429.3,697.3,755.6
-63655,-194605,139.14226988,34.24377572,154.0,439.1,720.1,758.4
-63975,-194615,139.13879680,34.24366594,682.7,688.4,696.7,755.9
-63965,-194615,139.13890536,34.24366655,687.3,702.8,708.8,754.9
-63925,-194615,139.13933959,34.24366901,133.9,428.4,693.6,758.3
-63675,-194615,139.14205351,34.24368434,151.7,437.2,719.1,757.4
-63935,-194625,139.13923177,34.24357824,130.0,424.7,692.1,757.8
-63925,-194625,139.13934033,34.24357886,690.1,696.6,703.2,757.7
-63705,-194625,139.14172857,34.24359235,151.6,433.1,717.5,756.2
-63675,-194625,139.14205424,34.24359419,151.6,437.1,720.1,757.0
-63615,-194625,139.14270558,34.24359786,154.7,441.3,725.6,760.7
-63935,-194635,139.13923251,34.24348809,667.3,685.3,698.4,757.1
-63925,-194635,139.13934107,34.24348871,685.6,693.1,700.5,756.9
-63915,-194635,139.13944962,34.24348932,711.6,716.1,720.6,756.8
-63895,-194635,139.13966674,34.24349055,139.2,424.4,699.0,756.4
-63735,-194635,139.14140364,34.24350036,151.7,429.2,714.9,2143.6
-63725,-194635,139.14151220,34.24350098,153.9,430.5,715.5,753.7
-63715,-194635,139.14162075,34.24350159,717.8,720.0,721.7,755.4
-63705,-194635,139.14172931,34.24350220,288.5,672.2,720.8,755.8
-63695,-194635,139.14183787,34.24350281,275.6,458.8,721.0,760.9
-63685,-194635,139.14194642,34.24350343,441.1,673.6,722.0,756.0
-63675,-194635,139.14205498,34.24350404,721.5,723.7,725.2,761.9
-63665,-194635,139.14216354,34.24350465,229.0,446.9,723.4,760.5
-63655,-194635,139.14227209,34.24350526,153.1,438.1,723.5,760.4
-63645,-194635,139.14238065,34.24350587,153.5,439.1,724.4,760.4
-63635,-194635,139.14248921,34.24350649,154.8,439.8,725.1,760.6
-63625,-194635,139.14259776,34.24350710,155.0,439.0,725.8,760.7
-63615,-194635,139.14270632,34.24350771,155.9,440.1,726.7,760.8
-63605,-194635,139.14281488,34.24350832,155.8,442.1,727.3,774.2
-63595,-194635,139.14292343,34.24350893,156.2,444.2,728.2,772.9
-63585,-194635,139.14303199,34.24350954,156.8,445.6,728.9,771.2
-63575,-194635,139.14314055,34.24351015,156.6,447.3,729.8,769.7
-63565,-194635,139.14324910,34.24351077,155.0,447.5,730.7,768.6
-63555,-194635,139.14335766,34.24351138,155.2,448.1,731.6,767.9
-63545,-194635,139.14346622,34.24351199,155.6,449.7,732.2,1472.5
-63945,-194645,139.13912469,34.24339733,175.8,424.6,692.3,756.6
-63935,-194645,139.13923325,34.24339794,135.1,415.5,693.8,756.5
-63915,-194645,139.13945036,34.24339917,698.7,705.2,711.6,756.1
-63895,-194645,139.13966747,34.24340040,699.8,703.0,707.5,755.5
-63805,-194645,139.14064448,34.24340592,147.7,420.6,709.3,753.8
-63795,-194645,139.14075304,34.24340653,704.0,710.7,714.6,753.6
-63785,-194645,139.14086160,34.24340715,151.5,425.9,711.6,757.5
-63775,-194645,139.14097015,34.24340776,152.1,426.0,712.7,756.6
-63765,-194645,139.14107871,34.24340837,153.5,426.5,713.4,759.1
-63755,-194645,139.14118726,34.24340899,154.0,426.9,714.2,754.8
-63745,-194645,139.14129582,34.24340960,439.2,702.7,717.4,758.5
-63735,-194645,139.14140438,34.24341021,721.5,722.8,724.0,2143.2
-63705,-194645,139.14173005,34.24341205,740.7,756.9,758.7,760.2
-63695,-194645,139.14183860,34.24341266,725.8,727.8,730.7,760.5
-63685,-194645,139.14194716,34.24341327,726.0,727.6,729.1,761.3
-63675,-194645,139.14205572,34.24341389,729.4,731.1,734.0,761.8
-63665,-194645,139.14216427,34.24341450,726.8,728.3,730.1,762.4
-63655,-194645,139.14227283,34.24341511,726.1,728.1,729.7,759.4
-63645,-194645,139.14238139,34.24341572,480.7,720.5,727.9,759.6
-63635,-194645,139.14248994,34.24341633,156.9,434.4,726.6,760.5
-63625,-194645,139.14259850,34.24341695,242.8,454.3,727.9,760.7
-63615,-194645,139.14270706,34.24341756,689.3,727.7,730.0,761.0
-63605,-194645,139.14281561,34.24341817,727.7,729.9,731.2,774.1
-63595,-194645,139.14292417,34.24341878,725.8,730.2,731.7,772.6
-63585,-194645,139.14303273,34.24341939,709.5,730.6,732.2,770.3
-63575,-194645,139.14314128,34.24342000,487.5,730.0,732.7,768.5
-63565,-194645,139.14324984,34.24342061,458.8,711.3,733.1,767.3
-63555,-194645,139.14335839,34.24342122,457.0,708.7,733.7,766.8
-63545,-194645,139.14346695,34.24342184,206.5,458.7,733.7,1471.8
-63535,-194645,139.14357551,34.24342245,155.2,451.9,734.0,1471.0
-63895,-194655,139.13966821,34.24331025,140.8,418.4,700.1,754.9
-63865,-194655,139.13999388,34.24331209,144.1,420.2,703.6,755.7
-63855,-194655,139.14010244,34.24331270,145.1,423.7,705.0,756.0
-63845,-194655,139.14021100,34.24331332,146.2,423.6,706.1,756.0
-63835,-194655,139.14031955,34.24331393,148.5,421.0,707.2,755.9
-63825,-194655,139.14042811,34.24331454,149.7,419.7,708.0,755.3
-63815,-194655,139.14053666,34.24331516,161.2,420.1,708.6,753.7
-63805,-194655,139.14064522,34.24331577,709.0,712.7,714.8,753.4
-63795,-194655,139.14075378,34.24331638,714.3,716.1,717.9,753.5
-63785,-194655,139.14086233,34.24331700,712.9,716.1,717.9,757.5
-63775,-194655,139.14097089,34.24331761,711.8,716.1,718.1,756.3
-63765,-194655,139.14107945,34.24331822,718.1,719.4,720.6,759.1
-63755,-194655,139.14118800,34.24331884,720.3,721.4,722.5,2141.1
-63745,-194655,139.14129656,34.24331945,2141.3,-9999.0,-9999.0,2141.4
-63665,-194655,139.14216501,34.24332435,750.6,752.6,-9999.0,764.9
-63655,-194655,139.14227357,34.24332496,744.0,746.2,749.1,759.5
-63635,-194655,139.14249068,34.24332618,745.1,754.6,-9999.0,761.8
-63625,-194655,139.14259924,34.24332679,731.1,732.3,733.9,1482.0
-63615,-194655,139.14270779,34.24332741,731.3,732.6,733.8,776.0
-63605,-194655,139.14281635,34.24332802,732.9,733.7,734.7,774.1
-63595,-194655,139.14292490,34.24332863,733.2,734.1,735.1,772.2
-63585,-194655,139.14303346,34.24332924,733.2,734.3,735.2,769.4
-63575,-194655,139.14314202,34.24332985,733.3,734.4,735.4,766.9
