都民の生活応援,都民の生活応援に係る実感,KPI(1),生活負担軽減に対する実感度
都民の生活応援,都民の生活応援に係る実感,KPI(2),事業の満足度（利用者）
都民の生活応援,都民の生活応援に係る行動,KPI(3),生活必需品の購入率
都民の生活応援,都民の生活応援に係る行動,KPI(4),利用者数
都民の生活応援,都民の生活応援に係る行動,KPI(5),還元額
地域経済の活性化,利用者,KPI(6),消費を増加させた人の増加率
地域経済の活性化,店舗,KPI(7),売上が増加した店舗の増加率
地域経済の活性化,店舗,KPI(8),事業の満足度（店舗）
地域経済の活性化,都下全体,KPI(9),経済波及効果額
キャッシュレス化の推進,キャッシュレス化の契機,KPI(10),ユーザー（利用者）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(11),決済取引金額（利用者）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(12),決済取引回数（利用者）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(13),ユーザー（店舗）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(14),決済取引金額（店舗）の増加率
キャッシュレス化の推進,キャッシュレス化の契機,KPI(15),決済取引回数（店舗）の増加率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(16),ユーザー（利用者）の継続意向
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(17),決済取引金額（利用者）の維持率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(18),決済取引回数（利用者）の維持率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(19),ユーザー（店舗）の継続意向
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(20),決済取引金額（店舗）の維持率
キャッシュレス化の推進,キャッシュレス化推進の継続,KPI(21),決済取引回数（店舗）の維持率
