250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,,
5338671833,0,0,0,0,0,0,,,,,,
5338671834,0,0,0,0,0,0,,,,,,
5338671841,0,0,0,0,0,0,,,,,,
5338671842,0,0,0,0,0,0,,,,,,
5338671843,0,0,0,0,0,0,,,,,,
5338671844,0,0,0,0,0,0,,,,,,
5338673611,0,0,0,0,0,0,,,,,,
5338673612,0,0,0,0,0,0,,,,,,
5338673613,0,0,0,0,0,0,,,,,,
5338673614,0,0,0,0,0,0,,,,,,
5338673621,0,0,0,0,0,0,,,,,,
5338673622,0,0,0,0,0,0,,,,,,
5338673623,0,0,0,0,0,0,,,,,,
5338673624,0,0,0,0,0,0,,,,,,
5338673631,0,0,0,0,0,0,,,,,,
5338673632,0,0,0,0,0,0,,,,,,
5338673633,0,0,0,0,0,0,,,,,,
5338673634,0,0,0,0,0,0,,,,,,
5338673641,0,0,0,0,0,0,,,,,,
5338673642,0,0,0,0,0,0,,,,,,
5338673643,0,0,0,0,0,0,,,,,,
5338673644,0,0,0,0,0,0,,,,,,
5338674911,0,0,0,0,0,0,,,,,,
5338674912,0,0,0,0,0,0,,,,,,
5338674913,0,0,0,0,0,0,,,,,,
5338674914,0,0,0,0,0,0,,,,,,
5338674921,0,0,0,0,0,0,,,,,,
5338674922,0,0,0,0,0,0,,,,,,
5338674923,0,0,0,0,0,0,,,,,,
5338674924,0,0,0,0,0,0,,,,,,
5338674931,0,0,0,0,0,0,,,,,,
5338674932,0,0,0,0,0,0,,,,,,
5338674933,0,0,0,0,0,0,,,,,,
5338674934,0,0,0,0,0,0,,,,,,
5338674941,0,0,0,0,0,0,,,,,,
5338674942,0,0,0,0,0,0,,,,,,
5338674943,0,0,0,0,0,0,,,,,,
5338674944,0,0,0,0,0,0,,,,,,
5339230811,0.134373679,0.149687904,0.267269336,0.155416062,0.175720164,0.311471386,,,,,,
5339230812,0,0,0,0,0,0,,,,,,
5339230813,0.420415881,0.517939948,0.842956447,0.658126618,0.791133462,1.303885239,,,,,,
5339230814,0.179771321,0.217420416,0.355587912,0.26163054,0.312132661,0.514601937,,,,,,
5339230823,0.034855306,0.051776287,0.075414394,0.036382878,0.053477086,0.07832848,,,,,,
5339230824,0.020605785,0.027851401,0.043797972,0.022051502,0.029473275,0.046564879,,,,,,
5339230831,0.282890167,0.378826674,0.605679513,0.409210237,0.54226473,0.872620777,,,,,,
5339230832,0.160855195,0.213688921,0.338172377,0.214268903,0.281543588,0.447994461,,,,,,
5339230833,0.252565753,0.445966621,0.7146122,0.263179052,0.459524203,0.735908565,,,,,,
5339230834,0.040633771,0.073739409,0.113725911,0.040637761,0.07374399,0.113731676,,,,,,
5339230841,0.19989713,0.264560699,0.424237242,0.201955572,0.266849531,0.428188889,,,,,,
5339233711,1.113686373,1.364660124,2.336819793,1.229097764,1.492075397,2.564547803,,,,,,
5339233712,1.898374727,2.20121572,3.858590701,2.021968254,2.345694165,4.109531997,,,,,,
5339233713,1.807439067,2.207306997,3.782962508,1.942857533,2.360495046,4.05350463,,,,,,
5339233714,1.872932569,2.267597238,3.901426443,2.075209146,2.497149313,4.306051867,,,,,,
5339233721,1.860640651,1.991176197,3.604295861,2.012046469,2.1762228,3.918638574,,,,,,
5339233722,1.578936635,1.687771227,3.057691934,1.721373383,1.863742336,3.354867336,,,,,,
5339233723,0.920856422,1.085903534,1.886037533,1.006256963,1.185123423,2.058673873,,,,,,
5339233724,0.418525663,0.454082722,0.816171688,0.478437594,0.52833716,0.941531394,,,,,,
5339233731,0.445209872,0.524480351,0.911418128,0.510655798,0.601207247,1.04546403,,,,,,
5339233732,1.275086122,1.524597963,2.640195223,1.38615579,1.654244129,2.865771387,,,,,,
5339233733,0.550968148,0.647728371,1.132136371,0.655656269,0.770803315,1.347294074,,,,,,
5339233734,0.53193784,0.621023599,1.085603303,0.610083176,0.711777137,1.244701115,,,,,,
5339233741,0.716386597,0.858923832,1.4910973,0.744356697,0.891304999,1.54749155,,,,,,
5339233742,0.615617975,0.750828225,1.295337023,0.623980951,0.760653929,1.312493715,,,,,,
5339233743,0.331526955,0.414016724,0.727267244,0.361546873,0.448500896,0.787719902,,,,,,
5339233744,0.539018978,0.626176754,1.099305269,0.608912133,0.706300443,1.239887216,,,,,,
5339235511,0.023118742,0.031282022,0.048746602,0.022362781,0.030102159,0.04718261,,,,,,
5339235512,0.037679784,0.056056869,0.088672356,0.059726728,0.080770607,0.129705277,,,,,,
5339235513,0.320846426,0.417786014,0.68289679,0.347789896,0.45134617,0.741201692,,,,,,
5339235514,0.532906714,0.699219725,1.130950786,0.551058144,0.723008983,1.172950634,,,,,,
5339235521,0.104931814,0.145125078,0.24684503,0.110122456,0.151593598,0.257865287,,,,,,
5339235522,0.391248985,0.497403362,0.86494115,0.413069059,0.525917465,0.913322419,,,,,,
5339235523,0.608870007,0.801618011,1.324576707,0.640744529,0.843746708,1.396132986,,,,,,
5339235524,0.303395746,0.395281076,0.680544887,0.325800846,0.426424871,0.733145292,,,,,,
5339235531,0.022196234,0.033309362,0.04566462,0.038461876,0.050986409,0.0777175,,,,,,
5339235532,0.020536746,0.030934723,0.041700744,0.020595744,0.031016438,0.041817723,,,,,,
5339235533,0.198516963,0.242363239,0.390970842,0.227520736,0.274673969,0.44815646,,,,,,
5339235534,0.24481578,0.336438972,0.516430237,0.258482945,0.352346983,0.543462775,,,,,,
5339235541,0.757309122,1.147671506,1.717095907,0.765297013,1.158033554,1.733820732,,,,,,
5339235542,0.408523066,0.55500133,0.903462974,0.424170824,0.575368767,0.93779065,,,,,,
5339235543,0.374623548,0.566139597,0.843443973,0.379226413,0.573521025,0.854357003,,,,,,
5339235544,0.26919326,0.380186252,0.583779245,0.272103913,0.383751476,0.589673024,,,,,,
5339236711,0.869647609,0.99842705,1.746744238,0.943078905,1.08190211,1.891138001,,,,,,
5339236712,0.132790227,0.153038145,0.268583992,0.135066722,0.155587218,0.273013438,,,,,,
5339236713,0.256727378,0.305912289,0.518736507,0.39865931,0.469212728,0.799479502,,,,,,
5339236714,0.156665739,0.187698762,0.318975198,0.186921958,0.222214663,0.37949165,,,,,,
5339236721,1.182328623,1.337078998,2.375602065,1.209250876,1.368519379,2.429138289,,,,,,
5339236722,0.244991048,0.273276388,0.495994826,0.280561934,0.315394405,0.56764631,,,,,,
5339236723,0.008565228,0.010818685,0.017298533,0.008773261,0.010898443,0.017648117,,,,,,
5339236724,0.093840689,0.103502537,0.187705449,0.111870752,0.124157098,0.224146739,,,,,,
5339236731,2.333383915,2.645334415,4.670067113,2.437630017,2.761450795,4.875825755,,,,,,
5339236732,0.051546817,0.057943161,0.10268212,0.052818906,0.059314885,0.105131955,,,,,,
5339236733,3.123107134,3.471478808,6.22731237,3.180612424,3.534569006,6.339714042,,,,,,
5339236734,0.774984302,1.055034783,1.673592078,0.888097178,1.194334345,1.906787015,,,,,,
5339236741,0.21022619,0.243588579,0.422514241,0.213650303,0.247184136,0.429077656,,,,,,
5339236742,0.480649146,0.588612127,0.992066641,0.495815368,0.605068344,1.022368149,,,,,,
5339236743,1.10654733,1.685284401,2.514865039,1.126990576,1.713697253,2.55910427,,,,,,
5339236744,1.268721858,1.920317554,2.879654397,1.298655072,1.963206715,2.945633951,,,,,,
5339237913,0.00064601,0.000741624,0.001342985,0.00064601,0.000741624,0.001342985,,,,,,
5339237914,0,0,0,0,0,0,,,,,,
5339237931,0.002495235,0.003517899,0.005564535,0.003404214,0.004635484,0.007447122,,,,,,
5339237932,0.001014804,0.001680267,0.002386655,0.001479667,0.002210904,0.003331453,,,,,,
5339237933,0,0,0,0,0,0,,,,,,
5339237934,0.004848924,0.006185218,0.010526849,0.006558137,0.008452089,0.014223767,,,,,,
5339237941,0,0,0,0,0,0,,,,,,
5339237943,0,0,0,0,0,0,,,,,,
5339237944,0,0,0,0,0,0,,,,,,
5339238911,0.015602479,0.017606618,0.03214863,0.015602479,0.017606618,0.03214863,,,,,,
5339238912,0,0,0,0,0,0,,,,,,
5339238913,0.069964963,0.078039437,0.143830183,0.070191464,0.078282923,0.144293622,,,,,,
5339238914,0.023510003,0.026809346,0.048032412,0.02382222,0.027185515,0.048680368,,,,,,
5339238921,7.55E-06,8.08E-06,1.43E-05,7.55E-06,8.08E-06,1.43E-05,,,,,,
5339238922,1.36E-06,9.16E-06,3.59E-06,1.36E-06,9.16E-06,3.59E-06,,,,,,
5339238923,0.017304018,0.028683187,0.04069291,0.017381183,0.028764045,0.040842653,,,,,,
5339238924,0.027247292,0.045082549,0.064043356,0.027368551,0.045209612,0.064278666,,,,,,
5339238931,0.260466468,0.306172782,0.527324831,0.290412137,0.34137586,0.58858948,,,,,,
5339238932,0.03569465,0.041969767,0.072227705,0.036943519,0.043474445,0.074819527,,,,,,
5339238933,0.279149893,0.316170442,0.562457515,0.289877117,0.328521495,0.584319657,,,,,,
5339238934,0.417975695,0.479102595,0.843977746,0.429214345,0.492587502,0.867279573,,,,,,
5339238941,0.048252747,0.079213062,0.113170914,0.048612207,0.079586247,0.113878356,,,,,,
5339238942,0.044460371,0.073615717,0.104542141,0.044658794,0.073823638,0.104927194,,,,,,
5339238943,0.040105314,0.066081303,0.094114285,0.04028169,0.066266122,0.094456554,,,,,,
5339238944,0.159875573,0.262287945,0.374805834,0.161020092,0.263476807,0.377056513,,,,,,
5339239822,0.112769852,0.124380838,0.230063059,0.112976883,0.124601863,0.230478664,,,,,,
5339239824,0.007507982,0.009609652,0.017331958,0.00763718,0.009774888,0.017638645,,,,,,
5339239831,0.059392462,0.067798584,0.12041938,0.061760176,0.070556934,0.125219082,,,,,,
5339239832,0.000849962,0.001074755,0.001765405,0.001061779,0.001336025,0.002192683,,,,,,
5339239833,0.239844538,0.263300366,0.481616787,0.257014133,0.282409272,0.516185178,,,,,,
5339239834,0.071027369,0.087359573,0.146317778,0.10167622,0.12482657,0.209120237,,,,,,
5339239843,0.011924208,0.014293839,0.023701841,0.012577115,0.015079107,0.025045567,,,,,,
5339255522,0.034790052,0.047378674,0.271213163,0.043304077,0.058534203,0.318479705,,,,,,
5339255524,0,0,0,0,0,0,,,,,,
5339255542,0,0,0,0,0,0,,,,,,
5339256811,1.026483638,1.391797365,8.468427876,2.804062516,3.793646536,21.20803125,,,,,,
5339256812,1.189045126,1.617219575,9.371687296,2.194578449,2.969875546,16.33070478,,,,,,
5339256813,5.646180556,7.701995597,45.36680159,7.039209323,9.54223962,53.44148874,,,,,,
5339256814,4.027616528,5.462984084,31.73481428,5.055755897,6.808511634,37.68760615,,,,,,
5339256821,1.270683179,1.727386309,10.08734543,2.683137712,3.62843584,19.95568544,,,,,,
5339256822,1.169988992,1.587488404,9.202273257,2.33430063,3.15399025,17.32241838,,,,,,
5339256823,2.541349459,3.482617262,19.6323211,3.238632744,4.39898868,23.75089136,,,,,,
5339256824,2.815823993,3.849704025,21.61789471,3.594552874,4.874789193,26.23845892,,,,,,
5339256831,3.328586176,4.836572677,27.48743678,4.054251035,5.805360726,31.87699041,,,,,,
5339256832,2.374708978,3.413363781,19.16612283,2.867113451,4.061218318,22.04985639,,,,,,
5339256833,0.563982558,0.769399958,5.373080458,0.69219231,0.940044729,6.428425017,,,,,,
5339256834,0.960828021,1.29318652,8.647199658,1.19980516,1.605208755,10.51434212,,,,,,
5339256841,3.232476553,4.662591552,26.11606517,3.903802939,5.548701796,30.09160628,,,,,,
5339256842,3.417338387,4.864252814,27.12522643,4.150459107,5.822336268,31.37110547,,,,,,
5339256843,0.904972346,1.229664678,7.978699022,1.095961333,1.479032607,9.486292679,,,,,,
5339256844,0.499673204,0.690201757,4.73437393,0.585045578,0.80643169,5.501087749,,,,,,
5339258324,0,0,0,0,0,0,,,,,,
5339258342,0,0,0,0,0,0,,,,,,
5339258344,0,0,0,0,0,0,,,,,,
5339259411,4.27819291,4.995141766,39.0567927,4.554260455,5.306257718,40.96378246,,,,,,
5339259412,5.736530197,6.859195776,49.93283881,5.939287893,7.09251965,51.33846438,,,,,,
5339259413,2.411938726,2.792031345,22.2855791,3.316892335,3.82630861,30.33589417,,,,,,
5339259414,5.534281388,6.679032916,47.17576336,6.081116163,7.338993601,51.31914089,,,,,,
5339259421,5.110977534,6.112046075,44.60081355,5.233898661,6.25475101,45.39523484,,,,,,
5339259422,6.724197224,8.066701832,58.23468208,6.883533676,8.252407425,59.25893334,,,,,,
5339259423,5.76331555,6.98069773,48.90503943,5.975598667,7.246177239,50.23539807,,,,,,
5339259424,7.534966488,9.102381114,64.24679681,7.717524059,9.319349054,65.52736628,,,,,,
5339259431,1.082358698,1.279589828,9.627330462,1.77357973,2.105034042,15.09392298,,,,,,
5339259432,2.858333618,3.468058714,24.34391763,3.186892888,3.861213092,26.8429338,,,,,,
5339259433,0.819912575,0.980622471,7.705858328,1.525324238,1.821805016,13.08633597,,,,,,
5339259434,4.930985113,6.005866378,41.48030857,5.526871699,6.72610151,46.17992662,,,,,,
5339259441,5.481419535,6.679130723,45.97883462,5.834783017,7.10753741,48.76681324,,,,,,
5339259442,5.827633291,7.091190622,49.00061121,6.075813712,7.389210743,50.9264973,,,,,,
5339259443,5.94164754,7.243825449,49.75116089,6.223192457,7.587319812,51.83179782,,,,,,
5339259444,6.217635899,7.573837737,52.14568857,6.664287762,8.111636934,55.69325814,,,,,,
5339264211,0,0,0,0,0,0,,,,,,
5339264212,0,0,0,0,0,0,,,,,,
5339264213,0,0,0,0,0,0,,,,,,
5339264214,0,0,0,0,0,0,,,,,,
5339264221,0,0,0,0,0,0,,,,,,
5339264222,0,0,0,0,0,0,,,,,,
5339264223,0,0,0,0,0,0,,,,,,
5339264224,0,0,0,0,0,0,,,,,,
5339264231,0.000438798,0.001390983,0.002784132,0.002176547,0.003703483,0.013007685,,,,,,
5339264232,0,0,0,0,0,0,,,,,,
5339264233,0.000137166,0.000555854,0.000993125,0.000137166,0.000555854,0.000993125,,,,,,
5339264234,0,0,0,0,0,0,,,,,,
5339264241,0,0,0,0,0,0,,,,,,
5339264242,0,0,0,0,0,0,,,,,,
5339264243,0,0,0,0,0,0,,,,,,
5339264244,0,0,0,0,0,0,,,,,,
5339266011,0.258434415,0.33446635,2.935395392,0.258993713,0.335286598,2.942304413,,,,,,
5339266012,0,0,0,0,0,0,,,,,,
5339266013,0.066822227,0.096814755,0.460471696,0.066941103,0.096961988,0.461097103,,,,,,
5339266014,0.084353351,0.119607792,0.62257052,0.093127013,0.131104786,0.671992802,,,,,,
5339266021,0,0,0,0,0,0,,,,,,
5339266022,0,0,0,0,0,0,,,,,,
5339266023,2.50E-05,0.000173828,0.00014027,2.50E-05,0.000173828,0.00014027,,,,,,
5339266024,0,0,0,0,0,0,,,,,,
5339266031,0.035054725,0.047685702,0.272913939,0.04356875,0.058841232,0.320180481,,,,,,
5339266032,0.377182869,0.513892067,2.6834819,0.445865176,0.600763043,3.067093963,,,,,,
5339266033,0.211333862,0.273817454,1.384438621,0.268714001,0.343823235,1.706944536,,,,,,
5339266034,0.1746061,0.232811164,1.156521183,0.2491957,0.329440368,1.651173964,,,,,,
5339266041,0.191106352,0.261020306,1.397325709,0.228203704,0.308586207,1.604043456,,,,,,
5339266042,0,0,0,0,0,0,,,,,,
5339266043,0.022211349,0.031902843,0.153271414,0.022250974,0.031951921,0.153479883,,,,,,
5339266044,0,0,0,0,0,0,,,,,,
5339267311,0,0,0,0,0,0,,,,,,
5339267312,0,0,0,0,0,0,,,,,,
5339267313,0,0,0,0,0,0,,,,,,
5339267314,0,0,0,0,0,0,,,,,,
5339267321,0,0,0,0,0,0,,,,,,
5339267331,0,0,0,0,0,0,,,,,,
5339267332,0,0,0,0,0,0,,,,,,
5339267333,0,0,0,0,0,0,,,,,,
5339312924,0,0,0,0,0,0,,,,,,
5339312932,0,0,0,0,0,0,,,,,,
5339312933,0,0,0,0,0,0,,,,,,
5339312934,0,0,0,0,0,0,,,,,,
5339312941,0,0,0,0,0,0,,,,,,
5339312942,0,0,0,0,0,0,,,,,,
5339312943,0,0,0,0,0,0,,,,,,
5339312944,0,0,0,0,0,0,,,,,,
5339315911,0,0,0,0,0,0,,,,,,
5339315912,0.008680606,0.012503184,0.019237489,0.008690133,0.012514002,0.019257629,,,,,,
5339315913,0,0,0,0,0,0,,,,,,
5339315914,0,0,0,0,0,0,,,,,,
5339315921,0.00295092,0.004102108,0.006493702,0.003061468,0.004235685,0.006722504,,,,,,
5339315922,0.02564702,0.038470259,0.059597548,0.02582807,0.038743534,0.060034614,,,,,,
5339315923,0,0,0,0,0,0,,,,,,
5339315924,0,0,0,0,0,0,,,,,,
