250mメッシュコード,Lon（250mメッシュ中心経度）,Lat（250mメッシュ中心緯度）,Plcorrecte（液状化危険度（PL値））,Scorrected（沈下量（m））
5339235521,139.445313,35.542708,13.24,0.05
5339235531,139.439063,35.546875,7.026,0.016666667
5339235532,139.442188,35.546875,7.59,0.01
5339235622,139.460938,35.542708,0,0
5339235624,139.460938,35.544792,0,0
5339235642,139.460938,35.546875,0,0
5339235644,139.460938,35.548958,0,0
5339235711,139.464063,35.542708,0,0
5339235712,139.467188,35.542708,0,0
5339235713,139.464063,35.544792,0,0
5339235721,139.470313,35.542708,0,0
5339235722,139.473438,35.542708,0,0
5339235723,139.470313,35.544792,0,0
5339235724,139.473438,35.544792,0,0
5339235731,139.464063,35.546875,0,0
5339235733,139.464063,35.548958,0,0
5339235741,139.470313,35.546875,0,0
5339235742,139.473438,35.546875,0,0
5339235743,139.470313,35.548958,0,0
5339235744,139.473438,35.548958,0,0
5339235811,139.476563,35.542708,0.3252,0
5339235812,139.479688,35.542708,0,0
5339235813,139.476563,35.544792,0,0
5339235814,139.479688,35.544792,0,0
5339235831,139.476563,35.546875,0,0
5339235832,139.479688,35.546875,0,0
5339235834,139.479688,35.548958,0,0
5339236433,139.426563,35.557292,0,0
5339236614,139.454688,35.553125,0,0
5339236622,139.460938,35.551042,0,0
5339236623,139.457813,35.553125,0,0
5339236624,139.460938,35.553125,4.545,0.01125
5339236631,139.451563,35.555208,0.2,0
5339236632,139.454688,35.555208,8.845,0.013333333
5339236633,139.451563,35.557292,0.010833333,0
5339236634,139.454688,35.557292,0.013333333,0
5339236641,139.457813,35.555208,0,0
5339236642,139.460938,35.555208,0.808,0.002
5339236644,139.460938,35.557292,0,0
5339236711,139.464063,35.551042,0,0
5339236713,139.464063,35.553125,9.09,0.0225
5339236721,139.470313,35.551042,0,0
5339236722,139.473438,35.551042,0,0
5339236724,139.473438,35.553125,0,0
5339236742,139.473438,35.555208,0,0
5339236812,139.479688,35.551042,0,0
5339236813,139.476563,35.553125,0,0
5339236814,139.479688,35.553125,0,0
5339236831,139.476563,35.555208,0,0
5339236832,139.479688,35.555208,0,0
5339236833,139.476563,35.557292,0,0
5339237322,139.423438,35.559375,0,0
5339237323,139.420313,35.561458,0,0
5339237324,139.423438,35.561458,0,0
5339237331,139.414063,35.563542,0,0
5339237332,139.417188,35.563542,0,0
5339237333,139.414063,35.565625,0,0
5339237334,139.417188,35.565625,0,0
5339237341,139.420313,35.563542,0,0
5339237411,139.426563,35.559375,0,0
5339237413,139.426563,35.561458,0,0
5339237441,139.432813,35.563542,0,0
5339237442,139.435938,35.563542,1.73,0
5339237443,139.432813,35.565625,0,0
5339237444,139.435938,35.565625,0,0
5339237512,139.442188,35.559375,0,0
5339237514,139.442188,35.561458,0,0
5339237522,139.448438,35.559375,0,0
5339237523,139.445313,35.561458,0,0
5339237524,139.448438,35.561458,0,0
5339237531,139.439063,35.563542,1.413636364,0
5339237532,139.442188,35.563542,0.662307692,0
5339237533,139.439063,35.565625,1.483333333,0
5339237534,139.442188,35.565625,0,0
5339237541,139.445313,35.563542,0,0
5339237542,139.448438,35.563542,0,0
5339237543,139.445313,35.565625,0.304782609,0.004347826
5339237544,139.448438,35.565625,0,0
5339237611,139.451563,35.559375,0,0
5339237613,139.451563,35.561458,0,0
5339237622,139.460938,35.559375,0,0
5339238222,139.410938,35.567708,5.063333333,0.01
5339238224,139.410938,35.569792,0,0
5339238242,139.410938,35.571875,0,0
5339238311,139.414063,35.567708,1.437142857,0.002857143
5339238421,139.432813,35.567708,0,0
5339238422,139.435938,35.567708,0,0
5339238512,139.442188,35.567708,1.346666667,0.02
5339238514,139.442188,35.569792,1.89,0.016
5339238521,139.445313,35.567708,1.226,0.017333333
5339238523,139.445313,35.569792,0.675,0.00625
5339238532,139.442188,35.571875,0,0
5339238541,139.445313,35.571875,0,0
5339238734,139.467188,35.573958,0,0
5339238944,139.498438,35.573958,0,0
5339239334,139.417188,35.582292,0,0
5339239341,139.420313,35.580208,0,0
5339239342,139.423438,35.580208,0,0
5339239343,139.420313,35.582292,0,0
5339239344,139.423438,35.582292,0,0
5339239411,139.426563,35.576042,0,0
5339239413,139.426563,35.578125,0,0
5339239414,139.429688,35.578125,0,0
5339239431,139.426563,35.580208,0,0
5339239432,139.429688,35.580208,0,0
5339239433,139.426563,35.582292,0,0
5339239434,139.429688,35.582292,0,0
5339239441,139.432813,35.580208,0,0
5339239443,139.432813,35.582292,0,0
5339239444,139.435938,35.582292,0,0
5339239623,139.457813,35.578125,4.695,0.008
5339239624,139.460938,35.578125,5.703333333,0.01
5339239642,139.460938,35.580208,5.715833333,0.01
5339239712,139.467188,35.576042,0,0
5339239714,139.467188,35.578125,0,0
5339239721,139.470313,35.576042,0,0
5339239723,139.470313,35.578125,0,0
5339239731,139.464063,35.580208,0.85,0.001538462
5339239732,139.467188,35.580208,0,0
5339239733,139.464063,35.582292,0,0
5339239734,139.467188,35.582292,0,0
5339239741,139.470313,35.580208,0,0
5339239742,139.473438,35.580208,0,0
5339239743,139.470313,35.582292,2.14826087,0.003043478
5339239744,139.473438,35.582292,0,0
5339239831,139.476563,35.580208,0,0
5339239832,139.479688,35.580208,0,0
5339239833,139.476563,35.582292,0,0
5339239834,139.479688,35.582292,0,0
5339239843,139.482813,35.582292,0,0
5339239922,139.498438,35.576042,0,0
5339239923,139.495313,35.578125,1.541818182,0.002727273
5339239924,139.498438,35.578125,0,0
5339239932,139.492188,35.580208,6.855,0.009
5339239933,139.489063,35.582292,0,0
5339239934,139.492188,35.582292,1.8128,0.0024
5339239941,139.495313,35.580208,4.544,0.006
5339239942,139.498438,35.580208,0,0
5339239943,139.495313,35.582292,7.476315789,0.01
5339239944,139.498438,35.582292,4.338,0.006
5339248033,139.501563,35.573958,0,0
5339248034,139.504688,35.573958,0,0
5339248043,139.507813,35.573958,0,0
5339249011,139.501563,35.576042,0,0
5339249012,139.504688,35.576042,0,0
5339249013,139.501563,35.578125,0,0
5339249021,139.507813,35.576042,0,0
5339249031,139.501563,35.580208,0,0
5339254542,139.698438,35.538542,16.21,0.035
5339254544,139.698438,35.540625,16.43411765,0.031764706
5339254613,139.701563,35.536458,16.21,0.038
5339254614,139.704688,35.536458,16.21,0.033125
5339254623,139.707813,35.536458,17.39533333,0.033333333
5339254624,139.710938,35.536458,17.48,0.035
5339254631,139.701563,35.538542,16.4132,0.0312
5339254632,139.704688,35.538542,17.0228,0.03
5339254633,139.701563,35.540625,17.3784,0.03
5339254634,139.704688,35.540625,14.2784,0.0296
5339254641,139.707813,35.538542,17.48,0.03
5339254642,139.710938,35.538542,17.48,0.03
5339254643,139.707813,35.540625,13.1484,0.02
5339254644,139.710938,35.540625,18.9784,0.038
5339254713,139.714063,35.536458,17.48,0.038571429
5339254731,139.714063,35.538542,17.48,0.0312
5339254732,139.717188,35.538542,17.20391304,0.036521739
5339254733,139.714063,35.540625,17.0276,0.0344
5339254734,139.717188,35.540625,17.1244,0.03
5339254741,139.720313,35.538542,16.845,0.04
5339254743,139.720313,35.540625,17.19136364,0.036363636
5339254744,139.723438,35.540625,17.48,0.06
5339254843,139.732813,35.540625,12.97,0.041428571
5339254844,139.735938,35.540625,14.84,0.05
5339255522,139.698438,35.542708,17.4165,0.0325
5339255524,139.698438,35.544792,10.48894737,0.019473684
5339255542,139.698438,35.546875,0.8975,0
5339255611,139.701563,35.542708,15.3536,0.0256
5339255612,139.704688,35.542708,7.0164,0.0116
5339255613,139.701563,35.544792,15.5348,0.026
5339255614,139.704688,35.544792,15.3344,0.0264
5339255621,139.707813,35.542708,11.2984,0.0168
5339255622,139.710938,35.542708,18.2812,0.0388
5339255623,139.707813,35.544792,10.5452,0.02
5339255624,139.710938,35.544792,20.8232,0.0504
5339255631,139.701563,35.546875,6.8275,0.01
5339255632,139.704688,35.546875,8.816,0.0156
5339255633,139.701563,35.548958,0.931666667,0
5339255634,139.704688,35.548958,7.2408,0.0136
5339255641,139.707813,35.546875,16.3352,0.0248
5339255642,139.710938,35.546875,16.4796,0.0304
5339255643,139.707813,35.548958,15.8344,0.0312
5339255644,139.710938,35.548958,19.5212,0.0336
5339255711,139.714063,35.542708,16.7036,0.0452
5339255712,139.717188,35.542708,16.3112,0.0444
5339255713,139.714063,35.544792,19.052,0.042
5339255714,139.717188,35.544792,16.4828,0.028
5339255721,139.720313,35.542708,17.2596,0.0412
5339255722,139.723438,35.542708,17.48,0.06
5339255723,139.720313,35.544792,13.2684,0.026
5339255724,139.723438,35.544792,16.3096,0.036
5339255731,139.714063,35.546875,14.2684,0.0332
5339255732,139.717188,35.546875,18.9868,0.0396
5339255733,139.714063,35.548958,17.7628,0.0384
5339255734,139.717188,35.548958,15.5732,0.0356
5339255741,139.720313,35.546875,14.772,0.0356
5339255742,139.723438,35.546875,22.5272,0.0408
5339255743,139.720313,35.548958,17.142,0.0368
5339255744,139.723438,35.548958,20.6436,0.0444
5339255811,139.726563,35.542708,17.11714286,0.057142857
5339255812,139.729688,35.542708,11.05583333,0.031666667
5339255813,139.726563,35.544792,19.4576,0.058
5339255814,139.729688,35.544792,12.2752,0.04
5339255821,139.732813,35.542708,12.6788,0.038
5339255822,139.735938,35.542708,15.56105263,0.05
5339255823,139.732813,35.544792,11.5888,0.0364
5339255824,139.735938,35.544792,16.8592,0.0504
5339255831,139.726563,35.546875,16.4664,0.0412
5339255832,139.729688,35.546875,18.1656,0.0616
5339255833,139.726563,35.548958,21.5664,0.0504
5339255834,139.729688,35.548958,17.5536,0.0488
5339255841,139.732813,35.546875,12.2856,0.0372
5339255842,139.735938,35.546875,19.6032,0.0624
5339255843,139.732813,35.548958,20.536,0.058
5339255844,139.735938,35.548958,21.8868,0.0672
5339255913,139.739063,35.544792,17.404,0.055333333
5339255914,139.742188,35.544792,17.298125,0.0425
5339255923,139.745313,35.544792,17.81894737,0.055263158
5339255924,139.748438,35.544792,13.616,0.0555
5339255931,139.739063,35.546875,19.8756,0.0624
5339255932,139.742188,35.546875,21.338,0.0516
5339255933,139.739063,35.548958,17.6784,0.044
5339255934,139.742188,35.548958,19.31,0.056
5339255941,139.745313,35.546875,19.5448,0.066
5339255942,139.748438,35.546875,22.1936,0.0664
5339255943,139.745313,35.548958,17.8772,0.0652
5339255944,139.748438,35.548958,16.4432,0.0416
5339256533,139.689063,35.557292,4.567692308,0.01
5339256534,139.692188,35.557292,6.82,0.015652174
5339256542,139.698438,35.555208,0.955555556,0
5339256543,139.695313,35.557292,7.4208,0.016
5339256544,139.698438,35.557292,7.5476,0.0192
5339256612,139.704688,35.551042,9.205,0.021
5339256613,139.701563,35.553125,0.94,0
5339256614,139.704688,35.553125,19.80125,0.0375
5339256621,139.707813,35.551042,20.8176,0.0408
5339256622,139.710938,35.551042,16.6092,0.03
5339256623,139.707813,35.553125,20.5872,0.0408
5339256624,139.710938,35.553125,20.3404,0.0316
5339256631,139.701563,35.555208,11.26454545,0.017727273
5339256632,139.704688,35.555208,20.8844,0.0544
5339256633,139.701563,35.557292,13.8064,0.022
5339256634,139.704688,35.557292,12.6788,0.0248
5339256641,139.707813,35.555208,21.0908,0.0348
5339256642,139.710938,35.555208,24.5764,0.0464
5339256643,139.707813,35.557292,22.1292,0.0444
5339256644,139.710938,35.557292,18.766,0.032
5339256711,139.714063,35.551042,16.9716,0.0296
5339256712,139.717188,35.551042,14.4796,0.0308
5339256713,139.714063,35.553125,20.8068,0.0316
5339256714,139.717188,35.553125,12.6428,0.0208
5339256721,139.720313,35.551042,12.5284,0.0252
5339256722,139.723438,35.551042,16.7528,0.0388
5339256723,139.720313,35.553125,14.7428,0.026
5339256724,139.723438,35.553125,15.4032,0.0264
5339256731,139.714063,35.555208,19.9828,0.0312
5339256732,139.717188,35.555208,23.1428,0.036
5339256733,139.714063,35.557292,19.0528,0.034
5339256734,139.717188,35.557292,19.352,0.0268
5339256741,139.720313,35.555208,17.6776,0.0308
5339256742,139.723438,35.555208,21.6312,0.0372
5339256743,139.720313,35.557292,20.56,0.0412
5339256744,139.723438,35.557292,17.1244,0.048
5339256811,139.726563,35.551042,22.8976,0.068
5339256812,139.729688,35.551042,17.3344,0.0644
5339256813,139.726563,35.553125,20.8592,0.0628
5339256814,139.729688,35.553125,18.7976,0.058
5339256821,139.732813,35.551042,18.5116,0.064
5339256822,139.735938,35.551042,19.8752,0.0784
5339256823,139.732813,35.553125,19.536,0.0668
5339256824,139.735938,35.553125,17.6508,0.064
5339256831,139.726563,35.555208,17.2876,0.0536
5339256832,139.729688,35.555208,18.3948,0.056
5339256833,139.726563,35.557292,20.1016,0.0728
5339256834,139.729688,35.557292,21.6196,0.068
5339256841,139.732813,35.555208,18.8328,0.0632
5339256842,139.735938,35.555208,10.4972,0.0428
5339256843,139.732813,35.557292,17.6632,0.0572
5339256844,139.735938,35.557292,12.9056,0.0572
5339256911,139.739063,35.551042,20.1036,0.0484
5339256912,139.742188,35.551042,18.1,0.0468
5339256913,139.739063,35.553125,19.2732,0.048
5339256914,139.742188,35.553125,17.0944,0.0528
5339256921,139.745313,35.551042,17.3808,0.0568
5339256922,139.748438,35.551042,14.906,0.0448
5339256923,139.745313,35.553125,10.944,0.0336
5339256924,139.748438,35.553125,12.5992,0.0392
5339256931,139.739063,35.555208,15.9504,0.0492
5339256932,139.742188,35.555208,16.2324,0.0468
5339256933,139.739063,35.557292,15.1864,0.0556
5339256934,139.742188,35.557292,14.59,0.0528
5339256941,139.745313,35.555208,11.4656,0.0408
5339256942,139.748438,35.555208,9.4036,0.0344
5339256943,139.745313,35.557292,11.5616,0.0352
5339256944,139.748438,35.557292,13.3704,0.0416
5339257414,139.679688,35.561458,4.398333333,0.01
5339257421,139.682813,35.559375,4.123333333,0.01
5339257422,139.685938,35.559375,6.216470588,0.016470588
5339257423,139.682813,35.561458,4.357916667,0.01
5339257424,139.685938,35.561458,13.4196,0.0332
5339257431,139.676563,35.563542,4.6175,0.01
5339257432,139.679688,35.563542,4.527083333,0.01
5339257433,139.676563,35.565625,4.598,0.01
5339257434,139.679688,35.565625,11.2748,0.0292
5339257441,139.682813,35.563542,8.1152,0.0268
5339257442,139.685938,35.563542,8.2248,0.0152
5339257443,139.682813,35.565625,10.8652,0.0272
5339257444,139.685938,35.565625,16.1796,0.0364
5339257511,139.689063,35.559375,12.6556,0.0252
5339257512,139.692188,35.559375,13.6712,0.0324
5339257513,139.689063,35.561458,13.3872,0.0308
5339257514,139.692188,35.561458,10.1044,0.0212
5339257521,139.695313,35.559375,6.6652,0.0148
5339257522,139.698438,35.559375,12.3132,0.03
5339257523,139.695313,35.561458,9.478,0.0204
5339257524,139.698438,35.561458,13.7204,0.0284
5339257531,139.689063,35.563542,11.158,0.028
5339257532,139.692188,35.563542,13.2612,0.0288
5339257533,139.689063,35.565625,15.1244,0.0356
5339257534,139.692188,35.565625,12.844,0.0372
5339257541,139.695313,35.563542,14.3968,0.0316
5339257542,139.698438,35.563542,17.0172,0.0316
5339257543,139.695313,35.565625,9.1064,0.0168
5339257544,139.698438,35.565625,14.9556,0.028
5339257611,139.701563,35.559375,14.5788,0.0304
5339257612,139.704688,35.559375,18.2748,0.0336
5339257613,139.701563,35.561458,12.4264,0.022
5339257614,139.704688,35.561458,16.8644,0.0296
5339257621,139.707813,35.559375,23.032,0.0524
5339257622,139.710938,35.559375,16.4452,0.0368
5339257623,139.707813,35.561458,13.5264,0.0308
5339257624,139.710938,35.561458,14.2524,0.0288
5339257631,139.701563,35.563542,17.6976,0.028
5339257632,139.704688,35.563542,15.3504,0.0232
5339257633,139.701563,35.565625,14.6724,0.0252
5339257634,139.704688,35.565625,11.5336,0.018
5339257641,139.707813,35.563542,16.7028,0.0308
5339257642,139.710938,35.563542,17.7832,0.036
5339257643,139.707813,35.565625,8.9412,0.0216
5339257644,139.710938,35.565625,18.592,0.0376
5339257711,139.714063,35.559375,13.1728,0.0292
5339257712,139.717188,35.559375,14.8792,0.0264
5339257713,139.714063,35.561458,16.6916,0.0296
5339257714,139.717188,35.561458,11.0328,0.0316
5339257721,139.720313,35.559375,18.2908,0.05
5339257722,139.723438,35.559375,18.1972,0.0528
5339257723,139.720313,35.561458,16.1844,0.054
5339257724,139.723438,35.561458,17.0772,0.0512
5339257731,139.714063,35.563542,19.742,0.0416
5339257732,139.717188,35.563542,21.472,0.0576
5339257733,139.714063,35.565625,18.0756,0.042
5339257734,139.717188,35.565625,14.0884,0.0384
5339257741,139.720313,35.563542,18.9052,0.05
5339257742,139.723438,35.563542,16.7476,0.0556
5339257743,139.720313,35.565625,18.69,0.046
5339257744,139.723438,35.565625,19.36,0.0532
5339257811,139.726563,35.559375,16.364,0.0436
5339257812,139.729688,35.559375,20.51,0.0724
5339257813,139.726563,35.561458,16.9792,0.0408
5339257814,139.729688,35.561458,8.854,0.03
5339257821,139.732813,35.559375,20.4356,0.0564
5339257822,139.735938,35.559375,19.5308,0.0664
5339257823,139.732813,35.561458,18.9232,0.0544
5339257824,139.735938,35.561458,19.0768,0.0548
5339257831,139.726563,35.563542,10.3876,0.0364
5339257832,139.729688,35.563542,16.9632,0.0572
5339257833,139.726563,35.565625,15.08,0.0452
5339257834,139.729688,35.565625,14.742,0.0376
5339257841,139.732813,35.563542,15.4632,0.0448
5339257842,139.735938,35.563542,13.3224,0.038
5339257843,139.732813,35.565625,18.466,0.052
5339257844,139.735938,35.565625,7.7396,0.0252
5339257911,139.739063,35.559375,15.2096,0.0512
5339257912,139.742188,35.559375,14.5136,0.0556
5339257913,139.739063,35.561458,17.1904,0.0592
5339257914,139.742188,35.561458,9.1232,0.0324
5339257921,139.745313,35.559375,9.86,0.0324
5339257922,139.748438,35.559375,14.0992,0.0396
5339257923,139.745313,35.561458,14.9112,0.0464
5339257924,139.748438,35.561458,13.7376,0.0364
5339257931,139.739063,35.563542,8.7268,0.0332
5339257932,139.742188,35.563542,10.1676,0.0348
5339257933,139.739063,35.565625,12.8404,0.0328
5339257934,139.742188,35.565625,16.3128,0.0508
5339257941,139.745313,35.563542,15.1656,0.0444
5339257942,139.748438,35.563542,12.674,0.0236
5339257943,139.745313,35.565625,17.1092,0.0496
5339257944,139.748438,35.565625,15.7904,0.0496
5339258324,139.673438,35.569792,4.59,0.01
5339258342,139.673438,35.571875,4.82,0.01
5339258344,139.673438,35.573958,5.001666667,0.01
5339258411,139.676563,35.567708,4.663913043,0.01
5339258412,139.679688,35.567708,15.5036,0.0592
5339258413,139.676563,35.569792,5.2876,0.0112
5339258414,139.679688,35.569792,12.2856,0.0356
5339258421,139.682813,35.567708,16.006,0.0384
5339258422,139.685938,35.567708,12.306,0.0296
5339258423,139.682813,35.569792,9.8592,0.0236
5339258424,139.685938,35.569792,12.23,0.0292
5339258431,139.676563,35.571875,5.202272727,0.01
5339258432,139.679688,35.571875,7.5628,0.0168
5339258433,139.676563,35.573958,2.549166667,0.004583333
5339258434,139.679688,35.573958,7.9496,0.0164
5339258441,139.682813,35.571875,11.0976,0.0248
5339258442,139.685938,35.571875,14.026,0.0344
5339258443,139.682813,35.573958,8.186666667,0.015333333
5339258444,139.685938,35.573958,17.785,0.05
5339258511,139.689063,35.567708,14.1772,0.0316
5339258512,139.692188,35.567708,15.0444,0.0316
5339258513,139.689063,35.569792,15.3704,0.0392
5339258514,139.692188,35.569792,21.6476,0.0604
5339258521,139.695313,35.567708,19.5224,0.036
5339258522,139.698438,35.567708,16.2164,0.0352
5339258523,139.695313,35.569792,24.0432,0.054
5339258524,139.698438,35.569792,18.0864,0.0368
5339258531,139.689063,35.571875,9.2904,0.02
5339258532,139.692188,35.571875,12.5628,0.0284
5339258533,139.689063,35.573958,11.91888889,0.026666667
5339258534,139.692188,35.573958,9.022,0.034
5339258541,139.695313,35.571875,11.1156,0.0316
5339258542,139.698438,35.571875,14.7516,0.036
5339258543,139.695313,35.573958,2.196666667,0
5339258544,139.698438,35.573958,4.496956522,0.006956522
5339258611,139.701563,35.567708,14.2984,0.0272
5339258612,139.704688,35.567708,18.594,0.0336
5339258613,139.701563,35.569792,15.8736,0.0288
5339258614,139.704688,35.569792,13.9092,0.03
5339258621,139.707813,35.567708,14.076,0.0352
5339258622,139.710938,35.567708,13.1596,0.026
5339258623,139.707813,35.569792,14.5868,0.0392
5339258624,139.710938,35.569792,10.7024,0.0176
5339258631,139.701563,35.571875,15.0864,0.03
5339258632,139.704688,35.571875,10.2736,0.0276
5339258633,139.701563,35.573958,9.7984,0.0184
5339258634,139.704688,35.573958,10.3992,0.02
5339258641,139.707813,35.571875,8.8404,0.0184
5339258642,139.710938,35.571875,7.2704,0.0148
5339258643,139.707813,35.573958,7.3456,0.0188
5339258644,139.710938,35.573958,4.6904,0.0088
5339258711,139.714063,35.567708,11.2488,0.0216
5339258712,139.717188,35.567708,6.7496,0.036
5339258713,139.714063,35.569792,6.4336,0.0136
5339258714,139.717188,35.569792,11.8012,0.0308
5339258721,139.720313,35.567708,10.4088,0.0236
5339258722,139.723438,35.567708,19.5364,0.056
5339258723,139.720313,35.569792,18.8364,0.0392
5339258724,139.723438,35.569792,19.8596,0.0432
5339258731,139.714063,35.571875,8.2668,0.028
5339258732,139.717188,35.571875,12.5564,0.0264
5339258733,139.714063,35.573958,10.004,0.046
5339258734,139.717188,35.573958,9.2364,0.0224
5339258741,139.720313,35.571875,12.8048,0.0284
5339258742,139.723438,35.571875,18.0972,0.044
5339258743,139.720313,35.573958,15.112,0.0492
5339258744,139.723438,35.573958,14.0896,0.042
5339258811,139.726563,35.567708,13.0408,0.0428
5339258812,139.729688,35.567708,15.3124,0.0444
5339258813,139.726563,35.569792,13.2608,0.0336
5339258814,139.729688,35.569792,19.5636,0.0544
5339258821,139.732813,35.567708,21.3972,0.0592
5339258822,139.735938,35.567708,19.294,0.0564
5339258823,139.732813,35.569792,22.2608,0.0608
5339258824,139.735938,35.569792,19.8252,0.0504
5339258831,139.726563,35.571875,17.7476,0.0452
5339258832,139.729688,35.571875,19.1616,0.0584
5339258833,139.726563,35.573958,17.7188,0.0592
5339258834,139.729688,35.573958,20.3112,0.0576
5339258841,139.732813,35.571875,19.6604,0.0484
5339258842,139.735938,35.571875,19.4248,0.0552
5339258843,139.732813,35.573958,15.8136,0.0456
5339258844,139.735938,35.573958,17.4976,0.0472
5339258911,139.739063,35.567708,18.1508,0.0428
5339258912,139.742188,35.567708,14.8536,0.0472
5339258913,139.739063,35.569792,9.1356,0.02
5339258914,139.742188,35.569792,13.884,0.0424
5339258921,139.745313,35.567708,17.5704,0.0568
5339258922,139.748438,35.567708,17.244,0.0588
5339258923,139.745313,35.569792,10.9288,0.036
5339258924,139.748438,35.569792,16.7452,0.0516
5339258931,139.739063,35.571875,16.6428,0.0428
5339258932,139.742188,35.571875,12.5836,0.0532
5339258933,139.739063,35.573958,12.3604,0.0416
5339258934,139.742188,35.573958,6.5472,0.0292
5339258941,139.745313,35.571875,11.2812,0.0304
5339258942,139.748438,35.571875,11.1472,0.0284
5339258943,139.745313,35.573958,9.982,0.0364
5339258944,139.748438,35.573958,12.3488,0.044
5339259321,139.670313,35.576042,3.28,0.01
5339259322,139.673438,35.576042,5.734761905,0.012857143
5339259323,139.670313,35.578125,2.984285714,0.01
5339259324,139.673438,35.578125,4.57875,0.012916667
5339259341,139.670313,35.580208,2.631818182,0.01
5339259342,139.673438,35.580208,2.70375,0.00875
5339259343,139.670313,35.582292,2.529333333,0.01
5339259344,139.673438,35.582292,6.239,0.015
5339259411,139.676563,35.576042,6.2972,0.0092
5339259412,139.679688,35.576042,6.710833333,0.010833333
5339259413,139.676563,35.578125,4.4096,0.01
5339259414,139.679688,35.578125,3.572666667,0.012666667
5339259421,139.682813,35.576042,13.97625,0.025
5339259422,139.685938,35.576042,7.97,0.01
5339259423,139.682813,35.578125,6.405,0.01
5339259431,139.676563,35.580208,8.367894737,0.018947368
5339259432,139.679688,35.580208,6.318571429,0.022857143
5339259433,139.676563,35.582292,4.025,0.01
5339259434,139.679688,35.582292,6.71,0.015
5339259511,139.689063,35.576042,11.24555556,0.03
5339259522,139.698438,35.576042,6.188571429,0.012142857
5339259523,139.695313,35.578125,5.638571429,0.027142857
5339259524,139.698438,35.578125,2.2095,0.009
5339259541,139.695313,35.580208,2.487777778,0.008888889
5339259542,139.698438,35.580208,3.2356,0.0116
5339259543,139.695313,35.582292,2.638125,0.0075
5339259544,139.698438,35.582292,3.642083333,0.010833333
5339259611,139.701563,35.576042,7.521666667,0.014583333
5339259612,139.704688,35.576042,11.48761905,0.017619048
5339259613,139.701563,35.578125,0.763809524,0.001428571
5339259614,139.704688,35.578125,4.8425,0.0125
5339259621,139.707813,35.576042,9.962307692,0.02
5339259622,139.710938,35.576042,6.844,0.0164
5339259623,139.707813,35.578125,8.95,0.025
5339259624,139.710938,35.578125,6.694666667,0.018666667
5339259631,139.701563,35.580208,1.647391304,0.009130435
5339259632,139.704688,35.580208,10.275,0.025
5339259633,139.701563,35.582292,3.227894737,0.011052632
5339259641,139.707813,35.580208,1.413333333,0.004166667
5339259642,139.710938,35.580208,4.07,0.01
