規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5457947,63545,66504,5454901,1491679,50814,51005,1491575
５人以上,鉱業,2039,18,19,2038,9,0,0,9
５人以上,建設業,311442,2225,2096,311740,13057,265,563,12590
５人以上,製造業,654077,4708,7253,651660,49424,1448,1642,49102
５人以上,電気・ガス・熱供給・水道業,33968,212,201,33979,732,0,0,732
５人以上,情報通信業,701684,6133,6054,701770,27120,557,1261,26409
５人以上,運輸業,322661,3034,2793,322901,42270,2481,1519,43233
５人以上,卸売・小売業,1081824,14900,11577,1085010,402637,8751,8871,402654
５人以上,金融・保険業,345763,3679,5492,343943,18930,352,83,19206
５人以上,不動産業,107565,1156,1006,107659,20268,502,788,20038
５人以上,"飲食店,宿泊業",204258,4171,7799,200654,416490,16681,17739,415408
５人以上,"医療,福祉",355673,4790,3739,356723,153587,4364,5555,152397
５人以上,"教育,学習支援業",249765,1077,2099,248743,126150,4515,4178,126487
５人以上,複合サービス事業,46616,134,329,46420,11624,0,332,11293
５人以上,サービス業（他に分類されないもの）,1040612,17308,16047,1041661,209381,10898,8474,212017
30人以上,調査産業計,3980264,43731,43705,3980320,764097,24666,28808,759925
30人以上,鉱業,2039,18,19,2038,9,0,0,9
30人以上,建設業,193621,1213,807,194028,4455,3,3,4454
30人以上,製造業,503650,3917,5267,502298,27548,1077,814,27813
30人以上,電気・ガス・熱供給・水道業,31101,212,201,31112,514,0,0,514
30人以上,情報通信業,608932,3834,4203,608570,21609,426,891,21137
30人以上,運輸業,261280,2410,2127,261563,29694,1285,1119,29860
30人以上,卸売・小売業,691376,9055,6952,693540,179754,2213,3509,178397
30人以上,金融・保険業,295056,3133,4720,293463,13137,352,83,13412
30人以上,不動産業,65632,421,637,65361,14313,476,537,14307
30人以上,"飲食店,宿泊業",84869,1538,1375,85057,139459,5328,7422,137340
30人以上,"医療,福祉",256175,2675,2613,256237,94780,3622,4362,94040
30人以上,"教育,学習支援業",206880,1002,2099,205784,79220,2419,2822,78816
30人以上,複合サービス事業,35150,64,259,34954,8400,0,212,8189
30人以上,サービス業（他に分類されないもの）,744503,14239,12426,746315,151205,7465,7034,151637
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年９月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
