規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,420349,390887,364396,26491,29462,103019,102489,98551,3938,530
５人以上,鉱業,519037,504778,484631,20147,14259,198000,195231,194308,923,2769
５人以上,建設業,431948,400566,371920,28646,31382,103020,101078,98306,2772,1942
５人以上,製造業,421540,395192,375606,19586,26348,123707,122384,114090,8294,1323
５人以上,電気・ガス・熱供給・水道業,510328,509447,438516,70931,881,188976,188976,188872,104,0
５人以上,情報通信業,418683,403291,363954,39337,15392,120951,120512,112496,8016,439
５人以上,運輸業,424874,392390,347071,45319,32484,129868,128725,119351,9374,1143
５人以上,卸売・小売業,409758,383768,366906,16862,25990,97237,97062,94342,2720,175
５人以上,金融・保険業,637099,483606,449390,34216,153493,154401,147588,142112,5476,6813
５人以上,不動産業,388389,381470,357335,24135,6919,116080,115822,111353,4469,258
５人以上,"飲食店,宿泊業",275028,270450,251986,18464,4578,80129,79765,75735,4030,364
５人以上,"医療,福祉",373375,352613,330652,21961,20762,138502,137768,132851,4917,734
５人以上,"教育,学習支援業",468804,445646,434203,11443,23158,98473,97967,97439,528,506
５人以上,複合サービス事業,446629,444351,415953,28398,2278,116532,116532,110231,6301,0
５人以上,サービス業（他に分類されないもの）,384297,369435,341091,28344,14862,113843,113376,108979,4397,467
30人以上,調査産業計,448773,411120,380323,30797,37653,115741,115020,110023,4997,721
30人以上,鉱業,519037,504778,484631,20147,14259,198000,195231,194308,923,2769
30人以上,建設業,475951,432303,395712,36591,43648,60072,60061,58844,1217,11
30人以上,製造業,448963,416191,393533,22658,32772,137735,135690,124149,11541,2045
30人以上,電気・ガス・熱供給・水道業,525393,525337,448899,76438,56,222339,222339,222186,153,0
30人以上,情報通信業,428727,411066,368048,43018,17661,128257,127675,121497,6178,582
30人以上,運輸業,437086,399101,355218,43883,37985,137929,136408,126753,9655,1521
30人以上,卸売・小売業,439511,405834,385375,20459,33677,109000,108843,105025,3818,157
30人以上,金融・保険業,682693,504402,468954,35448,178291,157617,149455,145161,4294,8162
30人以上,不動産業,409461,403783,376841,26942,5678,124489,124349,119347,5002,140
30人以上,"飲食店,宿泊業",318766,311784,289836,21948,6982,81017,80511,75940,4571,506
30人以上,"医療,福祉",390179,364305,338628,25677,25874,167513,166288,159437,6851,1225
30人以上,"教育,学習支援業",499777,470958,458236,12722,28819,107881,107308,106652,656,573
30人以上,複合サービス事業,487715,485284,453118,32166,2431,123027,123027,114950,8077,0
30人以上,サービス業（他に分類されないもの）,395815,376895,343034,33861,18920,118061,117597,111873,5724,464
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年５月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
