規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,420985,396625,369345,27280,24360,100403,99709,95464,4245,694
５人以上,鉱業,525875,522885,501414,21471,2990,207714,207714,203143,4571,0
５人以上,建設業,419142,410363,380285,30078,8779,148320,148094,142002,6092,226
５人以上,製造業,418013,405153,383268,21885,12860,118337,117289,110994,6295,1048
５人以上,電気・ガス・熱供給・水道業,517130,516654,441785,74869,476,150708,150708,150188,520,0
５人以上,情報通信業,462017,407770,364818,42952,54247,123573,121511,110729,10782,2062
５人以上,運輸業,434964,397389,350770,46619,37575,127421,125970,114375,11595,1451
５人以上,卸売・小売業,409173,390066,371881,18185,19107,90046,89801,86840,2961,245
５人以上,金融・保険業,521924,493898,456429,37469,28026,145535,142432,137153,5279,3103
５人以上,不動産業,426704,381530,356008,25522,45174,107915,107502,103262,4240,413
５人以上,"飲食店,宿泊業",309657,274441,253289,21152,35216,79327,78774,74461,4313,553
５人以上,"医療,福祉",394039,351656,328952,22704,42383,131983,131060,126049,5011,923
５人以上,"教育,学習支援業",451854,447579,438354,9225,4275,94971,94455,93600,855,516
５人以上,複合サービス事業,466825,448451,416270,32181,18374,124034,123627,114906,8721,407
５人以上,サービス業（他に分類されないもの）,389120,376488,351151,25337,12632,115268,114117,109544,4573,1151
30人以上,調査産業計,443624,418442,386937,31505,25182,111834,110968,105576,5392,866
30人以上,鉱業,525875,522885,501414,21471,2990,207714,207714,203143,4571,0
30人以上,建設業,447343,442702,404489,38213,4641,161382,161000,150982,10018,382
30人以上,製造業,441708,429570,403984,25586,12138,129573,128407,118344,10063,1166
30人以上,電気・ガス・熱供給・水道業,528642,528595,448704,79891,47,208067,208067,207882,185,0
30人以上,情報通信業,477097,415994,369067,46927,61103,131758,129328,118533,10795,2430
30人以上,運輸業,444614,403981,359119,44862,40633,132613,130854,119255,11599,1759
30人以上,卸売・小売業,432360,416744,394377,22367,15616,97140,96889,92484,4405,251
30人以上,金融・保険業,548050,516250,477471,38779,31800,143861,141746,137394,4352,2115
30人以上,不動産業,453316,404085,374734,29351,49231,114236,114132,109678,4454,104
30人以上,"飲食店,宿泊業",360186,317016,295564,21452,43170,76895,75723,70865,4858,1172
30人以上,"医療,福祉",409469,357223,330104,27119,52246,159741,158794,152716,6078,947
30人以上,"教育,学習支援業",474950,472043,463239,8804,2907,101794,101709,100489,1220,85
30人以上,複合サービス事業,507463,487456,452484,34972,20007,131188,131188,120811,10377,0
30人以上,サービス業（他に分類されないもの）,392915,386746,357095,29651,6169,120027,118842,113403,5439,1185
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年１月分（確報）,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
