規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,409785,397809,369956,27853,11976,100768,99901,95951,3950,867
５人以上,鉱業,512688,508388,486402,21986,4300,209500,209500,207500,2000,0
５人以上,建設業,418741,413159,381728,31431,5582,140445,140315,137082,3233,130
５人以上,製造業,406210,403110,380385,22725,3100,138555,136717,128884,7833,1838
５人以上,電気・ガス・熱供給・水道業,517659,514146,437596,76550,3513,169514,167937,167554,383,1577
５人以上,情報通信業,421425,414344,371304,43040,7081,117372,117006,106660,10346,366
５人以上,運輸業,406872,396240,348933,47307,10632,138855,137761,127111,10650,1094
５人以上,卸売・小売業,400603,389693,372471,17222,10910,92900,91589,89325,2264,1311
５人以上,金融・保険業,576241,492161,456777,35384,84080,144268,139441,134834,4607,4827
５人以上,不動産業,396504,378616,354002,24614,17888,104383,103482,99639,3843,901
５人以上,"飲食店,宿泊業",276048,274185,257050,17135,1863,76477,76339,72495,3844,138
５人以上,"医療,福祉",356849,351855,327604,24251,4994,128813,128412,123043,5369,401
５人以上,"教育,学習支援業",464354,444298,433602,10696,20056,96197,94151,93411,740,2046
５人以上,複合サービス事業,442914,440496,414283,26213,2418,110229,110229,105600,4629,0
５人以上,サービス業（他に分類されないもの）,385950,382662,353302,29360,3288,113028,112462,107708,4754,566
30人以上,調査産業計,435281,420464,388294,32170,14817,113356,111855,106763,5092,1501
30人以上,鉱業,512688,508388,486402,21986,4300,209500,209500,207500,2000,0
30人以上,建設業,456337,447371,406793,40578,8966,139500,139265,133507,5758,235
30人以上,製造業,428528,424821,399190,25631,3707,155975,153020,141311,11709,2955
30人以上,電気・ガス・熱供給・水道業,532291,528951,446358,82593,3340,210984,208396,208396,0,2588
30人以上,情報通信業,433018,425106,378043,47063,7912,123837,123384,110720,12664,453
30人以上,運輸業,410074,398888,354769,44119,11186,144967,143502,132625,10877,1465
30人以上,卸売・小売業,430450,415864,395117,20747,14586,107714,104340,101334,3006,3374
30人以上,金融・保険業,612123,514271,477849,36422,97852,145990,139745,135915,3830,6245
30人以上,不動産業,411275,405748,376553,29195,5527,102568,101671,97596,4075,897
30人以上,"飲食店,宿泊業",335659,333398,315341,18057,2261,76359,75997,71361,4636,362
30人以上,"医療,福祉",367444,362818,333477,29341,4626,151282,150604,143990,6614,678
30人以上,"教育,学習支援業",491841,467343,456888,10455,24498,107433,104599,103648,951,2834
30人以上,複合サービス事業,480393,479315,449744,29571,1078,114806,114806,109374,5432,0
30人以上,サービス業（他に分類されないもの）,397304,394203,359298,34905,3101,113766,113447,108061,5386,319
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年２月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
