規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6884220,4165014,2719206,459043,259351,199692,330371,179573,150798,7012892,4244792,2768100,20.9,11.3,35.8
５人以上,鉱業,1962,1531,431,155,121,34,60,56,4,2057,1596,461,0.6,0.7,0.4
５人以上,建設業,318197,267496,50701,18515,13841,4674,11117,9824,1293,325595,271513,54082,4.2,2,15.4
５人以上,製造業,696412,511256,185156,41923,30633,11290,23017,16676,6341,715318,525213,190105,7.2,3,18.9
５人以上,電気・ガス・熱供給・水道業,33643,29531,4112,2502,2188,314,1632,1475,157,34513,30244,4269,2,1.5,6.1
５人以上,情報通信業,716441,541801,174640,49694,33779,15915,16439,12221,4218,749696,563359,186337,4,1.2,12.5
５人以上,運輸業,359772,299837,59935,19370,12164,7206,10703,8327,2376,368439,303674,64765,11.3,9.1,21.8
５人以上,卸売・小売業,1474569,858662,615907,74722,45268,29454,59997,36453,23544,1489294,867477,621817,25.8,12.9,43.8
５人以上,金融・保険業,357074,214680,142394,32799,18104,14695,15584,10873,4711,374289,221911,152378,5.2,1.4,10.7
５人以上,不動産業,128331,85256,43075,5939,4340,1599,5141,3161,1980,129129,86435,42694,14.8,6.8,31
５人以上,"飲食店,宿泊業",595804,266982,328822,50991,23665,27326,37429,16267,21162,609366,274380,334986,65.3,49.6,78.1
５人以上,"医療,福祉",494703,122314,372389,41965,9587,32378,28641,5649,22992,508027,126252,381775,30.4,25.9,32
５人以上,"教育,学習支援業",378915,199438,179477,45870,23978,21892,53487,26943,26544,371298,196473,174825,30.5,23.8,38
５人以上,複合サービス事業,57069,37407,19662,3578,3034,544,1846,1411,435,58801,39030,19771,19.8,8.1,43
５人以上,サービス業（他に分類されないもの）,1271328,728823,542505,71020,38649,32371,65278,30237,35041,1277070,737235,539835,18,11.2,27.4
30人以上,調査産業計,4692994,2964723,1728271,345727,202315,143412,229338,127667,101671,4809383,3039371,1770012,15.3,8,27.9
30人以上,鉱業,1962,1531,431,155,121,34,60,56,4,2057,1596,461,0.6,0.7,0.4
30人以上,建設業,192859,169851,23008,12632,10799,1833,8281,7760,521,197210,172890,24320,1.9,0.7,10.8
30人以上,製造業,518390,389519,128871,38748,28404,10344,19788,14797,4991,537350,403126,134224,5.1,2.2,13.9
30人以上,電気・ガス・熱供給・水道業,30570,26915,3655,2390,2076,314,1548,1435,113,31412,27556,3856,1.5,1.4,2.4
30人以上,情報通信業,616011,465927,150084,47423,31907,15516,13277,9973,3304,650157,487861,162296,3.6,1,11.3
30人以上,運輸業,284962,235864,49098,17022,10006,7016,7936,5907,2029,294048,239963,54085,10.7,9.5,16.1
30人以上,卸売・小売業,851531,519487,332044,50191,31645,18546,33669,21073,12596,868053,530059,337994,16.5,4.8,34.7
30人以上,金融・保険業,301641,186373,115268,28913,16256,12657,12734,9085,3649,317820,193544,124276,4.4,1.5,8.9
30人以上,不動産業,80157,53876,26281,4844,3356,1488,4202,2786,1416,80799,54446,26353,17.4,7.8,37.3
30人以上,"飲食店,宿泊業",232574,113018,119556,17835,8736,9099,14501,6822,7679,235908,114932,120976,61.5,46.6,75.8
30人以上,"医療,福祉",339410,89198,250212,31023,7472,23551,19589,4307,15282,350844,92363,258481,26.5,25.3,26.9
30人以上,"教育,学習支援業",287591,160529,127062,37142,19292,17850,43132,21701,21431,281601,158120,123481,26.6,21.3,33.4
30人以上,複合サービス事業,42636,31216,11420,2682,2347,335,1198,894,304,44120,32669,11451,19.5,9.3,48.6
30人以上,サービス業（他に分類されないもの）,912700,521419,391281,54727,29898,24829,49423,21071,28352,918004,530246,387758,17.1,10.8,25.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年４月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
