規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,550371,395885,370432,25453,154486,115326,109993,105825,4168,5333
５人以上,鉱業,774668,497048,474819,22229,277620,487429,487429,452381,35048,0
５人以上,建設業,573469,412008,384126,27882,161461,172574,161171,156045,5126,11403
５人以上,製造業,672137,399985,380520,19465,272152,141836,133408,126314,7094,8428
５人以上,電気・ガス・熱供給・水道業,524018,520320,444818,75502,3698,193915,193747,193507,240,168
５人以上,情報通信業,530105,411208,371654,39554,118897,145888,132914,128484,4430,12974
５人以上,運輸業,560585,394589,349973,44616,165996,135937,134552,122013,12539,1385
５人以上,卸売・小売業,579174,383426,367644,15782,195748,105026,98896,96375,2521,6130
５人以上,金融・保険業,585760,501375,466534,34841,84385,159537,154405,149155,5250,5132
５人以上,不動産業,499555,398875,373602,25273,100680,129475,120738,117772,2966,8737
５人以上,"飲食店,宿泊業",400111,295140,276242,18898,104971,88064,86663,81549,5114,1401
５人以上,"医療,福祉",437747,354697,335633,19064,83050,150985,147735,143567,4168,3250
５人以上,"教育,学習支援業",651306,450853,441131,9722,200453,111800,95645,94900,745,16155
５人以上,複合サービス事業,485898,443280,414803,28477,42618,109210,109210,100185,9025,0
５人以上,サービス業（他に分類されないもの）,487254,370396,344941,25455,116858,139282,134067,129344,4723,5215
30人以上,調査産業計,581962,416065,386672,29393,165897,125745,118276,113685,4591,7469
30人以上,鉱業,774668,497048,474819,22229,277620,487429,487429,452381,35048,0
30人以上,建設業,620347,441860,404380,37480,178487,205156,182540,180957,1583,22616
30人以上,製造業,738381,421891,399111,22780,316490,150419,144202,133343,10859,6217
30人以上,電気・ガス・熱供給・水道業,533085,533060,452155,80905,25,234704,234704,234557,147,0
30人以上,情報通信業,547855,421913,379225,42688,125942,158257,144805,140164,4641,13452
30人以上,運輸業,549046,397302,352587,44715,151744,144152,142724,131933,10791,1428
30人以上,卸売・小売業,642269,407631,388697,18934,234638,118985,109689,106273,3416,9296
30人以上,金融・保険業,602794,521913,485486,36427,80881,156824,152158,147720,4438,4666
30人以上,不動産業,507502,403761,376784,26977,103741,125937,119593,116053,3540,6344
30人以上,"飲食店,宿泊業",453105,342411,322784,19627,110694,81775,79828,74924,4904,1947
30人以上,"医療,福祉",433427,364614,341394,23220,68813,173468,171233,165426,5807,2235
30人以上,"教育,学習支援業",676292,469754,459612,10142,206538,128808,103040,102442,598,25768
30人以上,複合サービス事業,519776,473862,443947,29915,45914,111692,111692,99846,11846,0
30人以上,サービス業（他に分類されないもの）,493522,378361,349239,29122,115161,126714,121545,117125,4420,5169
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年７月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
