規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.5,18,16.6,138.4,148.5,123,127.6,135.5,115.5,10.8,13,7.5
５人以上,鉱業,16.8,17,16.4,132.7,133.7,129.1,120.5,121.3,117.8,12.2,12.4,11.3
５人以上,建設業,18.6,18.8,17.6,155.2,159,137,141.1,143.4,129.9,14.1,15.6,7.1
５人以上,製造業,17.6,17.9,17,144,147.4,134.6,134.8,137.7,126.6,9.2,9.7,8
５人以上,電気・ガス・熱供給・水道業,16.5,16.7,15.6,143.4,145.6,127.2,125.3,126.9,113.9,18.1,18.7,13.3
５人以上,情報通信業,17.7,18,16.9,151.8,156.2,138.6,133,136.1,123.8,18.8,20.1,14.8
５人以上,運輸業,19,19.2,18.1,161.4,167,136.2,141.4,144.6,127.1,20,22.4,9.1
５人以上,卸売・小売業,17.8,18.3,17.1,136.1,146.6,121.3,128.7,137.9,115.8,7.4,8.7,5.5
５人以上,金融・保険業,17.7,18,17.3,147.7,151.3,142.5,132.3,134.8,128.7,15.4,16.5,13.8
５人以上,不動産業,19.2,19.6,18.5,154,161.6,138.3,141.7,147.4,130,12.3,14.2,8.3
５人以上,"飲食店,宿泊業",15.3,16.9,13.9,104,127.7,84.1,99,120.2,81.1,5,7.5,3
５人以上,"医療,福祉",16.8,16.3,16.9,128.1,131.8,126.8,121.2,125.5,119.8,6.9,6.3,7
５人以上,"教育,学習支援業",15.3,16,14.6,110.3,115.1,104.9,105.4,110.1,100.2,4.9,5,4.7
５人以上,複合サービス事業,17.1,17.6,16.3,139,147.3,122.9,129.2,135.4,117.2,9.8,11.9,5.7
５人以上,サービス業（他に分類されないもの）,17.7,18.2,17.1,143.3,151.2,132.5,131.5,137.2,123.6,11.8,14,8.9
30人以上,調査産業計,17.6,18,16.8,142.1,149.5,129.3,129.7,135.2,120.2,12.4,14.3,9.1
30人以上,鉱業,16.8,17,16.4,132.7,133.7,129.1,120.5,121.3,117.8,12.2,12.4,11.3
30人以上,建設業,18.3,18.4,17.6,155.6,158.4,137.7,138.9,140.2,130.5,16.7,18.2,7.2
30人以上,製造業,17.6,17.8,17,145.5,147.8,138.6,135.2,137.3,128.7,10.3,10.5,9.9
30人以上,電気・ガス・熱供給・水道業,16.2,16.3,15.5,141.4,143.5,126.4,122.2,123.5,112.9,19.2,20,13.5
30人以上,情報通信業,17.7,18,16.8,151.7,156,138.6,132.5,135.5,123.6,19.2,20.5,15
30人以上,運輸業,18.8,19,18.1,160.4,165.5,138.9,140.6,143.3,129.5,19.8,22.2,9.4
30人以上,卸売・小売業,18.2,18.6,17.6,142.2,150.3,129.2,133.2,140.3,121.8,9,10,7.4
30人以上,金融・保険業,17.7,18,17.3,148.8,151.8,144.1,132.7,134.8,129.4,16.1,17,14.7
30人以上,不動産業,19.2,19.4,18.8,151.5,157.8,137.6,137.5,142.2,127.2,14,15.6,10.4
30人以上,"飲食店,宿泊業",15.3,16.7,13.9,108.6,128.2,89,102,119.3,84.8,6.6,8.9,4.2
30人以上,"医療,福祉",17,16.1,17.3,133.3,133,133.3,125.9,126.3,125.7,7.4,6.7,7.6
30人以上,"教育,学習支援業",15.5,16.1,14.7,112,115.6,107.6,107.1,110.9,102.4,4.9,4.7,5.2
30人以上,複合サービス事業,17.3,17.7,16.4,140.2,147.9,118.5,129.1,134.9,112.7,11.1,13,5.8
30人以上,サービス業（他に分類されないもの）,17.6,18.1,16.9,142.7,150.5,132,129.7,135.4,122,13,15.1,10
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年５月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
