規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.5,18.1,16.4,139.1,149.7,121.2,128.1,136.5,113.8,11,13.2,7.4
５人以上,鉱業,18.2,18.4,17.3,151.3,154,138.5,133.3,135.4,123.3,18,18.6,15.2
５人以上,建設業,18.3,18.6,16.7,152.9,156.8,133,139.2,141.9,125.5,13.7,14.9,7.5
５人以上,製造業,17.3,17.6,16.6,140.3,144.8,127.3,130.9,134.6,120.4,9.4,10.2,6.9
５人以上,電気・ガス・熱供給・水道業,18.1,18.3,16.8,150.4,153.6,134.9,137,139.6,124.5,13.4,14,10.4
５人以上,情報通信業,18,18.3,17,155.7,159.9,139.8,136.1,139.1,124.5,19.6,20.8,15.3
５人以上,運輸業,18.9,19.2,16.7,165.8,171.2,128.3,144,147.9,116.9,21.8,23.3,11.4
５人以上,卸売・小売業,17.7,18.2,16.9,135.6,145.4,121.3,128.9,137.7,115.9,6.7,7.7,5.4
５人以上,金融・保険業,17.8,18.2,17.4,143.8,148.9,137.1,130.2,134.5,124.6,13.6,14.4,12.5
５人以上,不動産業,18.5,18.9,17.5,150.7,158.8,134.5,138,144.1,125.7,12.7,14.7,8.8
５人以上,"飲食店,宿泊業",15.5,17.5,13.8,113.1,141.8,86.9,105.6,130.4,83,7.5,11.4,3.9
５人以上,"医療,福祉",16.6,16.3,16.7,121.9,125.1,121,114.7,118.3,113.7,7.2,6.8,7.3
５人以上,"教育,学習支援業",15.6,16.3,14.7,112.7,120,103.5,106.7,113.3,98.4,6,6.7,5.1
５人以上,複合サービス事業,17.4,17,18.6,142.1,146.1,132.2,130,132.3,124.4,12.1,13.8,7.8
５人以上,サービス業（他に分類されないもの）,17.8,18.4,16.9,144.2,153.5,129.1,131.8,138.7,120.7,12.4,14.8,8.4
30人以上,調査産業計,17.9,18.3,17.1,144.9,152.6,129.9,132.3,138.2,120.8,12.6,14.4,9.1
30人以上,鉱業,18.2,18.4,17.3,151.3,154,138.5,133.3,135.4,123.3,18,18.6,15.2
30人以上,建設業,18.5,18.7,17.3,156.6,158.8,141.3,140.8,142,132.4,15.8,16.8,8.9
30人以上,製造業,17.4,17.6,16.8,143.1,146.4,132.1,132.4,135.1,123.4,10.7,11.3,8.7
30人以上,電気・ガス・熱供給・水道業,18,18.2,16.8,150.3,153.3,135.5,136.3,138.7,124.8,14,14.6,10.7
30人以上,情報通信業,18.1,18.4,17.2,156.6,160.8,140.2,136,138.9,124.7,20.6,21.9,15.5
30人以上,運輸業,19,19.3,16.8,167.5,172.1,133.8,145.4,148.6,121.6,22.1,23.5,12.2
30人以上,卸売・小売業,18.5,18.7,18.2,145,151.3,134,137.3,143.2,127,7.7,8.1,7
30人以上,金融・保険業,17.7,18.1,17.3,143.1,147.6,137.3,129.2,133.3,123.8,13.9,14.3,13.5
30人以上,不動産業,18.1,18.5,17.1,144.7,150.4,131.2,132.4,137.5,120.2,12.3,12.9,11
30人以上,"飲食店,宿泊業",16.5,18.3,14.2,129.3,154.2,96.5,119.2,140.4,91.2,10.1,13.8,5.3
30人以上,"医療,福祉",17.3,16.5,17.6,129.7,127.2,130.5,121.9,119.2,122.8,7.8,8,7.7
30人以上,"教育,学習支援業",16.1,16.5,15.6,118.5,121.6,113.7,111.9,115,107.2,6.6,6.6,6.5
30人以上,複合サービス事業,17.8,16.8,22.7,144.8,144.9,143.9,131.1,130.1,135.6,13.7,14.8,8.3
30人以上,サービス業（他に分類されないもの）,18,18.6,17.1,146,155.8,129.8,132.5,139.9,120.4,13.5,15.9,9.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年１月分（暫定版）,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
