規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,359238,435987,240822,337146,409973,224782,314144,23002,22092,26014,16040
５人以上,鉱業,549253,601132,364577,503366,553190,326007,480806,22560,45887,47942,38570
５人以上,建設業,418110,447742,262685,406083,435284,252917,373941,32142,12027,12458,9768
５人以上,製造業,415992,465685,277872,386558,435011,251883,365134,21424,29434,30674,25989
５人以上,電気・ガス・熱供給・水道業,531959,553023,380951,517633,538793,365940,435315,82318,14326,14230,15011
５人以上,情報通信業,430846,462698,331202,407274,437853,311613,364954,42320,23572,24845,19589
５人以上,運輸業,380955,406676,256866,362869,387618,243467,318441,44428,18086,19058,13399
５人以上,卸売・小売業,325260,411398,208830,311253,393638,199895,296136,15117,14007,17760,8935
５人以上,金融・保険業,526381,654441,335060,483388,600032,309121,448675,34713,42993,54409,25939
５人以上,不動産業,372688,436985,249933,338974,398363,225588,318590,20384,33714,38622,24345
５人以上,"飲食店,宿泊業",154657,217923,102984,151647,212787,101710,143537,8110,3010,5136,1274
５人以上,"医療,福祉",315486,412771,283983,284162,381543,252628,268309,15853,31324,31228,31355
５人以上,"教育,学習支援業",400863,482447,308793,341666,407258,267642,334405,7261,59197,75189,41151
５人以上,複合サービス事業,389011,471264,231746,372939,454189,217591,346419,26520,16072,17075,14155
５人以上,サービス業（他に分類されないもの）,352218,431525,237115,334277,406176,229925,310767,23510,17941,25349,7190
30人以上,調査産業計,402451,474857,276874,375239,444247,255555,346971,28268,27212,30610,21319
30人以上,鉱業,549253,601132,364577,503366,553190,326007,480806,22560,45887,47942,38570
30人以上,建設業,459007,483639,279657,445647,469929,268847,403673,41974,13360,13710,10810
30人以上,製造業,453536,499871,312673,415100,460870,275953,390547,24553,38436,39001,36720
30人以上,電気・ガス・熱供給・水道業,550987,571088,403174,535759,555982,387050,446787,88972,15228,15106,16124
30人以上,情報通信業,442528,474088,344052,420286,451274,323596,373834,46452,22242,22814,20456
30人以上,運輸業,389070,413999,273986,368552,392558,257730,325875,42677,20518,21441,16256
30人以上,卸売・小売業,382776,475154,244449,362929,450264,232154,341598,21331,19847,24890,12295
30人以上,金融・保険業,548948,672439,349629,508022,621018,325642,471402,36620,40926,51421,23987
30人以上,不動産業,371515,440620,226739,351042,416063,214824,328593,22449,20473,24557,11915
30人以上,"飲食店,宿泊業",188325,261407,119847,183567,254204,117380,173822,9745,4758,7203,2467
30人以上,"医療,福祉",345674,414331,321470,305290,379615,279088,285702,19588,40384,34716,42382
30人以上,"教育,学習支援業",450046,526087,352222,379827,439319,303293,371433,8394,70219,86768,48929
30人以上,複合サービス事業,407835,471154,233084,404150,467089,230449,378808,25342,3685,4065,2635
30人以上,サービス業（他に分類されないもの）,366342,450175,243426,345488,421210,234465,318209,27279,20854,28965,8961
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年３月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
