規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.2,18.8,17.1,143.3,154.3,126.7,132.9,141.6,119.6,10.4,12.7,7.1
５人以上,鉱業,18.3,18.4,18.2,142.5,143,141.1,132.2,132.3,132.1,10.3,10.7,9
５人以上,建設業,19.7,19.9,18.6,162.9,166.8,143.8,149.1,151.2,138.8,13.8,15.6,5
５人以上,製造業,18.5,18.7,17.8,151.9,156,140.7,142.4,145.7,133.2,9.5,10.3,7.5
５人以上,電気・ガス・熱供給・水道業,18.3,18.4,17.8,157.6,159.6,143.4,139.3,140.5,130.9,18.3,19.1,12.5
５人以上,情報通信業,19.3,19.5,18.9,165.3,168.7,156.3,145.8,147.9,140.1,19.5,20.8,16.2
５人以上,運輸業,20,20.3,18.9,169.7,176.4,141.5,149.5,153.6,132.1,20.2,22.8,9.4
５人以上,卸売・小売業,18.6,19.3,17.6,141.7,153.3,125.5,134.2,144.3,120.2,7.5,9,5.3
５人以上,金融・保険業,19.2,19.4,18.9,156.3,160.2,150.5,142.1,144.8,138.1,14.2,15.4,12.4
５人以上,不動産業,19.3,19.7,18.6,151.7,158.7,137,140.6,145.9,129.7,11.1,12.8,7.3
５人以上,"飲食店,宿泊業",15.5,17.1,14.1,109.8,131,90,104.1,123.1,86.5,5.7,7.9,3.5
５人以上,"医療,福祉",17.5,17.6,17.4,130.5,138.6,127.9,124.9,133,122.3,5.6,5.6,5.6
５人以上,"教育,学習支援業",12,12.3,11.6,83.9,87.9,79.4,81.2,84.9,77.1,2.7,3,2.3
５人以上,複合サービス事業,18.4,19.3,16.7,147,157.7,127,138.3,147,122.1,8.7,10.7,4.9
５人以上,サービス業（他に分類されないもの）,18.9,19.3,18.2,149.7,157.4,138.5,138.8,145.1,129.7,10.9,12.3,8.8
30人以上,調査産業計,18.3,18.8,17.4,146.8,155.2,132.6,134.8,141.2,124,12,14,8.6
30人以上,鉱業,18.3,18.4,18.2,142.5,143,141.1,132.2,132.3,132.1,10.3,10.7,9
30人以上,建設業,19.4,19.6,18.4,162.9,166.2,142.4,145.9,147.4,136.6,17,18.8,5.8
30人以上,製造業,18.5,18.7,17.8,153,156.1,143.6,142.4,145,134.6,10.6,11.1,9
30人以上,電気・ガス・熱供給・水道業,18.3,18.4,17.5,158.3,160.6,142.5,138.6,140,129.1,19.7,20.6,13.4
30人以上,情報通信業,19.3,19.4,19,165.7,168.6,157.8,145.6,147.4,140.8,20.1,21.2,17
30人以上,運輸業,20,20.2,19,169.8,175.7,145.6,149.7,152.9,136.5,20.1,22.8,9.1
30人以上,卸売・小売業,19,19.4,18.2,147.5,155.9,134.5,138.6,145.9,127.4,8.9,10,7.1
30人以上,金融・保険業,19.2,19.4,18.9,157.7,161.2,152.4,142.9,145.1,139.5,14.8,16.1,12.9
30人以上,不動産業,19.5,19.8,18.8,151.4,158.9,136.1,138.6,143.8,128,12.8,15.1,8.1
30人以上,"飲食店,宿泊業",15.6,17.1,14.2,111.7,131.2,93.3,105.2,122.5,89,6.5,8.7,4.3
30人以上,"医療,福祉",17.6,17.5,17.7,133.8,139.1,132.1,127.1,132.4,125.3,6.7,6.7,6.8
30人以上,"教育,学習支援業",11.5,11.6,11.3,82.4,83.4,81.2,80,81.2,78.6,2.4,2.2,2.6
30人以上,複合サービス事業,18.9,19.7,16.9,151.9,160.8,126.7,142.5,149.5,122.8,9.4,11.3,3.9
30人以上,サービス業（他に分類されないもの）,18.6,19.1,17.8,147.8,155.5,136.7,136,142.3,126.9,11.8,13.2,9.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年８月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
