規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,429362,401599,373291,28308,27763,102138,100839,97294,3545,1299
５人以上,鉱業,551597,505381,482663,22718,46216,222143,222143,221714,429,0
５人以上,建設業,427312,414892,381692,33200,12420,152466,151797,150183,1614,669
５人以上,製造業,438918,407609,385113,22496,31309,132071,125853,117713,8140,6218
５人以上,電気・ガス・熱供給・水道業,540379,525759,441505,84254,14620,176929,175001,174323,678,1928
５人以上,情報通信業,444700,420073,376180,43893,24627,129500,128877,120794,8083,623
５人以上,運輸業,411887,391645,342855,48790,20242,138359,137183,126961,10222,1176
５人以上,卸売・小売業,410284,391306,371511,19795,18978,93709,93240,90865,2375,469
５人以上,金融・保険業,548537,503373,466928,36445,45164,152151,145816,140357,5459,6335
５人以上,不動産業,421109,381500,358128,23372,39609,112295,110281,105966,4315,2014
５人以上,"飲食店,宿泊業",288321,280647,263756,16891,7674,81023,80582,77309,3273,441
５人以上,"医療,福祉",400219,354850,333976,20874,45369,130239,129621,124746,4875,618
５人以上,"教育,学習支援業",531279,449175,439105,10070,82104,97053,91218,90500,718,5835
５人以上,複合サービス事業,463186,443047,410777,32270,20139,97998,97881,93920,3961,117
５人以上,サービス業（他に分類されないもの）,408127,386258,358126,28132,21869,110619,109649,106115,3534,970
30人以上,調査産業計,456597,424647,391953,32694,31950,114613,112589,107849,4740,2024
30人以上,鉱業,551597,505381,482663,22718,46216,222143,222143,221714,429,0
30人以上,建設業,464299,450725,408030,42695,13574,178565,176569,172820,3749,1996
30人以上,製造業,471020,431005,405658,25347,40015,146244,135555,124960,10595,10689
30人以上,電気・ガス・熱供給・水道業,556469,541039,450600,90439,15430,219954,216938,216579,359,3016
30人以上,情報通信業,455525,432362,384335,48027,23163,139859,139086,129319,9767,773
30人以上,運輸業,417889,395136,348612,46524,22753,144973,143389,133294,10095,1584
30人以上,卸売・小売業,438330,414545,389621,24924,23785,109390,108922,105271,3651,468
30人以上,金融・保険業,569074,526443,488193,38250,42631,154571,147045,142359,4686,7526
30人以上,不動産業,427337,402596,376217,26379,24741,114320,113514,109172,4342,806
30人以上,"飲食店,宿泊業",354144,343826,325929,17897,10318,81555,80376,75880,4496,1179
30人以上,"医療,福祉",420520,364999,340372,24627,55521,149288,148622,142255,6367,666
30人以上,"教育,学習支援業",565788,474515,463566,10949,91273,107888,99909,99066,843,7979
30人以上,複合サービス事業,486110,481530,450920,30610,4580,99451,99294,94703,4591,157
30人以上,サービス業（他に分類されないもの）,423156,397823,365364,32459,25333,111644,110871,106816,4055,773
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年３月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
