規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6949626,4226238,2723388,114359,59607,54752,117509,62499,55010,6946476,4223346,2723130,21.5,11.8,36.5
５人以上,鉱業,2048,1626,422,18,17,1,19,18,1,2047,1625,422,0.4,0.4,0.5
５人以上,建設業,324499,271666,52833,2490,2101,389,2659,2558,101,324330,271209,53121,3.9,1.7,15.1
５人以上,製造業,703501,517338,186163,6156,3439,2717,8895,6102,2793,700762,514675,186087,7,2.9,18.4
５人以上,電気・ガス・熱供給・水道業,34700,30089,4611,212,188,24,201,179,22,34711,30098,4613,2.1,1.6,5.3
５人以上,情報通信業,728804,529944,198860,6690,4612,2078,7315,4994,2321,728179,529562,198617,3.6,1.3,9.9
５人以上,運輸業,364931,295228,69703,5515,3788,1727,4312,3028,1284,366134,295988,70146,11.8,8.6,25.3
５人以上,卸売・小売業,1484461,873174,611287,23651,11429,12222,20448,11799,8649,1487664,872804,614860,27.1,13.7,46.1
５人以上,金融・保険業,364693,218375,146318,4031,2509,1522,5575,3350,2225,363149,217534,145615,5.3,1.4,11.1
５人以上,不動産業,127833,87404,40429,1658,982,676,1794,1107,687,127697,87279,40418,15.7,6.9,34.6
５人以上,"飲食店,宿泊業",620748,299782,320966,20852,10153,10699,25538,12151,13387,616062,297784,318278,67.4,52.3,81.5
５人以上,"医療,福祉",509260,128640,380620,9154,3634,5520,9294,3118,6176,509120,129156,379964,29.9,25.3,31.5
５人以上,"教育,学習支援業",375915,194762,181153,5592,3573,2019,6277,2275,4002,375230,196060,179170,33.7,25.7,42.5
５人以上,複合サービス事業,58240,38011,20229,134,112,22,661,216,445,57713,37907,19806,19.6,7.9,41.9
５人以上,サービス業（他に分類されないもの）,1249993,740199,509794,28206,13070,15136,24521,11604,12917,1253678,741665,512013,16.9,10.1,26.8
30人以上,調査産業計,4744361,3002048,1742313,68397,35465,32932,72513,39380,33133,4740245,2998133,1742112,16,8.3,29.3
30人以上,鉱業,2048,1626,422,18,17,1,19,18,1,2047,1625,422,0.4,0.4,0.5
30人以上,建設業,198076,171844,26232,1216,1157,59,810,776,34,198482,172225,26257,2.2,0.9,11.3
30人以上,製造業,531198,398944,132254,4994,2825,2169,6081,4295,1786,530111,397474,132637,5.2,2.3,14.2
30人以上,電気・ガス・熱供給・水道業,31615,27607,4008,212,188,24,201,179,22,31626,27616,4010,1.6,1.5,2.3
30人以上,情報通信業,630541,460465,170076,4260,3160,1100,5094,3441,1653,629707,460184,169523,3.4,1.1,9.4
30人以上,運輸業,290974,235887,55087,3695,2704,991,3246,2219,1027,291423,236372,55051,10.2,8.7,17.1
30人以上,卸売・小売業,871130,539214,331916,11268,6640,4628,10461,6172,4289,871937,539682,332255,20.5,7.6,41.3
30人以上,金融・保険業,308193,187602,120591,3485,2306,1179,4803,3008,1795,306875,186900,119975,4.4,1.5,8.8
30人以上,不動産業,79945,54230,25715,897,561,336,1174,639,535,79668,54152,25516,18,8.7,37.5
30人以上,"飲食店,宿泊業",224328,111071,113257,6866,2414,4452,8797,4766,4031,222397,108719,113678,61.8,45.4,77.4
30人以上,"医療,福祉",350955,91232,259723,6297,2604,3693,6975,2239,4736,350277,91597,258680,26.8,23.5,28.1
30人以上,"教育,学習支援業",286100,159752,126348,3421,2484,937,4921,2026,2895,284600,160210,124390,27.7,21.8,35.3
30人以上,複合サービス事業,43550,32141,11409,64,42,22,471,216,255,43143,31967,11176,19,8.9,47.8
30人以上,サービス業（他に分類されないもの）,895708,530433,365275,21704,8363,13341,19460,9386,10074,897952,529410,368542,16.9,10.7,25.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
