規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,343326,417124,229588,333739,405727,222791,311027,22712,9587,11397,6797
５人以上,鉱業,510538,562051,327691,506269,558287,321629,484425,21844,4269,3764,6062
５人以上,建設業,405048,435659,246438,399735,429570,245143,369691,30044,5313,6089,1295
５人以上,製造業,386846,432664,254991,383837,429410,252688,362189,21648,3009,3254,2303
５人以上,電気・ガス・熱供給・水道業,510583,531458,358263,507110,528159,353521,432108,75002,3473,3299,4742
５人以上,情報通信業,408706,436865,319379,401906,431089,309333,360234,41672,6800,5776,10046
５人以上,運輸業,375540,399930,256116,366023,390290,247201,323002,43021,9517,9640,8915
５人以上,卸売・小売業,319453,403950,205659,311074,395179,197809,297797,13277,8379,8771,7850
５人以上,金融・保険業,549367,686637,345309,470218,584614,300162,436748,33470,79149,102023,45147
５人以上,不動産業,353029,414580,231705,337669,394005,226625,316147,21522,15360,20575,5080
５人以上,"飲食店,宿泊業",146962,205095,98261,146215,203751,98014,137677,8538,747,1344,247
５人以上,"医療,福祉",287422,386218,255537,283827,381646,252257,265325,18502,3595,4572,3280
５人以上,"教育,学習支援業",347696,417298,270899,333347,398335,261641,325806,7541,14349,18963,9258
５人以上,複合サービス事業,373202,452538,221904,371291,450595,220053,349601,21690,1911,1943,1851
５人以上,サービス業（他に分類されないもの）,334025,406254,231776,331255,402901,229830,306576,24679,2770,3353,1946
30人以上,調査産業計,383926,453362,263354,371233,439066,253445,343383,27850,12693,14296,9909
30人以上,鉱業,510538,562051,327691,506269,558287,321629,484425,21844,4269,3764,6062
30人以上,建設業,442095,468339,255659,433521,458953,252856,394508,39013,8574,9386,2803
30人以上,製造業,414791,456893,279689,411121,452974,276820,386191,24930,3670,3919,2869
30人以上,電気・ガス・熱供給・水道業,527911,547702,379516,524581,544641,374172,443114,81467,3330,3061,5344
30人以上,情報通信業,420884,449045,332234,413265,442659,320734,367552,45713,7619,6386,11500
30人以上,運輸業,380982,404446,270461,370863,394424,259885,330392,40471,10119,10022,10576
30人以上,卸売・小売業,376431,465279,242236,363721,453034,228824,345944,17777,12710,12245,13412
30人以上,金融・保険業,586052,719384,371455,493324,603372,316202,458725,34599,92728,116012,55253
30人以上,不動産業,358212,423046,223218,353481,417802,219553,328603,24878,4731,5244,3665
30人以上,"飲食店,宿泊業",178260,245875,114347,177151,244209,113766,167241,9910,1109,1666,581
30人以上,"医療,福祉",310701,378891,286120,307112,377519,281731,283737,23375,3589,1372,4389
30人以上,"教育,学習支援業",385662,449628,305274,367148,426637,292386,359318,7830,18514,22991,12888
30人以上,複合サービス事業,403130,465159,232933,402280,464032,232841,377811,24469,850,1127,92
30人以上,サービス業（他に分類されないもの）,345825,422246,236848,343229,418771,235505,313683,29546,2596,3475,1343
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年２月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
