規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6966968,4212267,2754701,137382,80109,57273,138401,73478,64923,6965949,4218898,2747051,21.8,11.9,37.1
５人以上,鉱業,2054,1633,421,49,44,5,39,34,5,2064,1643,421,0.6,0.6,0.5
５人以上,建設業,324150,270586,53564,5027,3874,1153,3032,2220,812,326145,272240,53905,4.2,2,15.4
５人以上,製造業,711548,523525,188023,9365,7353,2012,12942,10069,2873,707971,520809,187162,7,3,18.2
５人以上,電気・ガス・熱供給・水道業,34194,29798,4396,3259,2906,353,2734,2572,162,34719,30132,4587,2.2,1.7,5.4
５人以上,情報通信業,730672,530082,200590,10711,8018,2693,11043,6264,4779,730340,531836,198504,3.6,1.3,9.9
５人以上,運輸業,367151,297117,70034,7126,4838,2288,6985,5766,1219,367292,296189,71103,12,8.6,26.2
５人以上,卸売・小売業,1485151,872337,612814,25206,13456,11750,25497,14936,10561,1484860,870857,614003,27.4,14.2,46.1
５人以上,金融・保険業,365558,217049,148509,6826,4818,2008,7604,5016,2588,364780,216851,147929,5.5,1.4,11.6
５人以上,不動産業,129678,88304,41374,2063,1723,340,2308,1327,981,129433,88700,40733,15.1,6.8,33.4
５人以上,"飲食店,宿泊業",616400,296211,320189,27300,11247,16053,18201,8347,9854,625499,299111,326388,66.8,52.6,79.9
５人以上,"医療,福祉",508656,127272,381384,8657,4094,4563,10695,3257,7438,506618,128109,378509,29.3,24.6,30.9
５人以上,"教育,学習支援業",373341,195190,178151,5649,2955,2694,2170,593,1577,376820,197552,179268,34.2,26.2,43.1
５人以上,複合サービス事業,59027,38477,20550,555,324,231,1235,663,572,58347,38138,20209,19.9,7.9,42.7
５人以上,サービス業（他に分類されないもの）,1259388,724686,534702,25589,14459,11130,33916,12414,21502,1251061,726731,524330,18.6,9.9,30.7
30人以上,調査産業計,4762435,2998942,1763493,85103,55023,30080,89747,51691,38056,4757791,3002274,1755517,16.1,8.4,29.2
30人以上,鉱業,2054,1633,421,49,44,5,39,34,5,2064,1643,421,0.6,0.6,0.5
30人以上,建設業,197340,170751,26589,3232,2563,669,1797,1431,366,198775,171883,26892,2.3,1,10.3
30人以上,製造業,536378,402692,133686,7287,5525,1762,10038,7943,2095,533627,400274,133353,5.3,2.3,14.1
30人以上,電気・ガス・熱供給・水道業,31109,27276,3833,3234,2881,353,2694,2532,162,31649,27625,4024,1.6,1.5,2.3
30人以上,情報通信業,632079,459740,172339,9822,7824,1998,10231,5852,4379,631670,461712,169958,3.2,1.1,9.1
30人以上,運輸業,292392,236670,55722,4924,3690,1234,4332,3393,939,292984,236967,56017,10.5,8.7,18
30人以上,卸売・小売業,869751,535134,334617,14353,8101,6252,13917,9678,4239,870187,533557,336630,21.1,7.9,41.9
30人以上,金融・保険業,308965,187359,121606,6315,4461,1854,6755,4555,2200,308525,187265,121260,4.7,1.5,9.6
30人以上,不動産業,80417,54594,25823,1341,1031,310,1558,996,562,80200,54629,25571,17.6,8.3,37.4
30人以上,"飲食店,宿泊業",230666,110937,119729,6735,3431,3304,6811,2656,4155,230590,111712,118878,60.9,46.2,74.7
30人以上,"医療,福祉",350655,89872,260783,5764,3148,2616,6857,1930,4927,349562,91090,258472,26.1,23.3,27
30人以上,"教育,学習支援業",284864,160072,124792,3590,1471,2119,1848,421,1427,286606,161122,125484,27.3,21.8,34.4
30人以上,複合サービス事業,44200,32588,11612,200,168,32,813,558,255,43587,32198,11389,19.3,8.9,48.8
30人以上,サービス業（他に分類されないもの）,901565,529624,371941,18257,10685,7572,22057,9712,12345,897765,530597,367168,16.8,10.4,26.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年７月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
