規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,351653,428101,233924,328454,398044,221288,306845,21609,23199,30057,12636
５人以上,鉱業,517018,569619,333772,502832,553336,326889,482806,20026,14186,16283,6883
５人以上,建設業,412266,445422,251410,382646,412563,237499,355548,27098,29620,32859,13911
５人以上,製造業,400211,444050,277387,375655,420845,249046,356878,18777,24556,23205,28341
５人以上,電気・ガス・熱供給・水道業,503774,522867,368831,502911,522081,367423,433424,69487,863,786,1408
５人以上,情報通信業,406639,439323,307983,391852,422414,299601,353782,38070,14787,16909,8382
５人以上,運輸業,393269,420448,270523,364143,388314,254980,322675,41468,29126,32134,15543
５人以上,卸売・小売業,321729,408162,199392,303010,381492,191928,290132,12878,18719,26670,7464
５人以上,金融・保険業,611855,773015,377357,466033,577468,303888,433320,32713,145822,195547,73469
５人以上,不動産業,349425,404716,237454,343459,397184,234658,322138,21321,5966,7532,2796
５人以上,"飲食店,宿泊業",145209,202718,96492,143438,199769,95719,134588,8850,1771,2949,773
５人以上,"医療,福祉",300723,388435,272257,286156,380424,255562,269467,16689,14567,8011,16695
５人以上,"教育,学習支援業",355355,428841,273141,339136,404784,265691,331036,8100,16219,24057,7450
５人以上,複合サービス事業,380376,457880,229345,378555,455697,228231,354592,23963,1821,2183,1114
５人以上,サービス業（他に分類されないもの）,335469,413469,228404,323206,395285,224268,299185,24021,12263,18184,4136
30人以上,調査産業計,394321,467596,267689,362706,428318,249318,336127,26579,31615,39278,18371
30人以上,鉱業,517018,569619,333772,502832,553336,326889,482806,20026,14186,16283,6883
30人以上,建設業,455963,483537,272900,414413,439639,246935,379522,34891,41550,43898,25965
30人以上,製造業,433382,473081,311222,402148,444492,271851,380047,22101,31234,28589,39371
30人以上,電気・ガス・熱供給・水道業,520763,539937,384122,520708,539887,384035,445435,75273,55,50,87
30人以上,情報通信業,418137,450967,318250,401078,431492,308542,359358,41720,17059,19475,9708
30人以上,運輸業,406863,435733,285624,372562,397216,269030,332137,40425,34301,38517,16594
30人以上,卸売・小売業,369720,462541,221686,343121,425436,211842,326176,16945,26599,37105,9844
30人以上,金融・保険業,659461,819893,409307,488698,596766,320192,454628,34070,170763,223127,89115
30人以上,不動産業,362744,422037,235106,357974,416632,231703,334628,23346,4770,5405,3403
30人以上,"飲食店,宿泊業",165417,224582,106621,162612,220719,104868,151872,10740,2805,3863,1753
30人以上,"医療,福祉",330383,389520,309508,311128,384569,285204,290506,20622,19255,4951,24304
30人以上,"教育,学習支援業",394912,461685,309654,373651,432002,299147,364158,9493,21261,29683,10507
30人以上,複合サービス事業,415658,474802,248669,413707,472397,248000,386301,27406,1951,2405,669
30人以上,サービス業（他に分類されないもの）,348662,433244,232079,332875,409215,227653,303790,29085,15787,24029,4426
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年５月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
