規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,356554,430606,231600,337859,406525,221994,316260,21599,18695,24081,9606
５人以上,鉱業,517013,551402,350567,510892,544278,349301,478155,32737,6121,7124,1266
５人以上,建設業,390142,418325,244567,383820,411170,242546,359615,24205,6322,7155,2021
５人以上,製造業,383624,433663,240419,375807,424552,236304,356442,19365,7817,9111,4115
５人以上,電気・ガス・熱供給・水道業,483703,513005,344597,483368,512683,344201,438644,44724,335,322,396
５人以上,情報通信業,390172,421297,272301,386371,417128,269895,349903,36468,3801,4169,2406
５人以上,運輸業,357428,375095,235266,347189,364150,229912,297784,49405,10239,10945,5354
５人以上,卸売・小売業,340950,430966,206924,320551,403610,196885,308610,11941,20399,27356,10039
５人以上,金融・保険業,557724,744929,320896,452887,587039,283174,420880,32007,104837,157890,37722
５人以上,不動産業,362692,419532,247433,343271,395119,238135,321957,21314,19421,24413,9298
５人以上,"飲食店,宿泊業",195801,281041,117908,172347,243950,106915,160410,11937,23454,37091,10993
５人以上,"医療,福祉",304058,442658,262184,300025,435775,259012,282483,17542,4033,6883,3172
５人以上,"教育,学習支援業",357811,424756,274818,355838,423402,272078,340217,15621,1973,1354,2740
５人以上,複合サービス事業,396557,457135,248580,376629,435182,233600,349499,27130,19928,21953,14980
５人以上,サービス業（他に分類されないもの）,342522,408920,236537,326199,388450,226834,304645,21554,16323,20470,9703
30人以上,調査産業計,394593,462074,262074,374315,436535,252128,348018,26297,20278,25539,9946
30人以上,鉱業,517013,551402,350567,510892,544278,349301,478155,32737,6121,7124,1266
30人以上,建設業,407665,430218,251070,406671,429182,250365,377531,29140,994,1036,705
30人以上,製造業,413518,458522,264744,407889,452159,261539,384289,23600,5629,6363,3205
30人以上,電気・ガス・熱供給・水道業,493824,523890,352939,493787,523858,352881,446937,46850,37,32,58
30人以上,情報通信業,398755,429293,280299,395986,426455,277797,355878,40108,2769,2838,2502
30人以上,運輸業,358702,373673,249470,351482,365646,248134,301489,49993,7220,8027,1336
30人以上,卸売・小売業,395191,487211,235846,371766,456312,225362,356537,15229,23425,30899,10484
30人以上,金融・保険業,601251,796052,340535,475763,610802,295031,442866,32897,125488,185250,45504
30人以上,不動産業,373605,428508,240880,364590,417693,236216,340503,24087,9015,10815,4664
30人以上,"飲食店,宿泊業",279809,376991,151278,234231,310434,133447,218417,15814,45578,66557,17831
30人以上,"医療,福祉",337277,455043,299232,336450,453739,298559,313343,23107,827,1304,673
30人以上,"教育,学習支援業",399771,456658,315104,399172,455948,314671,380385,18787,599,710,433
30人以上,複合サービス事業,437258,467654,291142,413734,444050,268007,383600,30134,23524,23604,23135
30人以上,サービス業（他に分類されないもの）,346650,414036,236643,333866,398028,229122,308704,25162,12784,16008,7521
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年１月分（暫定版）,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
