規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,455605,562767,291383,333609,403078,227150,312793,20816,121996,159689,64233
５人以上,鉱業,773203,814366,613048,496999,536692,342561,474705,22294,276204,277674,270487
５人以上,建設業,556883,596544,356551,401630,432089,247781,374690,26940,155253,164455,108770
５人以上,製造業,634862,718109,403145,381247,427121,253557,362652,18595,253615,290988,149588
５人以上,電気・ガス・熱供給・水道業,517057,537786,378761,513434,534140,375292,439519,73915,3623,3646,3469
５人以上,情報通信業,516209,568277,377666,401143,434342,312807,362860,38283,115066,133935,64859
５人以上,運輸業,510502,540769,383267,363920,390009,254248,323087,40833,146582,150760,129019
５人以上,卸売・小売業,449616,585115,257086,305680,384075,194289,293522,12158,143936,201040,62797
５人以上,金融・保険業,562403,705443,353032,482361,603412,305176,449142,33219,80042,102031,47856
５人以上,不動産業,443173,519678,278247,356501,415820,228623,334626,21875,86672,103858,49624
５人以上,"飲食店,宿泊業",192181,271528,119124,156223,208421,108163,146510,9713,35958,63107,10961
５人以上,"医療,福祉",353858,440255,324822,294153,384969,263632,279446,14707,59705,55286,61190
５人以上,"教育,学習支援業",468111,585689,338911,330238,402657,250661,323564,6674,137873,183032,88250
５人以上,複合サービス事業,409119,492315,252734,375188,450435,233744,350676,24512,33931,41880,18990
５人以上,サービス業（他に分類されないもの）,421665,518074,289536,325850,393706,232854,304303,21547,95815,124368,56682
30人以上,調査産業計,508595,614327,328284,368176,435106,254036,342772,25404,140419,179221,74248
30人以上,鉱業,773203,814366,613048,496999,536692,342561,474705,22294,276204,277674,270487
30人以上,建設業,611205,646682,383920,436150,463596,260318,399461,36689,175055,183086,123602
30人以上,製造業,707324,791156,455253,407223,451816,273138,385073,22150,300101,339340,182115
30人以上,電気・ガス・熱供給・水道業,528369,547802,392575,528344,547774,392575,448715,79629,25,28,0
30人以上,情報通信業,535074,589804,387744,412822,446348,322571,371383,41439,122252,143456,65173
30人以上,運輸業,507269,530059,410669,371035,394361,272159,329820,41215,136234,135698,138510
30人以上,卸売・小売業,532201,681584,294368,344962,426808,214654,329292,15670,187239,254776,79714
30人以上,金融・保険業,582160,722022,366422,504806,625383,318814,469859,34947,77354,96639,47608
30人以上,不動産業,439951,520964,267781,353453,414323,224091,330625,22828,86498,106641,43690
30人以上,"飲食店,宿泊業",226945,320552,139599,182484,249185,120244,171824,10660,44461,71367,19355
30人以上,"医療,福祉",365416,440725,339170,314021,395596,285592,295357,18664,51395,45129,53578
30人以上,"教育,学習支援業",527474,630825,394836,370073,432620,289801,362525,7548,157401,198205,105035
30人以上,複合サービス事業,439695,505754,253632,402791,463015,233161,376422,26369,36904,42739,20471
30人以上,サービス業（他に分類されないもの）,431710,528470,292912,335084,403637,236749,310125,24959,96626,124833,56163
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年７月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
