規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6939119,4223579,2715540,102572,46383,56189,109490,53092,56398,6932201,4216870,2715331,22.3,12,38.3
５人以上,鉱業,1988,1548,440,13,13,0,25,20,5,1976,1541,435,0.7,0.7,0.7
５人以上,建設業,320027,268690,51337,2622,2282,340,2832,2326,506,319817,268646,51171,4.8,3,14.2
５人以上,製造業,711812,524935,186877,4545,2880,1665,6347,4470,1877,710010,523345,186665,7.1,2.8,19.3
５人以上,電気・ガス・熱供給・水道業,33398,29347,4051,573,545,28,263,246,17,33708,29646,4062,2.7,1.9,8.6
５人以上,情報通信業,715617,548429,167188,3610,2702,908,5649,3692,1957,713578,547439,166139,4.4,1.6,13.5
５人以上,運輸業,359919,297906,62013,3225,2911,314,5425,3331,2094,357719,297486,60233,12.5,10.1,24.3
５人以上,卸売・小売業,1481349,869971,611378,17788,8383,9405,22419,11205,11214,1476718,867149,609569,29.4,15.2,49.5
５人以上,金融・保険業,357011,216595,140416,5878,2005,3873,4638,2436,2202,358251,216164,142087,5.8,1.6,12.1
５人以上,不動産業,128994,84713,44281,2102,1182,920,1981,1072,909,129115,84823,44292,15.1,6.9,30.9
５人以上,"飲食店,宿泊業",599490,269178,330312,27178,9940,17238,20592,9267,11325,606076,269851,336225,65.4,49.9,77.9
５人以上,"医療,福祉",494652,116039,378613,12356,2952,9404,9389,2180,7209,497619,116811,380808,31.9,24.9,34
５人以上,"教育,学習支援業",381907,198614,183293,2155,1660,495,1927,804,1123,382135,199470,182665,32,26.2,38.4
５人以上,複合サービス事業,58600,38215,20385,111,51,60,190,19,171,58521,38247,20274,21.1,7.9,46.1
５人以上,サービス業（他に分類されないもの）,1294355,759399,534956,20416,8877,11539,27813,12024,15789,1286958,756252,530706,18.7,11.1,29.5
30人以上,調査産業計,4730695,3014886,1715809,52604,25389,27215,60133,28862,31271,4723166,3011413,1711753,17,8.8,31.5
30人以上,鉱業,1988,1548,440,13,13,0,25,20,5,1976,1541,435,0.7,0.7,0.7
30人以上,建設業,193287,169491,23796,1398,1332,66,1038,989,49,193647,169834,23813,4.7,3.4,13.8
30人以上,製造業,530005,400386,129619,3021,2062,959,4394,3138,1256,528632,399310,129322,5.1,2,14.5
30人以上,電気・ガス・熱供給・水道業,30281,26687,3594,529,501,28,191,174,17,30619,27014,3605,1.4,1.2,2.6
30人以上,情報通信業,615343,471359,143984,3013,2260,753,3955,2664,1291,614401,470955,143446,3.8,1.1,12.7
30人以上,運輸業,286267,235385,50882,1656,1342,314,4228,2530,1698,283695,234197,49498,11.8,10.4,18.6
30人以上,卸売・小売業,851072,530368,320704,7565,3565,4000,9566,4981,4585,849071,528952,320119,21.5,7.9,44
30人以上,金融・保険業,301438,189363,112075,5343,1786,3557,3871,2373,1498,302910,188776,114134,5,1.7,10.5
30人以上,不動産業,80622,54952,25670,954,473,481,1021,668,353,80555,54757,25798,16.7,7.3,36.6
30人以上,"飲食店,宿泊業",231939,113287,118652,4132,2043,2089,3054,1243,1811,233017,114087,118930,63,47,78.4
30人以上,"医療,福祉",339356,83256,256100,9061,2415,6646,6342,1571,4771,342075,84100,257975,27.6,25,28.5
30人以上,"教育,学習支援業",290826,160675,130151,1002,577,425,870,248,622,290958,161004,129954,27.9,23.1,33.9
30人以上,複合サービス事業,43899,32044,11855,73,51,22,27,19,8,43945,32076,11869,21.5,9.4,54
30人以上,サービス業（他に分類されないもの）,934372,546085,388287,14844,6969,7875,21551,8244,13307,927665,544810,382855,18,10.4,28.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年１月分（確報）,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
