規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,724283,394533,369010,25523,329750,109754,104564,101131,3433,5190
５人以上,鉱業,1441055,495067,478518,16549,945988,244000,244000,227692,16308,0
５人以上,建設業,685780,409081,380320,28761,276699,227352,158782,154879,3903,68570
５人以上,製造業,655913,401069,381929,19140,254844,141403,133527,126159,7368,7876
５人以上,電気・ガス・熱供給・水道業,1510290,511089,440848,70241,999201,359480,186469,186365,104,173011
５人以上,情報通信業,862727,406421,369650,36771,456306,156492,137719,132637,5082,18773
５人以上,運輸業,626052,393064,350293,42771,232988,137814,133174,123003,10171,4640
５人以上,卸売・小売業,673466,387507,370902,16605,285959,98902,96259,94081,2178,2643
５人以上,金融・保険業,1079228,489345,455934,33411,589883,167854,148290,143036,5254,19564
５人以上,不動産業,740655,381889,359897,21992,358766,122283,117219,112189,5030,5064
５人以上,"飲食店,宿泊業",347410,277941,259970,17971,69469,80166,78472,75110,3362,1694
５人以上,"医療,福祉",613451,350204,328064,22140,263247,148362,142019,137398,4621,6343
５人以上,"教育,学習支援業",1018571,442106,433148,8958,576465,103502,98860,98331,529,4642
５人以上,複合サービス事業,1193570,447070,420548,26522,746500,166315,130186,124129,6057,36129
５人以上,サービス業（他に分類されないもの）,638672,374795,346820,27975,263877,122653,116909,113293,3616,5744
30人以上,調査産業計,815634,415469,385873,29596,400165,123972,117394,112812,4582,6578
30人以上,鉱業,1441055,495067,478518,16549,945988,244000,244000,227692,16308,0
30人以上,建設業,819802,442255,404782,37473,377547,299547,163942,162065,1877,135605
30人以上,製造業,743574,423556,401551,22005,320018,158685,147566,137026,10540,11119
30人以上,電気・ガス・熱供給・水道業,1585062,526874,451210,75664,1058188,479350,225444,225291,153,253906
30人以上,情報通信業,907489,415132,374948,40184,492357,172272,149188,142718,6470,23084
30人以上,運輸業,629386,399271,358046,41225,230115,145811,139914,129794,10120,5897
30人以上,卸売・小売業,791167,410126,389787,20339,381041,110734,107699,104630,3069,3035
30人以上,金融・保険業,1136838,511402,476355,35047,625436,170055,150598,146048,4550,19457
30人以上,不動産業,912338,409097,382845,26252,503241,124283,118308,113458,4850,5975
30人以上,"飲食店,宿泊業",430957,331674,312357,19317,99283,78949,77681,73376,4305,1268
30人以上,"医療,福祉",653589,359469,333164,26305,294120,168834,166061,159591,6470,2773
30人以上,"教育,学習支援業",1104117,466997,457714,9283,637120,110386,106230,105625,605,4156
30人以上,複合サービス事業,1360480,487630,457708,29922,872850,179800,139839,132222,7617,39961
30人以上,サービス業（他に分類されないもの）,704514,383545,350396,33149,320969,126422,118465,113903,4562,7957
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年６月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
