規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,6965950,4219146,2746804,111025,58106,52919,127349,63945,63404,6949626,4213307,2736319,21,11.4,35.7
５人以上,鉱業,2064,1643,421,32,25,7,48,41,7,2048,1627,421,0.4,0.4,0.5
５人以上,建設業,326145,272310,53835,2137,2031,106,3783,3294,489,324499,271047,53452,4,1.9,14.9
５人以上,製造業,707972,521292,186680,5183,3810,1373,9654,6792,2862,703501,518310,185191,6.8,2.8,17.9
５人以上,電気・ガス・熱供給・水道業,34719,30132,4587,139,99,40,158,141,17,34700,30090,4610,2.1,1.6,5.3
５人以上,情報通信業,730340,530991,199349,4817,3102,1715,6353,4006,2347,728804,530087,198717,3.6,1.2,9.9
５人以上,運輸業,367292,295506,71786,4218,3363,855,6579,3998,2581,364931,294871,70060,11.6,8.4,24.8
５人以上,卸売・小売業,1484860,864428,620432,29463,18717,10746,29862,15037,14825,1484461,868108,616353,25,12.5,42.5
５人以上,金融・保険業,364780,217539,147241,4626,2898,1728,4713,2581,2132,364693,217856,146837,5.4,1.4,11.4
５人以上,不動産業,129433,87792,41641,1182,573,609,2782,1970,812,127833,86395,41438,16.1,7.2,34.5
５人以上,"飲食店,宿泊業",625499,300910,324589,20930,8810,12120,25681,11692,13989,620748,298028,322720,66.3,51.7,79.8
５人以上,"医療,福祉",506618,124348,382270,12874,2613,10261,10232,2500,7732,509260,124461,384799,30.7,26.2,32.1
５人以上,"教育,学習支援業",376820,196386,180434,3469,1229,2240,4374,1985,2389,375915,195630,180285,34.2,25.7,43.5
５人以上,複合サービス事業,58347,38138,20209,69,37,32,176,163,13,58240,38012,20228,20,7.9,42.6
５人以上,サービス業（他に分類されないもの）,1251061,737731,513330,21886,10799,11087,22954,9745,13209,1249993,738785,511208,16.7,9.6,27
30人以上,調査産業計,4757792,2989532,1768260,61886,34690,27196,75317,38768,36549,4744361,2985454,1758907,15.4,7.9,28.1
30人以上,鉱業,2064,1643,421,32,25,7,48,41,7,2048,1627,421,0.4,0.4,0.5
30人以上,建設業,198775,171900,26875,1611,1538,73,2310,2004,306,198076,171434,26642,2.2,0.9,10.6
30人以上,製造業,533628,400223,133405,4087,3216,871,6517,4655,1862,531198,398784,132414,5.1,2.2,13.8
30人以上,電気・ガス・熱供給・水道業,31649,27625,4024,99,99,0,133,116,17,31615,27608,4007,1.6,1.5,2.3
30人以上,情報通信業,631670,460971,170699,4164,2548,1616,5293,3201,2092,630541,460318,170223,3.3,1.1,9.4
30人以上,運輸業,292984,235971,57013,2646,2081,565,4656,3017,1639,290974,235035,55939,10.4,8.7,17.8
30人以上,卸売・小売業,870187,526024,344163,14724,11115,3609,13781,7462,6319,871130,529677,341453,16.8,5.1,35.1
30人以上,金融・保険業,308525,187208,121317,3259,1837,1422,3591,1962,1629,308193,187083,121110,4.6,1.5,9.3
30人以上,不動産業,80200,54125,26075,975,536,439,1230,665,565,79945,53996,25949,18.8,9,39
30人以上,"飲食店,宿泊業",230590,111497,119093,3439,1446,1993,9701,4584,5117,224328,108359,115969,60.4,45.4,74.5
30人以上,"医療,福祉",349562,87810,261752,8041,1405,6636,6648,1899,4749,350955,87316,263639,27.8,24.9,28.7
30人以上,"教育,学習支援業",286606,160510,126096,2394,825,1569,2900,1120,1780,286100,160215,125885,27.9,21.8,35.8
30人以上,複合サービス事業,43587,32198,11389,69,37,32,106,93,13,43550,32142,11408,19.3,8.9,48.7
30人以上,サービス業（他に分類されないもの）,897765,531827,365938,16346,7982,8364,18403,7949,10454,895708,531860,363848,16.6,10.4,25.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年８月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
