規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,403477,393240,369105,24135,10237,105092,104386,100545,3841,706
５人以上,鉱業,516837,480344,463952,16392,36493,218889,218889,215445,3444,0
５人以上,建設業,425379,416497,386970,29527,8882,149614,149614,145158,4456,0
５人以上,製造業,411304,401532,382240,19292,9772,134045,128832,121601,7231,5213
５人以上,電気・ガス・熱供給・水道業,519696,519414,446687,72727,282,190351,190351,190251,100,0
５人以上,情報通信業,417039,407197,369921,37276,9842,124430,123724,118937,4787,706
５人以上,運輸業,410837,398328,354886,43442,12509,132579,131609,119995,11614,970
５人以上,卸売・小売業,397379,383742,368445,15297,13637,96162,96118,93637,2481,44
５人以上,金融・保険業,505194,492104,463683,28421,13090,160720,152593,147597,4996,8127
５人以上,不動産業,427426,396713,378210,18503,30713,115269,114411,111776,2635,858
５人以上,"飲食店,宿泊業",283102,275636,258173,17463,7466,82732,82414,77895,4519,318
５人以上,"医療,福祉",356136,354344,335970,18374,1792,146306,146078,142055,4023,228
５人以上,"教育,学習支援業",449211,440562,433556,7006,8649,98480,96004,94637,1367,2476
５人以上,複合サービス事業,439416,438477,416638,21839,939,110576,110576,108660,1916,0
５人以上,サービス業（他に分類されないもの）,373803,365411,340432,24979,8392,116215,115904,111854,4050,311
30人以上,調査産業計,425803,413988,385892,28096,11815,118016,116957,112231,4726,1059
30人以上,鉱業,516837,480344,463952,16392,36493,218889,218889,215445,3444,0
30人以上,建設業,459947,448907,408981,39926,11040,157051,157051,155060,1991,0
30人以上,製造業,434216,423401,401236,22165,10815,151021,141922,131357,10565,9099
30人以上,電気・ガス・熱供給・水道業,531958,531958,453642,78316,0,223121,223121,222979,142,0
30人以上,情報通信業,428308,417227,376568,40659,11081,136171,135286,129511,5775,885
30人以上,運輸業,419606,404161,359887,44274,15445,142098,140705,129079,11626,1393
30人以上,卸売・小売業,427479,409525,391381,18144,17954,107989,107905,104321,3584,84
30人以上,金融・保険業,524027,510540,480976,29564,13487,161506,150122,145725,4397,11384
30人以上,不動産業,424746,402867,379649,23218,21879,111107,109899,106240,3659,1208
30人以上,"飲食店,宿泊業",321240,312802,292407,20395,8438,82620,81830,76679,5151,790
30人以上,"医療,福祉",361499,359055,337061,21994,2444,171336,171028,165141,5887,308
30人以上,"教育,学習支援業",470126,460709,453690,7019,9417,105335,103978,103126,852,1357
30人以上,複合サービス事業,470997,470362,447276,23086,635,115335,115335,113465,1870,0
30人以上,サービス業（他に分類されないもの）,386085,376094,346929,29165,9991,117740,117308,112513,4795,432
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年９月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
