規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.1,18.7,17,142.8,153.9,125.7,132.2,140.9,118.7,10.6,13,7
５人以上,鉱業,17.7,17.8,17,139.9,142,131.9,129,130.5,123.4,10.9,11.5,8.5
５人以上,建設業,20,20.2,19.1,168.1,172.2,147.4,153,155.1,142.5,15.1,17.1,4.9
５人以上,製造業,18.9,19.1,18.4,155.7,159.6,144.9,145.8,148.9,137.2,9.9,10.7,7.7
５人以上,電気・ガス・熱供給・水道業,17.9,18.1,16.6,156.1,159.6,133.9,136.2,138.6,120.8,19.9,21,13.1
５人以上,情報通信業,18.6,18.9,17.9,159,162.8,149.2,139.5,142.2,132.4,19.5,20.6,16.8
５人以上,運輸業,19.9,20.1,18.6,169.1,176.3,139.4,148.1,152.4,130.3,21,23.9,9.1
５人以上,卸売・小売業,18.5,19.1,17.6,141.6,153.1,125.3,134.3,144.1,120.3,7.3,9,5
５人以上,金融・保険業,17.9,18.1,17.6,146.7,150,141.9,133.1,135.2,130,13.6,14.8,11.9
５人以上,不動産業,19.3,19.8,18.4,151.1,159.2,133.7,140.9,147.3,127.2,10.2,11.9,6.5
５人以上,"飲食店,宿泊業",15.4,16.7,14.2,107,127.7,87.9,101.7,119.9,84.8,5.3,7.8,3.1
５人以上,"医療,福祉",17,16.9,17,127,132.6,125.2,121.6,127.3,119.7,5.4,5.3,5.5
５人以上,"教育,学習支援業",14.8,15.6,13.9,104.5,111.4,96.9,100.9,107.1,94,3.6,4.3,2.9
５人以上,複合サービス事業,16.3,16.9,15.1,134.3,143.2,117.6,125,132,111.9,9.3,11.2,5.7
５人以上,サービス業（他に分類されないもの）,18.4,18.9,17.7,146.9,155.2,135,135.6,142.1,126.2,11.3,13.1,8.8
30人以上,調査産業計,18,18.5,17.1,145.3,154.2,130.2,133.1,139.8,121.6,12.2,14.4,8.6
30人以上,鉱業,17.7,17.8,17,139.9,142,131.9,129,130.5,123.4,10.9,11.5,8.5
30人以上,建設業,19.2,19.3,18.6,166,169.1,145.3,147.3,148.4,139.6,18.7,20.7,5.7
30人以上,製造業,18.6,18.8,18.1,155,157.8,146.6,144.2,146.4,137.6,10.8,11.4,9
30人以上,電気・ガス・熱供給・水道業,17.7,17.9,16.4,155.4,158.4,134.6,134.2,136.1,120.9,21.2,22.3,13.7
30人以上,情報通信業,18.4,18.7,17.7,158.3,161.8,149.1,138.3,140.8,131.6,20,21,17.5
30人以上,運輸業,19.7,19.9,18.6,169,175,142.9,147.9,151.2,133.8,21.1,23.8,9.1
30人以上,卸売・小売業,18.7,19.2,17.9,146.9,155.9,132.4,138,145.7,125.6,8.9,10.2,6.8
30人以上,金融・保険業,17.9,18.1,17.6,148,151.3,143.2,133.6,135.7,130.5,14.4,15.6,12.7
30人以上,不動産業,18.9,19.3,18,147.4,155.4,130.6,135.7,141.8,123,11.7,13.6,7.6
30人以上,"飲食店,宿泊業",15.7,17.1,14.4,110.7,131.1,91.1,104.5,122.6,87.1,6.2,8.5,4
30人以上,"医療,福祉",16.8,16.6,16.9,128.2,132.2,126.7,121.9,126.3,120.3,6.3,5.9,6.4
30人以上,"教育,学習支援業",14.6,15.5,13.5,104.3,110.6,96.3,101,106.8,93.6,3.3,3.8,2.7
30人以上,複合サービス事業,16.1,16.7,14.5,134.6,142.2,113.2,125,130.7,108.9,9.6,11.5,4.3
30人以上,サービス業（他に分類されないもの）,18,18.5,17.4,144.1,152.1,132.5,131.8,138,122.8,12.3,14.1,9.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年９月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
