規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.4,19.2,17.3,146.2,158.1,128,134.4,143.7,120.1,11.8,14.4,7.9
５人以上,鉱業,19.7,19.8,19.4,156.3,157.3,152.5,141.9,142.7,138.7,14.4,14.6,13.8
５人以上,建設業,20.2,20.4,19,171.2,175.5,148.9,153.5,155.9,141.1,17.7,19.6,7.8
５人以上,製造業,19.1,19.4,18.2,155.8,160.4,143.1,145.1,148.9,134.6,10.7,11.5,8.5
５人以上,電気・ガス・熱供給・水道業,19.6,19.7,18.6,171.1,173.5,154.5,147.8,149.7,134.7,23.3,23.8,19.8
５人以上,情報通信業,19.6,19.8,18.8,167.6,171.7,154.8,146.7,149.7,137.2,20.9,22,17.6
５人以上,運輸業,19.5,19.7,18.6,167.1,172.2,142.2,145.1,147.8,132.1,22,24.4,10.1
５人以上,卸売・小売業,18.7,19.4,17.7,142.4,154.5,126,134.4,145,120,8,9.5,6
５人以上,金融・保険業,19.3,19.7,18.8,159.5,164.6,151.9,142.9,146.5,137.6,16.6,18.1,14.3
５人以上,不動産業,20.1,20.7,18.9,161.5,172,141.2,147.9,155.3,133.6,13.6,16.7,7.6
５人以上,"飲食店,宿泊業",15.3,16.7,14.2,105.7,128.6,87.1,100.8,121.3,84.1,4.9,7.3,3
５人以上,"医療,福祉",17.4,17,17.5,129.2,132.5,128.1,122.4,126.4,121.1,6.8,6.1,7
５人以上,"教育,学習支援業",15.3,15.7,14.9,111.7,117.3,105.6,106.9,112,101.2,4.8,5.3,4.4
５人以上,複合サービス事業,18.4,19.1,17,148.6,158.5,129.6,137.8,145.8,122.4,10.8,12.7,7.2
５人以上,サービス業（他に分類されないもの）,18.8,19.4,17.8,151.2,160.1,138.1,138.2,145,128.2,13,15.1,9.9
30人以上,調査産業計,18.6,19.2,17.6,150.8,159.6,135.6,137.2,143.8,125.8,13.6,15.8,9.8
30人以上,鉱業,19.7,19.8,19.4,156.3,157.3,152.5,141.9,142.7,138.7,14.4,14.6,13.8
30人以上,建設業,19.8,19.9,19.2,172,174.6,153.4,151.2,152.2,143.8,20.8,22.4,9.6
30人以上,製造業,19,19.3,18.2,156.7,159.7,147.2,145.2,147.8,137,11.5,11.9,10.2
30人以上,電気・ガス・熱供給・水道業,19.5,19.6,18.6,171,173.1,156.2,146.2,147.6,136.1,24.8,25.5,20.1
30人以上,情報通信業,19.6,19.8,18.9,168.2,172,156.3,146.2,148.8,138.1,22,23.2,18.2
30人以上,運輸業,19.4,19.6,18.7,166,170.3,146.3,144.2,146.1,135.3,21.8,24.2,11
30人以上,卸売・小売業,19.4,20,18.5,151.4,160.5,137.9,141.6,149.5,129.8,9.8,11,8.1
30人以上,金融・保険業,19.3,19.6,18.7,160.4,164.7,153.5,142.8,145.9,137.8,17.6,18.8,15.7
30人以上,不動産業,19.8,20.3,18.8,155.4,164.4,136.7,141.4,148,127.8,14,16.4,8.9
30人以上,"飲食店,宿泊業",15.5,16.9,14.1,111.8,130.6,94.3,105.4,121.8,90.1,6.4,8.8,4.2
30人以上,"医療,福祉",17.5,16.9,17.7,132.5,133.2,132.3,125.3,126.5,124.9,7.2,6.7,7.4
30人以上,"教育,学習支援業",15.4,15.7,15,114.2,117.9,109.4,109.2,112.8,104.6,5,5.1,4.8
30人以上,複合サービス事業,18.4,19,16.8,148.8,157.4,124.9,136.7,143.7,117.2,12.1,13.7,7.7
30人以上,サービス業（他に分類されないもの）,18.5,19.2,17.5,150.1,158.8,137.3,136.3,143,126.5,13.8,15.8,10.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２１年３月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
