(1)性別（コード）,(1)性別（区分）,(2)年齢（コード）,(2)年齢（区分）,(3)お住いの地域（コード）,(3)お住いの地域（区分）,(4)世帯構成（コード）,(4)世帯構成（区分）,(5)居住形態（コード）,(5)居住形態（区分）,(6)職業（コード）,(6)職業（区分）,問1.現在の健康状態はいかがですか。（コード）,問1.現在の健康状態はいかがですか。（区分）,問2.自分の健康に関心がありますか。（コード）,問2.自分の健康に関心がありますか。（区分）,問3.過去1年間に、健康診断等を受けましたか。（コード）,問3.過去1年間に、健康診断等を受けましたか。（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「1.健康診断」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「1.健康診断」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「2.胃がん検診 (バリウム)」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「2.胃がん検診 (バリウム)」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「3.胃がん検診 (胃カメラ)」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「3.胃がん検診 (胃カメラ)」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「4.肺がん検診」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「4.肺がん検診」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「5.大腸がん検診」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「5.大腸がん検診」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「6.乳がん検診」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「6.乳がん検診」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「7.子宮頸がん検診」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「7.子宮頸がん検診」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「8.歯周病検診」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「8.歯周病検診」)（区分）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「9.肺炎ウイルス検診」)（コード）,問3-① 問3で「1」と答えた方にうかがいます。過去1年間に、以下の1～9で何を受診しましたか。（選択した回答「9.肺炎ウイルス検診」)（区分）,問3-② 問3で「2」と答えた方にうかがいます。過去1年間に、健康診断等を受けなかった理由はなんですか。（コード）,問3-② 問3で「2」と答えた方にうかがいます。過去1年間に、健康診断等を受けなかった理由はなんですか。（区分）,問4.狛江市では対象者に対しがん検診を受診できます。あなたは、ご存知でしたか。（コード）,問4.狛江市では対象者に対しがん検診を受診できます。あなたは、ご存知でしたか。（区分）,問5.狛江市では、対象者に対し無料でがん検診を実施していますが、一部自己負担があっても受けたいと思いますか。（コード）,問5.狛江市では、対象者に対し無料でがん検診を実施していますが、一部自己負担があっても受けたいと思いますか。（区分）,問6.かかりつけ医・歯科医・薬局はありますか。（選択した回答「①かかりつけ医」の内容)（コード）,問6.かかりつけ医・歯科医・薬局はありますか。（選択した回答「①かかりつけ医」の内容)（区分）,問6.かかりつけ医・歯科医・薬局はありますか。（選択した回答「②かかりつけ歯科医」の内容)（コード）,問6.かかりつけ医・歯科医・薬局はありますか。（選択した回答「②かかりつけ歯科医」の内容)（区分）,問6.かかりつけ医・歯科医・薬局はありますか。（選択した回答「③かかりつけ薬局」の内容)（コード）,問6.かかりつけ医・歯科医・薬局はありますか。（選択した回答「③かかりつけ薬局」の内容)（区分）,問7.健康に関する情報をどこから入手していますか。（コード）,問7.健康に関する情報をどこから入手していますか。（区分）,問8.歯科の定期健診を受けていますか。（コード）,問8.歯科の定期健診を受けていますか。（区分）,問9.以下の中で、知っていることや実行していることはありますか。（コード）,問9.以下の中で、知っていることや実行していることはありますか。（区分）,問10.かんで食べるときの状態についてお答えください。（コード）,問10.かんで食べるときの状態についてお答えください。（区分）,問11.何らかの地域活動に参加していますか。（コード）,問11.何らかの地域活動に参加していますか。（区分）,問12.近所との交流はどのどの程度ありますか。（コード）,問12.近所との交流はどのどの程度ありますか。（区分）,問13.日ごろ、普段の生活に加えて、運動・スポーツを行っていますか。（コード）,問13.日ごろ、普段の生活に加えて、運動・スポーツを行っていますか。（区分）,問13-① 問13で「1」と答えた方　運動・スポーツをどれくらいの頻度で行っていますか。（コード）,問13-① 問13で「1」と答えた方　運動・スポーツをどれくらいの頻度で行っていますか。（区分）,問13-② 問13で「2」と答えた方　運動・スポーツを行っていない理由は何ですか。（コード）,問13-② 問13で「2」と答えた方　運動・スポーツを行っていない理由は何ですか。（区分）,問14.平均して、1日どれくらい歩きますか。（コード）,問14.平均して、1日どれくらい歩きますか。（区分）,問15.睡眠で休養が充分とれていると思いますか。（コード）,問15.睡眠で休養が充分とれていると思いますか。（区分）,問15-① 問15で「3」・「4」と答えた方 その理由は何ですか。（コード）,問15-① 問15で「3」・「4」と答えた方 その理由は何ですか。（区分）,問16.睡眠時間はどれくらいですか。（コード）,問16.睡眠時間はどれくらいですか。（区分）,問17.「食」への関心はどの程度ありますか。（コード）,問17.「食」への関心はどの程度ありますか。（区分）,問18.主食、主菜、副菜のそろった食事をしていますか。（選択した回答「①朝食」の内容)（コード）,問18.主食、主菜、副菜のそろった食事をしていますか。（選択した回答「①朝食」の内容)（区分）,問18.主食、主菜、副菜のそろった食事をしていますか。（選択した回答「②昼食」の内容)（コード）,問18.主食、主菜、副菜のそろった食事をしていますか。（選択した回答「②昼食」の内容)（区分）,問18.主食、主菜、副菜のそろった食事をしていますか。（選択した回答「③夕食」の内容)（コード）,問18.主食、主菜、副菜のそろった食事をしていますか。（選択した回答「③夕食」の内容)（区分）,問19.毎日、朝食を食べていますか。（コード）,問19.毎日、朝食を食べていますか。（区分）,問19-① 問19で「2～4」と答えた方 朝食を食べない理由は何ですか。（コード）,問19-① 問19で「2～4」と答えた方 朝食を食べない理由は何ですか。（区分）,問20.健康な生活を維持するために、野菜を1日350ｇ以上食べることが推奨されていることを知っていますか。（コード）,問20.健康な生活を維持するために、野菜を1日350ｇ以上食べることが推奨されていることを知っていますか。（区分）,問21.あなたは、普段の食事で野菜をどれくらい食べますか。（選択した回答「①朝食」の内容)（コード）,問21.あなたは、普段の食事で野菜をどれくらい食べますか。（選択した回答「①朝食」の内容)（区分）,問21.あなたは、普段の食事で野菜をどれくらい食べますか。（選択した回答「②昼食」の内容)（コード）,問21.あなたは、普段の食事で野菜をどれくらい食べますか。（選択した回答「②昼食」の内容)（区分）,問21.あなたは、普段の食事で野菜をどれくらい食べますか。（選択した回答「③夕食」の内容)（コード）,問21.あなたは、普段の食事で野菜をどれくらい食べますか。（選択した回答「③夕食」の内容)（区分）,問22.ご自身の食生活について気になる点はありますか。（コード）,問22.ご自身の食生活について気になる点はありますか。（区分）,問23.生活習慣病の予防や改善のために、あなたは、普段からどのような食生活を実践していますか。（コード）,問23.生活習慣病の予防や改善のために、あなたは、普段からどのような食生活を実践していますか。（区分）,問24.あなたは食事をたのしんでいますか。（コード）,問24.あなたは食事をたのしんでいますか。（区分）,問25.朝食や夕食を家族と一緒に食べることはどのくらいありますか。（選択した回答「①朝食」の内容)（コード）,問25.朝食や夕食を家族と一緒に食べることはどのくらいありますか。（選択した回答「①朝食」の内容)（区分）,問25.朝食や夕食を家族と一緒に食べることはどのくらいありますか。（選択した回答「②夕食」の内容)（コード）,問25.朝食や夕食を家族と一緒に食べることはどのくらいありますか。（選択した回答「②夕食」の内容)（区分）,問26.知人や友達と一緒に食事をすることはどのくらいありますか。（コード）,問26.知人や友達と一緒に食事をすることはどのくらいありますか。（区分）,問27.食べ物を無駄にしないような行動をしていますか。（コード）,問27.食べ物を無駄にしないような行動をしていますか。（区分）,問28普段、お酒を飲みますか。（20以上の方のみ回答）（コード）,問28普段、お酒を飲みますか。（20以上の方のみ回答）（区分）,問28-① 問28で「1～4」と答えた方 1日当たりの量について、適量を意識していますか。（20以上の方のみ回答）（コード）,問28-① 問28で「1～4」と答えた方 1日当たりの量について、適量を意識していますか。（20以上の方のみ回答）（区分）,問28-② 問28で「1～4」と答えた方 （20以上の方のみ回答）（コード）,問28-② 問28で「1～4」と答えた方 （20以上の方のみ回答）（区分）,問29.たばこを吸っていますか。（20以上の方のみ回答）（コード）,問29.たばこを吸っていますか。（20以上の方のみ回答）（区分）,問29-① 問29で「1」と答えた方 たばこについて、やめたいと思いますか。　（20以上の方のみ回答）（コード）,問29-① 問29で「1」と答えた方 たばこについて、やめたいと思いますか。　（20以上の方のみ回答）（区分）,問30.他人のたばこの煙にさらされることがありますか。（コード）,問30.他人のたばこの煙にさらされることがありますか。（区分）,問31.幸福度は10点満点とした場合、あなたは何点ですか。（コード）,問31.幸福度は10点満点とした場合、あなたは何点ですか。（区分）,問32.ストレスを感じたとき、どのように対応していますか。（コード）,問32.ストレスを感じたとき、どのように対応していますか。（区分）,問33.あなたの不満や悩みやつらい気持ちを受け止め、耳を傾けてくれる人はいますか。（コード）,問33.あなたの不満や悩みやつらい気持ちを受け止め、耳を傾けてくれる人はいますか。（区分）,問34.誰かに悩みを相談したり、助けを求めたりすることにためらいを感じますか。（コード）,問34.誰かに悩みを相談したり、助けを求めたりすることにためらいを感じますか。（区分）,問34-① 問34で「1」・「2」と答えた方 誰かに悩みを相談したり、助けを求めたりすることにためらいを感じる理由は何ですか。（コード）,問34-① 問34で「1」・「2」と答えた方 誰かに悩みを相談したり、助けを求めたりすることにためらいを感じる理由は何ですか。（区分）,問35.あなたは、最近1年以内に自殺したいと考えたことがありますか。（コード）,問35.あなたは、最近1年以内に自殺したいと考えたことがありますか。（区分）,問35-① 問35で「2」と答えた方 そのように考えたとき、どのようにして自殺を思いとどまりましたか。（コード）,問35-① 問35で「2」と答えた方 そのように考えたとき、どのようにして自殺を思いとどまりましたか。（区分）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「①厚生労働省「まもろうよ　こころ」」の内容)（コード）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「①厚生労働省「まもろうよ　こころ」」の内容)（区分）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「②東京都自殺相談ダイヤル」の内容)（コード）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「②東京都自殺相談ダイヤル」の内容)（区分）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「③相談ほっとＬＩＮＥ＠東京」の内容)（コード）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「③相談ほっとＬＩＮＥ＠東京」の内容)（区分）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「④いのちの電話」の内容)（コード）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「④いのちの電話」の内容)（区分）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「⑤多摩府中保健所 こころの健康相談」の内容)（コード）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「⑤多摩府中保健所 こころの健康相談」の内容)（区分）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「⑥多摩総合精神保健福祉センター こころの電話相談」の内容)（コード）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「⑥多摩総合精神保健福祉センター こころの電話相談」の内容)（区分）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「⑦狛江市 こころの健康相談室」の内容)（コード）,問36.あなたは、以下の相談窓口について知っていますか。（選択した回答「⑦狛江市 こころの健康相談室」の内容)（区分）,問37.あなたは「ゲートキーパー」を知っていますか。（コード）,問37.あなたは「ゲートキーパー」を知っていますか。（区分）,問38.いのちを支える自分自身に関わる問題だと思いますか。（コード）,問38.いのちを支える自分自身に関わる問題だと思いますか。（区分）,問39.狛江市におけるいのちを支える支援として、どのような対策が有効であると思いますか。（コード）,問39.狛江市におけるいのちを支える支援として、どのような対策が有効であると思いますか。（区分）
1,男性,1,10歳代,1,和泉本町,1,一人暮らし,1,持ち家(一戸建て),1,自営業,1,大いに健康,1,ある,1,受けた,1,狛江市の実施,1,狛江市の実施,1,狛江市の実施,1,狛江市の実施,1,狛江市の実施,1,狛江市の実施,1,狛江市の実施,1,狛江市の実施,1,狛江市の実施,1,健康に自信がある,1,はい,1,はい,1,いる (市内),1,いる (市内),1,いる (市内),1,テレビ・ラジオ,1,最近1年以内に受けた,1,自分の歯が何本あるかを知っている,1,何でもかんでも食べることができる,1,参加している,1,家の行き来をするなど、親しく交流している,1,運動・スポーツをしている,1,毎日,1,時間がとれない,1,ほとんど歩かない,1,充分とれている,1,就業時間・帰宅時間が遅い,1,5時間未満,1,関心がある,1,ほぼそろっている,1,ほぼそろっている,1,ほぼそろっている,1,毎日食べる,1,時間がない,1,知っている,1,ほとんど食べない,1,ほとんど食べない,1,ほとんど食べない,1,夕食の時間が遅い,1,食べ過ぎない,1,楽しんでいる,1,ほとんど毎日,1,ほとんど毎日,1,週に1回以上,1,食材の買い過ぎに注意する,1,毎日,1,意識しており、適量がほぼ守られている,1,おいしいから,1,吸っている,1,やめたいとは思わない,1,よくある,1,０点,1,趣味,1,実際に会って個人的に相談できる人がいる,1,ためらいを感じる,1,悩みを話すことに抵抗を感じるから,1,自殺したいと考えたことがない,1,家族や友人、職場の同僚など、身近な人に悩みを聴いてもらった,1,知っていた,1,知っていた,1,知っていた,1,知っていた,1,知っていた,1,知っていた,1,知っていた,1,知っている,1,そう思う,1,地域やコミュニティを通じた見守り・支え合い
2,女性,2,20歳代,2,中和泉,2,自分と配偶者・パートナー,2,持ち家 (ﾏﾝｼｮﾝ等集合住宅),2,勤め (全日),2,まあまあ健康,2,どちらともいえない,2,受けなかった,2,会社や学校の実施,2,会社や学校の実施,2,会社や学校の実施,2,会社や学校の実施,2,会社や学校の実施,2,会社や学校の実施,2,会社や学校の実施,2,会社や学校の実施,2,会社や学校の実施,2,心配なときはいつでも医療機関を受診できる,2,いいえ,2,いいえ,2,いる (市外),2,いる (市外),2,いる (市外),2,インターネット,2,1年以上前に受けたことがある,2,1日2回以上歯磨きをしている,2,一部かめない食べ物がある,2,参加していない,2,あいさつをする程度,2,運動・スポーツをしていない,2,週に4～6日,2,家族の世話がある,2,"1,000～2,000歩未満",2,おおむねとれている,2,家事,2,5～6時間未満,2,少し関心がある,2,そろっていない,2,そろっていない,2,そろっていない,2,週に4～6日食べる,2,食欲がわかない,2,知らない,2,つけ合わせ程度,2,つけ合わせ程度,2,つけ合わせ程度,2,野菜を食べる量が少ない,2,塩分を取り過ぎない,2,楽しんでいない,2,週に4～5日,2,週に4～5日,2,月に1回以上,2,無駄なく調理する,2,週に5～6日,2,意識しているが飲みすぎてしまうことが多い,2,楽しみのため,2,吸っていない,2,本数を減らしたいと思っている,2,たまにある,2,１点,2,旅行,2,電話で個人的に相談できる人がいる,2,どちらかというと感じる,2,病院や行政等の専門家への相談はハードルが高いから,2,自殺したいと考えたことがある,2,医師やカウンセラー、弁護士や公的機関の相談員等に相談した,2,知らなかった,2,知らなかった,2,知らなかった,2,知らなかった,2,知らなかった,2,知らなかった,2,知らなかった,2,知らない,2,どちらかというとそう思う,2,ゲートキーパー等、いのちを守る支援をする人材の育成
3,その他,3,30歳代,3,西和泉,3,二世代世帯,3,賃貸 (一戸建て),3,家族従業,3,あまり健康ではない,3,ない,,,3,人間ドック,3,人間ドック,3,人間ドック,3,人間ドック,3,人間ドック,3,人間ドック,3,人間ドック,3,人間ドック,3,人間ドック,3,時間がなかった,,,,,3,いない,3,いない,3,いない,3,ＳＮＳ,3,受けたことがない,3,デンタルフロスや歯間ブラシを週に1回以上使用している,3,かめない食べ物が多い,,,3,全く付き合いがない,,,3,週に1～3日,3,面倒,3,"2,000～4,000歩",3,あまりとれていない,3,介護,3,6～8時間未満,3,あまり関心がない,,,,,,,3,週に1～3日食べる,3,減量したい,,,3,小鉢1皿程度,3,小鉢1皿程度,3,小鉢1皿程度,3,間食が多い,3,脂肪分の量と質を調整している,3,どちらでもない,3,週に2～3日,3,週に2～3日,3,年に1回以上,3,食べ残しをしない,3,週に2～4日,3,意識していない,3,好きだから,3,吸っていたがやめた,3,やめたいと思っている,3,あまりない,3,２点,3,飲酒,3,メールやＳＮＳ等で、個人的に相談できる人がいる,3,どちらかというと感じない,3,過去に身近な人に相談したが、解決しなかったから,,,3,家族や恋人など身近な人が悲しむことを考えた,,,,,,,,,,,,,,,,,3,どちらともいえない,3,子どもや若者に対する支援
4,回答しない,4,40歳代,4,元和泉,4,三世代世帯,4,賃貸 (ﾏﾝｼｮﾝ等集合住宅),4,勤め (短時間),4,健康ではない,,,,,,,,,,,,,,,,,,,,,,,4,面倒,,,,,,,,,,,4,病院・診療所,,,4,糖尿病や喫煙が歯周病のﾘｽｸである,4,食事が飲み込みにくくなった,,,,,,,4,月に1～3日,4,必要と感じない,4,"4,000～6,000歩",4,とれていない,4,育児,4,8時間以上,4,関心がない,,,,,,,4,食べない,4,準備するのが面倒,,,4,小鉢2皿程度,4,小鉢2皿程度,4,小鉢2皿程度,4,カロリーが多い,4,甘いものを取り過ぎない,,,4,ほとんどない,4,ほとんどない,4,ほとんどない,4,賞味期間・消費期間を意識する,4,月に1～4日,,,4,付き合い,,,,,4,ない,4,３点,4,ゆっくり過ごす,4,対面や電話による相談機関に、相談できる,4,ためらいを感じない,4,過去に病院や行政等の専門家に相談したが、解決しなかったから,,,4,できるだけ休養をとるようにした,,,,,,,,,,,,,,,,,4,あまりそう思わない,4,生活困窮者に対する支援
,,5,50歳代,5,東和泉,5,その他の世帯,5,社宅・寮・シェアハウス等,5,主婦・主夫,,,,,,,,,,,,,,,,,,,,,,,,,5,費用がかかる,,,,,,,,,,,5,職場・学校,,,5,口腔ケアが誤嚥性肺炎を予防することを知っている,5,飲み物がむせることが多くなった,,,,,,,,,5,やりたい運動がない,5,"6,000～8,000歩",,,5,テレビ・ゲーム・インターネット,,,5,分からない,,,,,,,,,5,以前から食べる習慣がない,,,5,小鉢3皿程度,5,小鉢3皿程度,5,小鉢3皿程度,5,甘いものが多い,5,野菜をたくさん食べる,,,5,あてはまらない,5,あてはまらない,,,5,家庭で余っている食べ物を福祉団体や施設等へ寄付する,5,やめた,,,5,ストレス解消,,,,,,,5,４点,5,睡眠,5,メールやＳＮＳ等による相談機関に、相談できる,5,分からない,5,相談しても解決できないと思うから,,,5,趣味や仕事など他のことで気を紛らわせるように努めた,,,,,,,,,,,,,,,,,5,そう思わない,5,高齢者に対する支援
,,6,60歳代,6,猪方,,,6,その他,6,学生,,,,,,,,,,,,,,,,,,,,,,,,,6,毎年受ける必要性を感じない,,,,,,,,,,,6,薬局・ドラックストア,,,,,,,,,,,,,,,6,仲間がいない,6,"8,000～10,000歩未満",,,6,体調の問題,,,,,,,,,,,,,6,その他,,,,,,,,,6,塩分が多い,6,よくかんで食べる,,,,,,,,,6,その他,6,飲まない・飲めない,,,6,眠れないから,,,,,,,6,５点,6,運動,6,いない,,,6,誰に相談していいかわからないから,,,6,衝動的な気持ちを抑えた,,,,,,,,,,,,,,,,,,,6,勤務・経営に対する支援
,,7,70歳代,7,駒井町,,,,,7,その他,,,,,,,,,,,,,,,,,,,,,,,,,7,入院又は通院していた,,,,,,,,,,,7,保健センター,,,,,,,,,,,,,,,7,場所がない,7,"10,000歩以上",,,7,眠りが浅い、眠りの質が悪い,,,,,,,,,,,,,,,,,,,,,,,7,脂っこいものをとり過ぎる,7,その他,,,,,,,,,7,していない,,,,,7,やめられないから,,,,,,,7,６点,7,好きなものを食べる,,,,,7,その他,,,7,将来を楽観的に考えるようにした,,,,,,,,,,,,,,,,,,,7,妊産婦や困難な問題を抱える女性に対する支援
,,8,80歳以上,8,岩戸南,,,,,8,無職,,,,,,,,,,,,,,,,,,,,,,,,,8,健診があることを知らなかった,,,,,,,,,,,8,家族・友人・知人,,,,,,,,,,,,,,,8,特にない,8,分からない,,,8,社会情勢,,,,,,,,,,,,,,,,,,,,,,,8,食べるものが偏っている,8,特になし,,,,,,,,,,,,,,,8,その他,,,,,,,8,７点,8,人に話を聞いてもらう,,,,,8,分からない,,,8,原因となる事柄から離れるなど環境を変えた,,,,,,,,,,,,,,,,,,,8,学校や職場におけるいじめやハラスメント、メンタルヘルス対策の推進
,,,,9,岩戸北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,健診の結果が不安,,,,,,,,,,,9,広報・新聞・雑誌・本,,,,,,,,,,,,,,,9,その他,,,,,9,その他,,,,,,,,,,,,,,,,,,,,,,,9,その他,,,,,,,,,,,,,,,,,,,,,,,,,9,８点,9,原因を解決する努力をする,,,,,,,,,9,その他,,,,,,,,,,,,,,,,,,,9,相談窓口の充実
,,,,10,東野川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,検査内容に不安,,,,,,,,,,,10,特にない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,特になし,,,,,,,,,,,,,,,,,,,,,,,,,10,９点,10,特になし,,,,,,,,,10,特に何もしなかった,,,,,,,,,,,,,,,,,,,10,自殺予防に関する広報・啓発
,,,,11,西野川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,健診の場所が遠い,,,,,,,,,,,11,その他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10点,11,その他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,自己肯定感を高めるための支援
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,その他,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,その他
