曜日,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,月,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,火,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,水,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,木,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,金,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,土,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日,日
時間,1(μｇ/m3）,2(μｇ/m3）,3(μｇ/m3）,4(μｇ/m3）,5(μｇ/m3）,6(μｇ/m3）,7(μｇ/m3）,8(μｇ/m3）,9(μｇ/m3）,10(μｇ/m3）,11(μｇ/m3）,12(μｇ/m3）,13(μｇ/m3）,14(μｇ/m3）,(μｇ/m3）,16(μｇ/m3）,17(μｇ/m3）,18(μｇ/m3）,19(μｇ/m3）,20(μｇ/m3）,21(μｇ/m3）,22(μｇ/m3）,23(μｇ/m3）,24(μｇ/m3）,1(μｇ/m3）,2(μｇ/m3）,3(μｇ/m3）,4(μｇ/m3）,5(μｇ/m3）,6(μｇ/m3）,7(μｇ/m3）,8(μｇ/m3）,9(μｇ/m3）,10(μｇ/m3）,11(μｇ/m3）,12(μｇ/m3）,13(μｇ/m3）,14(μｇ/m3）,(μｇ/m3）,16(μｇ/m3）,17(μｇ/m3）,18(μｇ/m3）,19(μｇ/m3）,20(μｇ/m3）,21(μｇ/m3）,22(μｇ/m3）,23(μｇ/m3）,24(μｇ/m3）,1(μｇ/m3）,2(μｇ/m3）,3(μｇ/m3）,4(μｇ/m3）,5(μｇ/m3）,6(μｇ/m3）,7(μｇ/m3）,8(μｇ/m3）,9(μｇ/m3）,10(μｇ/m3）,11(μｇ/m3）,12(μｇ/m3）,13(μｇ/m3）,14(μｇ/m3）,(μｇ/m3）,16(μｇ/m3）,17(μｇ/m3）,18(μｇ/m3）,19(μｇ/m3）,20(μｇ/m3）,21(μｇ/m3）,22(μｇ/m3）,23(μｇ/m3）,24(μｇ/m3）,1(μｇ/m3）,2(μｇ/m3）,3(μｇ/m3）,4(μｇ/m3）,5(μｇ/m3）,6(μｇ/m3）,7(μｇ/m3）,8(μｇ/m3）,9(μｇ/m3）,10(μｇ/m3）,11(μｇ/m3）,12(μｇ/m3）,13(μｇ/m3）,14(μｇ/m3）,(μｇ/m3）,16(μｇ/m3）,17(μｇ/m3）,18(μｇ/m3）,19(μｇ/m3）,20(μｇ/m3）,21(μｇ/m3）,22(μｇ/m3）,23(μｇ/m3）,24(μｇ/m3）,1(μｇ/m3）,2(μｇ/m3）,3(μｇ/m3）,4(μｇ/m3）,5(μｇ/m3）,6(μｇ/m3）,7(μｇ/m3）,8(μｇ/m3）,9(μｇ/m3）,10(μｇ/m3）,11(μｇ/m3）,12(μｇ/m3）,13(μｇ/m3）,14(μｇ/m3）,(μｇ/m3）,16(μｇ/m3）,17(μｇ/m3）,18(μｇ/m3）,19(μｇ/m3）,20(μｇ/m3）,21(μｇ/m3）,22(μｇ/m3）,23(μｇ/m3）,24(μｇ/m3）,1(μｇ/m3）,2(μｇ/m3）,3(μｇ/m3）,4(μｇ/m3）,5(μｇ/m3）,6(μｇ/m3）,7(μｇ/m3）,8(μｇ/m3）,9(μｇ/m3）,10(μｇ/m3）,11(μｇ/m3）,12(μｇ/m3）,13(μｇ/m3）,14(μｇ/m3）,(μｇ/m3）,16(μｇ/m3）,17(μｇ/m3）,18(μｇ/m3）,19(μｇ/m3）,20(μｇ/m3）,21(μｇ/m3）,22(μｇ/m3）,23(μｇ/m3）,24(μｇ/m3）,1(μｇ/m3）,2(μｇ/m3）,3(μｇ/m3）,4(μｇ/m3）,5(μｇ/m3）,6(μｇ/m3）,7(μｇ/m3）,8(μｇ/m3）,9(μｇ/m3）,10(μｇ/m3）,11(μｇ/m3）,12(μｇ/m3）,13(μｇ/m3）,14(μｇ/m3）,(μｇ/m3）,16(μｇ/m3）,17(μｇ/m3）,18(μｇ/m3）,19(μｇ/m3）,20(μｇ/m3）,21(μｇ/m3）,22(μｇ/m3）,23(μｇ/m3）,24(μｇ/m3）
Benzene,0.49,0.62,0.5,0.47,0.47,0.45,0.51,0.49,0.48,0.45,0.46,0.44,0.45,0.51,0.59,0.55,0.53,0.59,0.65,0.67,0.64,0.69,0.65,0.62,0.58,0.53,0.49,0.45,0.45,0.47,0.54,0.55,0.62,0.6,0.62,0.62,0.64,0.64,0.65,0.62,0.67,0.57,0.58,0.62,0.62,0.58,0.57,0.61,0.51,0.49,0.51,0.53,0.46,0.46,0.53,0.55,0.59,0.56,0.52,0.52,0.51,0.47,0.46,0.42,0.47,0.48,0.63,0.61,0.55,0.55,0.53,0.5,0.53,0.52,0.53,0.56,0.5,0.45,0.49,0.55,0.51,0.55,0.54,0.49,0.49,0.49,0.52,0.54,0.54,0.54,0.61,0.58,0.58,0.55,0.5,0.52,0.54,0.55,0.51,0.49,0.5,0.47,0.45,0.52,0.51,0.55,0.58,0.54,0.62,0.5,0.57,0.58,0.55,0.62,0.62,0.69,0.71,0.65,0.59,0.61,0.68,0.67,0.55,0.55,0.56,0.49,0.58,0.67,0.6,0.57,0.62,0.62,0.69,0.64,0.63,0.58,0.59,0.7,0.78,0.67,0.65,0.61,0.63,0.51,0.54,0.61,0.52,0.5,0.49,0.46,0.43,0.44,0.45,0.43,0.45,0.47,0.44,0.47,0.52,0.55,0.58,0.68,0.6,0.57,0.56,0.56,0.47,0.56
Trichloroethene,0.46,0.38,0.38,0.41,0.37,0.36,0.42,0.42,0.62,0.98,1.1,0.95,0.67,0.58,0.56,0.67,0.81,0.71,0.82,0.76,0.74,1.9,0.66,0.7,0.82,0.77,0.71,0.56,0.56,0.54,0.6,0.77,1,1.7,1.5,1.6,1.8,0.88,0.76,0.87,0.89,0.75,0.76,0.63,0.53,0.57,0.52,0.69,0.68,0.71,0.65,0.84,0.83,0.75,0.65,0.75,0.94,1.3,1,1.1,0.85,0.72,0.6,0.64,0.64,0.75,0.75,0.69,0.6,0.61,0.63,0.74,0.82,1.1,0.91,0.95,1.1,0.79,0.75,0.97,1.2,1.6,1.3,1.1,1.1,0.92,0.8,0.87,0.83,0.79,0.58,0.56,0.43,0.43,0.42,0.6,0.6,0.63,0.81,0.71,0.65,0.78,0.64,0.73,0.87,1.5,1.2,1.5,1.1,0.72,0.6,0.5,0.72,0.73,1,0.74,0.68,1,0.6,0.75,0.77,0.78,0.73,0.59,0.61,0.67,0.68,0.77,0.67,0.73,0.51,0.43,0.39,0.35,0.3,0.25,0.25,0.26,0.35,0.28,0.34,0.32,0.42,0.33,0.37,0.4,0.8,0.6,0.57,0.52,0.51,0.51,0.47,0.39,0.33,0.3,0.25,0.24,0.22,0.23,0.28,0.3,0.29,0.29,0.3,0.37,0.34,0.35
Tetrachloroethene,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.11,0.17,0.17,0.16,0.13,0.11,0.08,0.15,0.1,0.07,0.09,0.1,0.07,0.06,0.1,0.12,0.11,0.08,0.1,0.09,0.1,0.09,0.11,0.11,0.17,0.24,0.19,0.15,0.22,0.13,0.1,0.1,0.09,0.1,0.08,0.07,0.07,0.09,0.07,0.09,0.1,0.1,0.1,0.11,0.15,0.17,0.11,0.13,0.11,0.11,0.11,0.1,0.09,0.07,0.09,0.08,0.11,0.09,0.1,0.06,0.06,0.08,0.08,0.09,0.08,0.15,0.11,0.15,0.14,0.12,0.15,0.17,0.18,0.16,0.13,0.09,0.09,0.09,0.09,0.07,0.09,0.1,0.06,0.07,0.05,0.07,0.06,0.07,0.07,0.09,0.11,0.11,0.11,0.13,0.12,0.11,0.13,0.18,0.15,0.19,0.14,0.13,0.1,0.07,0.1,0.09,0.09,0.09,0.07,0.09,0.09,0.1,0.14,0.15,0.17,0.13,0.13,0.12,0.11,0.17,0.18,0.16,0.13,0.12,0.1,0.1,0.06,0.06,0.11,0.08,0.06,0.05,0.06,0.05,0.06,0.06,0.07,0.09,0.09,0.12,0.11,0.09,0.12,0.11,0.1,0.16,0.12,0.14,0.09,0.11,0.08,0.07,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
Dichloromethane,0.71,0.72,0.72,0.77,0.72,0.76,0.81,0.72,0.69,0.84,1,1.6,1.4,1.5,1.7,2.2,1.7,2.5,1.6,2.5,1.6,1.5,1.4,1.5,1.4,1.5,1.3,1.3,1.3,1.1,1.2,1.2,1.2,3.7,1.5,1.4,1.7,1.7,1.6,2.2,2.2,1.9,2,1.6,2.2,1.7,1.9,1.7,1.5,1.5,1.9,1.6,1.4,1.4,1.2,1.2,1,1,1.1,1.5,2.2,1.8,2,2,1.5,2,2.3,1.7,1.4,1.5,1.4,1.3,1.3,1.4,1.3,1.2,1.3,1.3,1.2,1.2,1.1,1.4,1.2,1.4,1.6,1.4,1.8,2.1,3.3,2.1,2.8,1.9,1.7,1.6,1.4,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.1,1.1,1.3,1.1,1.7,1.5,1.3,2.3,1.3,1.7,1.9,2.2,1.9,1.6,1.3,1.4,1.4,1.5,1.3,1.3,1.1,1.3,1.3,1.3,1.1,1,1,0.95,0.84,0.84,0.88,0.8,0.99,0.81,0.95,1,0.74,0.77,0.82,0.89,0.85,0.8,0.86,0.95,0.96,0.91,0.9,0.94,0.88,0.81,0.74,0.7,0.71,0.71,0.87,0.79,0.86,0.8,0.88,0.82,0.71,0.68,0.68,0.69,0.73
Vinylchloride,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.04,0.03,0.1,0.06,0.03,0.05,0.06,0.06,0.03,0.06,0.03,0.04,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.08,0.04,0.05,0.05,0.05,0.06,0.09,0.07,0.05,0.04,0.09,0.04,0.03,0.04,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.03,0.05,0.05,0.03,0.01,0.03,0.02,0.03,0.03,0.03,0.05,0.06,0.04,0.03,0.05,0.01,0.01,0.02,0.02,0.01,0.01,0.04,0.01,0.02,0.01,0.02,0.02,0.04,0.04,0.04,0.03,0.06,0.05,0.03,0.04,0.02,0.01,0.02,0.02,0.04,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.03,0.09,0.05,0.07,0.1,0.05,0.05,0.05,0.03,0.06,0.04,0.05,0.05,0.02,0.01,0.03,0.01,0.09,0.35,0.04,0.03,0.06,0.05,0.05,0.08,0.06,0.07,0.08,0.07,0.09,0.06,0.07,0.04,0.02,0.02,0.07,0.05,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.06,0.08,0.1,0.05,0.05,0.06,0.03,0.01,0.02
"1,3-Butadiene",0.12,0.1,0.081,0.092,0.09,0.088,0.087,0.081,0.075,0.061,0.048,0.049,0.039,0.051,0.066,0.095,0.076,0.17,0.15,0.14,0.18,0.33,0.22,0.3,0.31,0.2,0.2,0.19,0.15,0.14,0.22,0.14,0.11,0.086,0.059,0.053,0.079,0.072,0.093,0.079,0.12,0.12,0.15,0.16,0.16,0.2,0.23,0.14,0.15,0.1,0.37,0.18,0.26,0.22,0.33,0.12,0.16,0.19,0.081,0.059,0.055,0.045,0.058,0.051,0.069,0.12,3.6,0.72,0.85,0.54,0.19,0.19,0.094,0.073,0.075,0.14,0.24,0.17,0.16,0.11,0.091,0.061,0.063,0.056,0.046,0.041,0.044,0.089,0.19,0.13,0.12,0.11,0.12,0.17,0.28,0.081,0.058,0.062,0.061,0.089,0.069,0.071,0.063,0.056,0.053,0.058,0.067,0.047,0.049,0.04,0.048,0.076,0.082,0.11,0.16,0.14,0.18,0.17,0.17,0.15,0.17,0.13,0.11,0.09,0.069,0.059,0.12,0.12,0.074,0.045,0.067,0.14,0.16,0.083,0.084,0.073,0.11,0.24,0.48,0.25,0.38,0.29,0.2,0.1,0.083,0.099,0.073,0.093,0.071,0.059,0.077,0.054,0.1,0.054,0.045,0.037,0.035,0.048,0.045,0.076,0.08,0.12,0.12,0.13,0.15,0.13,0.085,0.14
Acrylonitrile,0.07,0.16,0.09,0.09,0.06,0.06,0.1,0.04,0.03,0.03,0.04,0.04,0.05,0.06,0.1,0.09,0.07,0.08,0.12,0.12,0.12,0.11,0.11,0.15,0.15,0.11,0.1,0.07,0.09,0.1,0.11,0.06,0.06,0.16,0.09,0.06,0.09,0.1,0.13,0.11,0.15,0.09,0.14,0.17,0.18,0.13,0.14,0.17,0.12,0.09,0.07,0.05,0.06,0.06,0.06,0.09,0.09,0.15,0.09,0.09,0.07,0.07,0.07,0.06,0.07,0.06,0.1,0.1,0.12,0.1,0.11,0.06,0.08,0.04,0.04,0.08,0.09,0.06,0.06,0.09,0.07,0.05,0.09,0.06,0.05,0.04,0.05,0.08,0.07,0.08,0.09,0.11,0.1,0.07,0.05,0.04,0.1,0.07,0.03,0.03,0.08,0.04,0.03,0.04,0.04,0.04,0.06,0.05,0.12,0.06,0.15,0.14,0.11,0.12,0.12,0.15,0.14,0.08,0.11,0.15,0.19,0.1,0.07,0.07,0.08,0.04,0.13,0.17,0.06,0.05,0.09,0.09,0.11,0.14,0.12,0.1,0.08,0.1,0.14,0.12,0.1,0.1,0.08,0.06,0.1,0.14,0.09,0.09,0.06,0.05,0.06,0.06,0.07,0.04,0.04,0.04,0.03,0.06,0.09,0.13,0.15,0.16,0.08,0.07,0.13,0.09,0.04,0.07
Chloroform,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.1,0.1,0.09,0.1,0.09,0.1,0.12,0.16,0.14,0.2,0.16,0.11,0.11,0.11,0.1,0.09,0.1,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.11,0.16,0.11,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.22,0.17,0.19,0.23,0.19,0.2,0.25,0.17,0.16,0.16,0.16,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.13,0.13,0.12,0.11,0.1,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.11,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.12,0.13,0.15,0.1,0.09,0.1
"1,2-Dichloroethane",0.071,0.068,0.071,0.072,0.073,0.072,0.078,0.068,0.066,0.061,0.067,0.077,0.07,0.075,0.076,0.075,0.069,0.071,0.074,0.095,0.099,0.11,0.12,0.072,0.07,0.071,0.065,0.065,0.066,0.068,0.092,0.085,0.084,0.078,0.076,0.071,0.081,0.082,0.085,0.083,0.087,0.073,0.071,0.08,0.076,0.077,0.071,0.075,0.075,0.075,0.074,0.07,0.071,0.069,0.071,0.071,0.079,0.079,0.072,0.073,0.079,0.069,0.077,0.08,0.086,0.079,0.08,0.083,0.074,0.075,0.08,0.08,0.088,0.074,0.072,0.076,0.074,0.071,0.083,0.075,0.082,0.081,0.082,0.079,0.088,0.088,0.094,0.089,0.086,0.088,0.18,0.086,0.081,0.12,0.098,0.081,0.083,0.082,0.074,0.076,0.076,0.079,0.069,0.068,0.069,0.069,0.073,0.075,0.082,0.084,0.1,0.092,0.1,0.089,0.095,0.1,0.087,0.09,0.081,0.094,0.1,0.089,0.09,0.085,0.066,0.064,0.12,0.16,0.073,0.086,0.084,0.088,0.081,0.08,0.083,0.092,0.095,0.1,0.083,0.098,0.082,0.084,0.07,0.076,0.079,0.076,0.083,0.08,0.083,0.067,0.066,0.066,0.068,0.07,0.071,0.075,0.072,0.074,0.075,0.071,0.078,0.077,0.073,0.069,0.067,0.069,0.068,0.068
