規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7841979,4351155,3490824,487692,258439,229253,351280,188387,162893,7978391,4421207,3557184,24.3,13.8,37.4
５人以上,"鉱業,採石業,砂利採取業",1379,996,383,74,54,20,97,83,14,1356,967,389,1.1,1.1,1
５人以上,建設業,395687,317537,78150,20697,16066,4631,10647,8468,2179,405737,325135,80602,3.8,2.2,10.1
５人以上,製造業,467214,319122,148092,16273,9947,6326,10820,7196,3624,472667,321873,150794,11.9,4.2,28.3
５人以上,電気・ガス・熱供給・水道業,21369,17983,3386,1541,1225,316,1430,1177,253,21480,18031,3449,2.2,1.7,4.6
５人以上,情報通信業,877589,607398,270191,50639,31092,19547,24925,15960,8965,903303,622530,280773,5.4,1.4,14.2
５人以上,"運輸業,郵便業",413961,309637,104324,17393,10859,6534,16208,10183,6025,415146,310313,104833,12.2,9.9,19.1
５人以上,"卸売業,小売業",1661514,920736,740778,86735,54561,32174,65301,41680,23621,1682948,933617,749331,25.2,13.7,39.5
５人以上,"金融業,保険業",391709,201903,189806,31624,18150,13474,20057,12922,7135,403276,207131,196145,6.3,1.4,11.6
５人以上,"不動産業,物品賃貸業",242182,159650,82532,17076,10941,6135,9205,6763,2442,250053,163828,86225,11.2,7.7,17.7
５人以上,"学術研究,専門・技術サービス業",404254,231568,172686,22329,12339,9990,12882,6877,6005,413701,237030,176671,8,4,13.5
５人以上,"宿泊業,飲食サービス業",641500,295119,346381,42928,17212,25716,41302,21580,19722,643126,290751,352375,71.9,59.9,81.8
５人以上,"生活関連サービス業,娯楽業",227962,97299,130663,14132,5454,8678,9203,4498,4705,232891,98255,134636,35.1,29.2,39.4
５人以上,"教育,学習支援業",375364,198790,176574,52382,29237,23145,39455,20457,18998,388291,207570,180721,35.3,29.1,42.5
５人以上,"医療,福祉",772792,186666,586126,68976,18167,50809,47778,12001,35777,793990,192832,601158,39.7,30.5,42.6
５人以上,複合サービス事業,29342,17430,11912,2160,1479,681,3097,2304,793,28405,16605,11800,16.8,6.6,31.2
５人以上,サービス業（他に分類されないもの）,918161,469321,448840,42733,21656,21077,38873,16238,22635,922021,474739,447282,28,15.7,41
30人以上,調査産業計,5502974,3191618,2311356,368581,207347,161234,252474,141614,110860,5619081,3257351,2361730,17.8,9.4,29.4
30人以上,"鉱業,採石業,砂利採取業",1379,996,383,74,54,20,97,83,14,1356,967,389,1.1,1.1,1
30人以上,建設業,259450,208954,50496,15611,12464,3147,8247,6780,1467,266814,214638,52176,1.6,0.8,4.9
30人以上,製造業,337780,236030,101750,13395,8798,4597,8664,6313,2351,342511,238515,103996,9.5,3.6,23.3
30人以上,電気・ガス・熱供給・水道業,16927,14304,2623,1420,1176,244,1216,1105,111,17131,14375,2756,2,1.8,3.2
30人以上,情報通信業,779771,544025,235746,46769,28555,18214,21634,13955,7679,804906,558625,246281,5.1,1.2,13.9
30人以上,"運輸業,郵便業",345695,257341,88354,15891,9912,5979,14264,8678,5586,347322,258575,88747,11.6,9.6,17.6
30人以上,"卸売業,小売業",1046688,614155,432533,66744,45339,21405,37048,26907,10141,1076384,632587,443797,15.1,6.6,27.2
30人以上,"金融業,保険業",322276,168828,153448,26869,15245,11624,16899,11079,5820,332246,172994,159252,6.7,1.6,12.2
30人以上,"不動産業,物品賃貸業",174708,113876,60832,11542,7809,3733,5910,4278,1632,180340,117407,62933,11.5,9.7,15
30人以上,"学術研究,専門・技術サービス業",294654,168847,125807,18531,9394,9137,10190,5569,4621,302995,172672,130323,5.3,2.8,8.5
30人以上,"宿泊業,飲食サービス業",219486,102344,117142,10350,3895,6455,13966,7844,6122,215870,98395,117475,53.9,37.5,67.6
30人以上,"生活関連サービス業,娯楽業",114762,55641,59121,8658,3496,5162,5498,2823,2675,117922,56314,61608,37.2,30.4,43.3
30人以上,"教育,学習支援業",282369,161811,120558,44026,25229,18797,33524,19445,14079,292871,167595,125276,27.7,22.7,34.3
30人以上,"医療,福祉",501745,140788,360957,49867,15875,33992,36386,10452,25934,515226,146211,369015,35.5,29.6,37.9
30人以上,複合サービス事業,17783,12610,5173,1413,1153,260,2146,1795,351,17050,11968,5082,15.6,7.9,33.9
30人以上,サービス業（他に分類されないもの）,787501,391068,396433,37421,18953,18468,36785,14508,22277,788137,395513,392624,29.6,17.1,42.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年４月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
