規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7979206,4460451,3518755,184083,85175,98908,163417,77295,86122,7999872,4468331,3531541,24.3,13.9,37.3
５人以上,"鉱業,採石業,砂利採取業",1356,967,389,26,20,6,60,39,21,1322,948,374,0.8,0.7,1.1
５人以上,建設業,405737,325114,80623,4914,3767,1147,4731,3790,941,405920,325091,80829,3.8,2.3,9.9
５人以上,製造業,473482,327228,146254,6142,3436,2706,6136,3713,2423,473488,326951,146537,11.5,4.2,27.7
５人以上,電気・ガス・熱供給・水道業,21480,18044,3436,56,43,13,323,278,45,21213,17809,3404,2.1,1.8,3.9
５人以上,情報通信業,903303,627576,275727,12654,7678,4976,12534,7760,4774,903423,627494,275929,5.2,1.5,13.6
５人以上,"運輸業,郵便業",415146,315854,99292,4791,2862,1929,5560,3349,2211,414377,315367,99010,12.1,10.2,17.9
５人以上,"卸売業,小売業",1682948,927077,755871,29564,14069,15495,34849,15786,19063,1677663,925360,752303,24.9,13.1,39.4
５人以上,"金融業,保険業",403276,205407,197869,5218,2275,2943,7317,3192,4125,401177,204490,196687,6.3,1.5,11.3
５人以上,"不動産業,物品賃貸業",250053,163510,86543,5067,3132,1935,5248,3546,1702,249872,163096,86776,10.4,6.7,17.2
５人以上,"学術研究,専門・技術サービス業",413701,238534,175167,7033,2630,4403,7700,3345,4355,413034,237819,175215,7.5,3.4,13
５人以上,"宿泊業,飲食サービス業",643126,295884,347242,37253,16630,20623,25448,11132,14316,654931,301382,353549,71.7,59.6,82
５人以上,"生活関連サービス業,娯楽業",232891,102110,130781,7254,1958,5296,4528,1083,3445,235617,102985,132632,32.6,26.8,37.1
５人以上,"教育,学習支援業",388291,209644,178647,13069,7377,5692,5630,2497,3133,395730,214524,181206,36,29,44.3
５人以上,"医療,福祉",793990,208126,585864,24984,8864,16120,21029,6814,14215,797945,210176,587769,39.5,32,42.2
５人以上,複合サービス事業,28405,16561,11844,146,42,104,140,24,116,28411,16579,11832,16.8,6.7,31
５人以上,サービス業（他に分類されないもの）,922021,478815,443206,25912,10392,15520,22184,10947,11237,925749,478260,447489,28.5,16.2,41.7
30人以上,調査産業計,5619896,3299856,2320040,116734,55460,61274,99497,50923,48574,5637133,3304393,2332740,18,9.8,29.5
30人以上,"鉱業,採石業,砂利採取業",1356,967,389,26,20,6,60,39,21,1322,948,374,0.8,0.7,1.1
30人以上,建設業,266814,214807,52007,3698,2842,856,2914,2216,698,267598,215433,52165,1.6,0.8,4.6
30人以上,製造業,343326,242973,100353,4623,2764,1859,4105,2492,1613,343844,243245,100599,8.9,3.4,22
30人以上,電気・ガス・熱供給・水道業,17131,14388,2743,56,43,13,253,208,45,16934,14223,2711,2,1.9,2.3
30人以上,情報通信業,804906,562538,242368,11029,6402,4627,11414,6923,4491,804521,562017,242504,4.9,1.3,13.3
30人以上,"運輸業,郵便業",347322,265121,82201,3201,1754,1447,4494,2762,1732,346029,264113,81916,11.2,9.8,15.8
30人以上,"卸売業,小売業",1076384,634661,441723,15883,7578,8305,14726,7298,7428,1077541,634941,442600,15.4,6.9,27.7
30人以上,"金融業,保険業",332246,172154,160092,3783,1811,1972,6083,2496,3587,329946,171469,158477,6.6,1.7,12
30人以上,"不動産業,物品賃貸業",180340,117005,63335,4064,2433,1631,4136,2861,1275,180268,116577,63691,10.6,8.4,14.5
30人以上,"学術研究,専門・技術サービス業",302995,172820,130175,6302,2460,3842,5181,2537,2644,304116,172743,131373,5.2,2.8,8.5
30人以上,"宿泊業,飲食サービス業",215870,100881,114989,9664,4056,5608,7725,3130,4595,217809,101807,116002,55.7,40.4,69.2
30人以上,"生活関連サービス業,娯楽業",117922,58937,58985,2535,1038,1497,1892,714,1178,118565,59261,59304,33.7,26.9,40.4
30人以上,"教育,学習支援業",292871,170725,122146,10061,5936,4125,3330,1305,2025,299602,175356,124246,28.9,22.8,37.4
30人以上,"医療,福祉",515226,160450,354776,18089,7584,10505,12540,5500,7040,520775,162534,358241,35.7,30.8,38
30人以上,複合サービス事業,17050,11964,5086,106,42,64,64,24,40,17092,11982,5110,15.6,8,33.5
30人以上,サービス業（他に分類されないもの）,788137,399465,388672,23614,8697,14917,20580,10418,10162,791171,397744,393427,30.2,17.7,42.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年５月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
