規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.4,18.2,16.3,139,151.9,122.9,127,136.5,115.2,12,15.4,7.7
５人以上,"鉱業,採石業,砂利採取業",17.7,17.8,17.6,151,153.6,142.9,128.1,128.8,125.8,22.9,24.8,17.1
５人以上,建設業,19.5,19.8,18.1,166.1,170.6,148.7,146.4,149,136.3,19.7,21.6,12.4
５人以上,製造業,18.4,18.9,17.3,151.3,158,136.9,139.2,145.1,126.6,12.1,12.9,10.3
５人以上,電気・ガス・熱供給・水道業,19,19.1,18.5,160.5,162.7,149.9,144.3,145.6,138.1,16.2,17.1,11.8
５人以上,情報通信業,18.4,18.8,17.5,157.9,163,146.1,140.6,144.1,132.6,17.3,18.9,13.5
５人以上,"運輸業,郵便業",18.8,19.2,17.4,163.5,172.2,136.6,141.6,146.7,125.7,21.9,25.5,10.9
５人以上,"卸売業,小売業",17.6,18.4,16.6,138.4,151.1,122.7,128.7,138.9,116.1,9.7,12.2,6.6
５人以上,"金融業,保険業",18.2,18.7,17.6,150.4,160.4,140.1,132.5,138.5,126.4,17.9,21.9,13.7
５人以上,"不動産業,物品賃貸業",18.4,18.9,17.5,152.1,158.7,139.5,137.5,142.4,128.1,14.6,16.3,11.4
５人以上,"学術研究,専門・技術サービス業",18.4,18.7,18,156.6,162.3,148.5,140.5,144.1,135.4,16.1,18.2,13.1
５人以上,"宿泊業,飲食サービス業",13.6,14.9,12.6,96.9,114.7,82.6,90.4,105.1,78.6,6.5,9.6,4
５人以上,"生活関連サービス業,娯楽業",17,17.4,16.6,131.9,137.3,126.6,123.3,127.3,119.4,8.6,10,7.2
５人以上,"教育,学習支援業",15.3,15.7,14.8,109.2,111.6,106.3,103.4,106,100.3,5.8,5.6,6
５人以上,"医療,福祉",16.1,16.1,16,117.8,125.1,115.4,112.7,118.4,110.8,5.1,6.7,4.6
５人以上,複合サービス事業,18,18.7,17.1,141.6,154.2,125.3,133.2,142.9,120.6,8.4,11.3,4.7
５人以上,サービス業（他に分類されないもの）,17.7,18.5,16.9,139.7,153.3,125.4,128.1,137,118.7,11.6,16.3,6.7
30人以上,調査産業計,17.8,18.4,16.9,146,156.1,132.1,132,139,122.3,14,17.1,9.8
30人以上,"鉱業,採石業,砂利採取業",17.7,17.8,17.6,151,153.6,142.9,128.1,128.8,125.8,22.9,24.8,17.1
30人以上,建設業,19.2,19.5,18.2,167.9,171.4,154.5,146,147.9,138.8,21.9,23.5,15.7
30人以上,製造業,18.4,18.9,17.4,155.1,160.2,143.9,140.6,145.3,130.2,14.5,14.9,13.7
30人以上,電気・ガス・熱供給・水道業,19,19.1,18.4,161.3,163.6,150.6,144.4,145.9,137.7,16.9,17.7,12.9
30人以上,情報通信業,18.4,18.8,17.6,158.9,164.1,147,140.9,144.3,133,18,19.8,14
30人以上,"運輸業,郵便業",18.7,19.1,17.5,163.1,171.4,138.2,140.5,145.2,126.4,22.6,26.2,11.8
30人以上,"卸売業,小売業",18,18.5,17.3,147,156,133.6,135.1,142.1,124.8,11.9,13.9,8.8
30人以上,"金融業,保険業",18.2,18.7,17.6,151.7,160.9,141.8,132.3,137.8,126.3,19.4,23.1,15.5
30人以上,"不動産業,物品賃貸業",18.6,19,17.9,155.1,160,145.5,138.5,142,131.7,16.6,18,13.8
30人以上,"学術研究,専門・技術サービス業",18.5,18.7,18.3,159.3,163.8,153.2,141.4,143.8,138.1,17.9,20,15.1
30人以上,"宿泊業,飲食サービス業",14.4,15.9,13.1,110.1,127.8,93.6,101.7,116.2,88.3,8.4,11.6,5.3
30人以上,"生活関連サービス業,娯楽業",16.7,17.1,16.2,137.7,145,130.1,125,129.8,120,12.7,15.2,10.1
30人以上,"教育,学習支援業",15.7,16,15.2,114.1,116.2,111.4,107.5,110,104.3,6.6,6.2,7.1
30人以上,"医療,福祉",16.7,16.5,16.8,125,129.2,123.2,118.7,121.9,117.4,6.3,7.3,5.8
30人以上,複合サービス事業,18.8,19.1,18.1,144.8,158.4,115.8,132.7,143.7,109.1,12.1,14.7,6.7
30人以上,サービス業（他に分類されないもの）,17.7,18.5,16.9,140.8,154.2,127.4,129,137.6,120.4,11.8,16.6,7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１０月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
