規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7991002,4458000,3533002,155972,71665,84307,150177,74055,76122,7996797,4455610,3541187,24.1,13.9,37
５人以上,"鉱業,採石業,砂利採取業",1310,983,327,31,30,1,34,30,4,1307,983,324,0.3,0.3,0.3
５人以上,建設業,405025,325705,79320,6332,5541,791,6522,5527,995,404835,325719,79116,3.1,1.8,8.3
５人以上,製造業,469740,320258,149482,4265,2982,1283,6081,2995,3086,467924,320245,147679,12,4.8,27.5
５人以上,電気・ガス・熱供給・水道業,21107,17544,3563,446,329,117,608,492,116,20945,17381,3564,2.4,2.2,3.4
５人以上,情報通信業,901641,623263,278378,13449,8395,5054,19036,12820,6216,896054,618838,277216,5.5,1.8,13.6
５人以上,"運輸業,郵便業",412972,308774,104198,6879,5419,1460,9407,6773,2634,410444,307420,103024,11.3,9.7,16.4
５人以上,"卸売業,小売業",1680766,931251,749515,25204,13141,12063,23894,11224,12670,1682076,933168,748908,25.4,13.9,39.8
５人以上,"金融業,保険業",400390,200638,199752,6125,2643,3482,5906,3155,2751,400609,200126,200483,6.3,1.4,11.1
５人以上,"不動産業,物品賃貸業",248069,162376,85693,4683,3106,1577,3108,2379,729,249644,163103,86541,13,9.8,19.1
５人以上,"学術研究,専門・技術サービス業",413184,235846,177338,5815,2758,3057,5407,2713,2694,413592,235891,177701,7.6,3.9,12.5
５人以上,"宿泊業,飲食サービス業",661354,287321,374033,29872,10616,19256,26154,8285,17869,665072,289652,375420,69.9,57.4,79.6
５人以上,"生活関連サービス業,娯楽業",238130,117119,121011,3152,1173,1979,5342,1469,3873,235940,116823,119117,33.8,27.8,39.8
５人以上,"教育,学習支援業",399694,218375,181319,5830,3029,2801,7397,2949,4448,398127,218455,179672,34.9,29.3,41.7
５人以上,"医療,福祉",795208,211449,583759,12361,3234,9127,12617,4361,8256,794952,210322,584630,36.2,26.6,39.7
５人以上,複合サービス事業,28401,17172,11229,224,68,156,78,49,29,28547,17191,11356,20.8,10.8,36.1
５人以上,サービス業（他に分類されないもの）,914011,479926,434085,31304,9201,22103,18586,8834,9752,926729,480293,446436,29.3,16.6,43.1
30人以上,調査産業計,5616610,3275879,2340731,108910,51972,56938,103851,56526,47325,5621669,3271325,2350344,17.4,9.4,28.4
30人以上,"鉱業,採石業,砂利採取業",1310,983,327,31,30,1,34,30,4,1307,983,324,0.3,0.3,0.3
30人以上,建設業,265339,211710,53629,5712,4982,730,4971,4037,934,266080,212655,53425,1.4,0.7,4
30人以上,製造業,338630,236127,102503,3516,2471,1045,3415,2475,940,338731,236123,102608,9.2,3.4,22.6
30人以上,電気・ガス・熱供給・水道業,16879,14163,2716,143,102,41,343,303,40,16679,13962,2717,2,1.7,3.1
30人以上,情報通信業,802920,555373,247547,12321,7394,4927,16563,10836,5727,798678,551931,246747,5,1.2,13.3
30人以上,"運輸業,郵便業",344605,254743,89862,6475,5015,1460,8324,5690,2634,342756,254068,88688,10.2,9,13.6
30人以上,"卸売業,小売業",1076438,636495,439943,13711,7359,6352,13958,7663,6295,1076191,636191,440000,15.8,7.4,28
30人以上,"金融業,保険業",329328,170668,158660,5132,2344,2788,5017,2875,2142,329443,170137,159306,6.4,1.6,11.5
30人以上,"不動産業,物品賃貸業",178969,115955,63014,2541,1793,748,2697,1968,729,178813,115780,63033,12.5,10.8,15.6
30人以上,"学術研究,専門・技術サービス業",304470,172117,132353,4931,2251,2680,4708,2417,2291,304693,171951,132742,5.5,3,8.8
30人以上,"宿泊業,飲食サービス業",220492,102998,117494,9684,3232,6452,10003,3442,6561,220173,102788,117385,50.5,36.2,63.1
30人以上,"生活関連サービス業,娯楽業",121265,60545,60720,2002,1173,829,3365,1355,2010,119902,60363,59539,29,22.9,35.2
30人以上,"教育,学習支援業",302815,173438,129377,4915,2353,2562,5817,2502,3315,301913,173289,128624,30.8,25.2,38.3
30人以上,"医療,福祉",516522,160089,356433,7550,2986,4564,7826,3217,4609,516246,159858,356388,29.5,22.6,32.6
30人以上,複合サービス事業,17148,12425,4723,109,68,41,78,49,29,17179,12444,4735,22.4,14.3,43.7
30人以上,サービス業（他に分類されないもの）,779480,398050,381430,30137,8419,21718,16732,7667,9065,792885,398802,394083,30.3,17,43.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年７月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
