規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7986383,4449135,3537248,176985,86912,90073,165978,83946,82032,7997390,4452101,3545289,25.1,14.6,38.2
５人以上,"鉱業,採石業,砂利採取業",1282,965,317,16,12,4,17,16,1,1281,961,320,0.3,0.3,0.3
５人以上,建設業,403792,322080,81712,3876,2968,908,5082,4241,841,402586,320807,81779,3.1,1.7,8.3
５人以上,製造業,469456,319786,149670,6526,4433,2093,6720,4794,1926,469262,319425,149837,12.2,4.9,28
５人以上,電気・ガス・熱供給・水道業,21182,17507,3675,147,110,37,101,96,5,21228,17521,3707,2.5,2.2,3.7
５人以上,情報通信業,890121,618120,272001,11933,6921,5012,14949,9411,5538,887105,615630,271475,5.5,1.9,13.9
５人以上,"運輸業,郵便業",408459,308878,99581,9646,5822,3824,8558,5712,2846,409547,308988,100559,11.6,10.8,14.1
５人以上,"卸売業,小売業",1681065,930386,750679,31203,17179,14024,30513,16310,14203,1681755,931255,750500,26.1,13.7,41.6
５人以上,"金融業,保険業",396980,200270,196710,7341,4228,3113,8244,3851,4393,396077,200647,195430,6.2,1.5,11.1
５人以上,"不動産業,物品賃貸業",250027,163016,87011,3835,2595,1240,4064,2676,1388,249798,162935,86863,11.1,7.9,17.1
５人以上,"学術研究,専門・技術サービス業",415151,244297,170854,10000,3590,6410,6698,3229,3469,418453,244658,173795,6.2,3.7,9.6
５人以上,"宿泊業,飲食サービス業",669684,299831,369853,31258,12761,18497,23931,11607,12324,677011,300985,376026,73.8,60.7,84.2
５人以上,"生活関連サービス業,娯楽業",233926,117093,116833,6780,2416,4364,4974,2556,2418,235732,116953,118779,36.7,31.1,42.2
５人以上,"教育,学習支援業",391789,212249,179540,12048,6029,6019,7420,4229,3191,396417,214049,182368,34.6,28.5,41.8
５人以上,"医療,福祉",802411,204974,597437,18898,7591,11307,25036,7213,17823,796273,205352,590921,39.7,33.9,41.7
５人以上,複合サービス事業,24257,13609,10648,262,211,51,457,183,274,24062,13637,10425,18.2,6.8,33.1
５人以上,サービス業（他に分類されないもの）,926801,476074,450727,23216,10046,13170,19214,7822,11392,930803,478298,452505,29.8,17.2,43.1
30人以上,調査産業計,5608524,3272796,2335728,120523,61808,58715,112625,58078,54547,5616422,3276526,2339896,18.1,10,29.5
30人以上,"鉱業,採石業,砂利採取業",1282,965,317,16,12,4,17,16,1,1281,961,320,0.3,0.3,0.3
30人以上,建設業,264793,210678,54115,2896,2199,697,4176,3642,534,263513,209235,54278,1.3,0.7,3.7
30人以上,製造業,340398,235154,105244,3903,2727,1176,4410,2982,1428,339891,234899,104992,9.5,3.4,23.1
30人以上,電気・ガス・熱供給・水道業,17177,14120,3057,147,110,37,68,63,5,17256,14167,3089,1.9,1.7,2.9
30人以上,情報通信業,794791,553989,240802,10846,6049,4797,11861,7022,4839,793776,553016,240760,5,1.3,13.5
30人以上,"運輸業,郵便業",341749,257216,84533,9646,5822,3824,7938,5391,2547,343457,257647,85810,10.2,10,11
30人以上,"卸売業,小売業",1075565,641172,434393,17265,10845,6420,16382,9376,7006,1076448,642641,433807,16.3,7.5,29.2
30人以上,"金融業,保険業",326540,168780,157760,6642,3740,2902,6454,3236,3218,326728,169284,157444,6.4,1.7,11.5
30人以上,"不動産業,物品賃貸業",178169,116724,61445,2337,1484,853,2358,1486,872,178148,116722,61426,9.5,8.3,11.7
30人以上,"学術研究,専門・技術サービス業",305294,178707,126587,9434,3129,6305,5737,2753,2984,308991,179083,129908,3.6,2.4,5.4
30人以上,"宿泊業,飲食サービス業",220611,105576,115035,8797,4720,4077,6894,3103,3791,222514,107193,115321,58.1,42.6,72.6
30人以上,"生活関連サービス業,娯楽業",119526,61425,58101,3286,994,2292,2380,1412,968,120432,61007,59425,32.3,27.4,37.3
30人以上,"教育,学習支援業",297181,167640,129541,10767,5348,5419,5937,3694,2243,302011,169294,132717,30.3,23.7,38.7
30人以上,"医療,福祉",518619,155035,363584,14518,6487,8031,19755,6782,12973,513382,154740,358642,34.5,31.2,36
30人以上,複合サービス事業,12915,8811,4104,118,106,12,147,100,47,12886,8817,4069,18.8,8.9,40.3
30人以上,サービス業（他に分類されないもの）,793914,396804,397110,19905,8036,11869,18111,7020,11091,795708,397820,397888,30.6,17.4,43.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１０月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
