規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.2,19,17.2,145.2,158.2,128.7,133.4,143.2,121,11.8,15,7.7
５人以上,"鉱業,採石業,砂利採取業",20,20.1,19.7,166.6,169.3,158.1,144.7,145.6,141.8,21.9,23.7,16.3
５人以上,建設業,20.2,20.5,19.2,172.7,177.1,155.8,153.6,156.3,143.1,19.1,20.8,12.7
５人以上,製造業,19.5,19.9,18.5,159.3,165.4,146.4,147.2,152.8,135.2,12.1,12.6,11.2
５人以上,電気・ガス・熱供給・水道業,20.3,20.3,20.4,171.1,172.4,164.6,156.5,157.1,153.4,14.6,15.3,11.2
５人以上,情報通信業,19.6,19.9,18.8,166.6,171.3,156.1,149.9,153,142.8,16.7,18.3,13.3
５人以上,"運輸業,郵便業",19.3,20,17.4,165.7,176.4,132.8,146,153.5,123.1,19.7,22.9,9.7
５人以上,"卸売業,小売業",18.2,19,17.3,144,156.9,128.1,134,144.1,121.6,10,12.8,6.5
５人以上,"金融業,保険業",19.4,19.9,18.8,159.3,168.4,149.7,141.5,147.4,135.2,17.8,21,14.5
５人以上,"不動産業,物品賃貸業",19.3,19.8,18.3,156.3,162.9,143.6,142,147.1,132.3,14.3,15.8,11.3
５人以上,"学術研究,専門・技術サービス業",20.2,20.4,19.8,169.6,176.4,160.5,154,158.5,147.9,15.6,17.9,12.6
５人以上,"宿泊業,飲食サービス業",14.1,15.2,13.1,98.6,115.7,83.9,92.2,106.1,80.3,6.4,9.6,3.6
５人以上,"生活関連サービス業,娯楽業",17.3,17.5,17.2,134,137,131.7,126.9,128.5,125.7,7.1,8.5,6
５人以上,"教育,学習支援業",16.2,16.6,15.9,116.7,120.1,113.1,110.6,113.7,107.3,6.1,6.4,5.8
５人以上,"医療,福祉",16.8,17.1,16.7,123.3,131.5,120.2,118.2,124.4,115.9,5.1,7.1,4.3
５人以上,複合サービス事業,19.5,20,19,155.2,164.7,142.3,145.6,152.8,135.9,9.6,11.9,6.4
５人以上,サービス業（他に分類されないもの）,18.3,19.1,17.4,144.1,158.8,128.4,132.3,142.8,121.1,11.8,16,7.3
30人以上,調査産業計,18.6,19.2,17.7,151.6,161.9,136.9,137.8,145.3,127.2,13.8,16.6,9.7
30人以上,"鉱業,採石業,砂利採取業",20,20.1,19.7,166.6,169.3,158.1,144.7,145.6,141.8,21.9,23.7,16.3
30人以上,建設業,20,20.2,19.3,174.5,177.7,161.6,154.1,155.8,147.1,20.4,21.9,14.5
30人以上,製造業,19.5,19.8,18.8,163.2,166.4,155.7,148.6,152,140.6,14.6,14.4,15.1
30人以上,電気・ガス・熱供給・水道業,20.4,20.5,20.1,171.5,173.2,163,154.9,155.8,150.4,16.6,17.4,12.6
30人以上,情報通信業,19.5,19.9,18.8,166.6,171.1,156.1,149.2,152.1,142.4,17.4,19,13.7
30人以上,"運輸業,郵便業",19.1,19.8,17.1,165.1,176.4,131.4,144.5,152.3,121.1,20.6,24.1,10.3
30人以上,"卸売業,小売業",18.6,19,18,150.9,160.5,137.3,139,146.1,128.9,11.9,14.4,8.4
30人以上,"金融業,保険業",19.3,19.7,18.9,159.9,167.8,151.3,140.5,145.5,135,19.4,22.3,16.3
30人以上,"不動産業,物品賃貸業",19,19.3,18.4,153,158,143.7,138.1,141.6,131.6,14.9,16.4,12.1
30人以上,"学術研究,専門・技術サービス業",20.2,20.4,19.9,173.1,178.9,165.5,155.2,158.6,150.8,17.9,20.3,14.7
30人以上,"宿泊業,飲食サービス業",14.9,16.4,13.5,114.1,133.8,96,104.7,120.6,90.2,9.4,13.2,5.8
30人以上,"生活関連サービス業,娯楽業",16.8,17.6,16.1,136.4,144.9,128.7,125.2,132.6,118.4,11.2,12.3,10.3
30人以上,"教育,学習支援業",17.2,17.4,16.9,125.7,127.9,123,118.5,120.9,115.4,7.2,7,7.6
30人以上,"医療,福祉",17,17.1,16.9,128.4,132.6,126.3,122.3,124.9,121,6.1,7.7,5.3
30人以上,複合サービス事業,19.5,19.8,18.9,153.6,164.1,130.7,141.6,150.2,122.9,12,13.9,7.8
30人以上,サービス業（他に分類されないもの）,18.1,18.9,17.4,143.4,158.1,128.6,131.4,141.9,120.9,12,16.2,7.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年６月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
