規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.7,17.4,15.9,133.6,145.1,119.1,122.4,130.8,111.8,11.2,14.3,7.3
５人以上,"鉱業,採石業,砂利採取業",16.6,16.8,16.1,137.5,140.8,129.1,118.2,119.8,114.2,19.3,21,14.9
５人以上,建設業,17.8,18.1,16.7,150.5,154.4,135,134.2,136.7,124.2,16.3,17.7,10.8
５人以上,製造業,17.2,17.6,16.2,141.2,147,128.3,130.1,135.2,118.8,11.1,11.8,9.5
５人以上,電気・ガス・熱供給・水道業,17.9,18,17.3,149.9,151.5,141,135.2,136.1,130.2,14.7,15.4,10.8
５人以上,情報通信業,17.4,17.8,16.7,148.5,153.4,137.5,132.9,136.4,125.1,15.6,17,12.4
５人以上,"運輸業,郵便業",17.7,18.2,16.1,154,163.6,123.2,135.1,141.8,113.7,18.9,21.8,9.5
５人以上,"卸売業,小売業",16.9,17.5,16.2,133.4,144.5,119.8,123.5,132.1,113,9.9,12.4,6.8
５人以上,"金融業,保険業",17.5,18,17,145.5,154.7,135.9,128.4,134.1,122.4,17.1,20.6,13.5
５人以上,"不動産業,物品賃貸業",18.2,18.7,17.3,148.4,155.3,135.5,134.5,139.6,124.9,13.9,15.7,10.6
５人以上,"学術研究,専門・技術サービス業",17.3,17.6,17,147.5,153.2,139.7,132.9,136.8,127.5,14.6,16.4,12.2
５人以上,"宿泊業,飲食サービス業",13.9,15.1,12.8,98.2,116.5,82.7,92,107.2,79.1,6.2,9.3,3.6
５人以上,"生活関連サービス業,娯楽業",17,17.1,16.9,132.1,134.9,129.9,125.6,126.9,124.5,6.5,8,5.4
５人以上,"教育,学習支援業",14.6,15,14.1,103.6,106.8,99.6,98.7,101.8,95,4.9,5,4.6
５人以上,"医療,福祉",15.7,15.9,15.7,115.4,124.9,112.1,110.6,118.2,107.9,4.8,6.7,4.2
５人以上,複合サービス事業,17.8,18.3,17.1,141.2,151.2,127.2,131.1,138.2,121.2,10.1,13,6
５人以上,サービス業（他に分類されないもの）,17.2,17.9,16.5,137,149.8,123.1,125,133.1,116.3,12,16.7,6.8
30人以上,調査産業計,17.1,17.6,16.5,140.2,149.2,127.2,127,133.3,118,13.2,15.9,9.2
30人以上,"鉱業,採石業,砂利採取業",16.6,16.8,16.1,137.5,140.8,129.1,118.2,119.8,114.2,19.3,21,14.9
30人以上,建設業,17.6,17.8,16.4,153.3,156.9,138.6,134.4,136.5,125.8,18.9,20.4,12.8
30人以上,製造業,17.4,17.6,16.7,146.3,149.8,137.8,133,136.3,125,13.3,13.5,12.8
30人以上,電気・ガス・熱供給・水道業,17.8,17.9,17.3,150.8,152.5,141.4,134.3,135.3,129,16.5,17.2,12.4
30人以上,情報通信業,17.5,17.8,16.7,149.2,154.2,137.6,133,136.6,124.8,16.2,17.6,12.8
30人以上,"運輸業,郵便業",17.7,18.2,16.1,154.8,164.5,123.3,135.2,141.9,113.4,19.6,22.6,9.9
30人以上,"卸売業,小売業",17.5,17.8,17.1,141.8,149.9,130.1,129.9,135.9,121.2,11.9,14,8.9
30人以上,"金融業,保険業",17.6,18,17.1,147.1,155.5,138.1,128.5,133.7,122.9,18.6,21.8,15.2
30人以上,"不動産業,物品賃貸業",18.2,18.6,17.6,148.4,153.4,139.1,133.6,137.1,127.1,14.8,16.3,12
30人以上,"学術研究,専門・技術サービス業",17.5,17.7,17.4,152.2,157,146,135.4,138.2,131.8,16.8,18.8,14.2
30人以上,"宿泊業,飲食サービス業",14.7,16,13.6,111.1,129.3,95.1,102.6,117.3,89.7,8.5,12,5.4
30人以上,"生活関連サービス業,娯楽業",16,16.8,15.2,129.7,138.6,120.9,119.5,127.2,111.9,10.2,11.4,9
30人以上,"教育,学習支援業",15.4,15.8,14.9,111.5,113.7,108.2,105.8,108.3,102.2,5.7,5.4,6
30人以上,"医療,福祉",16.3,16,16.4,121.6,127,119.3,115.9,119.5,114.3,5.7,7.5,5
30人以上,複合サービス事業,18.3,18.6,17.7,143.8,154,120,130.8,138.6,112.7,13,15.4,7.3
30人以上,サービス業（他に分類されないもの）,17.2,17.8,16.6,137.6,150.3,124.6,125.4,133.1,117.5,12.2,17.2,7.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年５月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
