規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.4,17.2,15.4,130.9,143.7,114.7,119.6,129.1,107.5,11.3,14.6,7.2
５人以上,"鉱業,採石業,砂利採取業",16.9,17,16.7,146,148.3,139,123,124,120.1,23,24.3,18.9
５人以上,建設業,18.8,19.1,17.8,161.6,165.8,144.7,142.3,144.7,132.6,19.3,21.1,12.1
５人以上,製造業,17.9,18.4,16.9,149.1,155.9,134,136.6,142.3,123.9,12.5,13.6,10.1
５人以上,電気・ガス・熱供給・水道業,17.9,18.1,16.9,152.2,154.3,139.9,137,138.6,127.8,15.2,15.7,12.1
５人以上,情報通信業,17.2,17.6,16.3,147.7,153.2,135.2,130.8,134.8,121.8,16.9,18.4,13.4
５人以上,"運輸業,郵便業",17.8,18.6,15.3,152.7,164,118.2,132.8,140.7,108.6,19.9,23.3,9.6
５人以上,"卸売業,小売業",16.7,17.3,16,131.9,142.6,118.1,122.7,131.2,111.8,9.2,11.4,6.3
５人以上,"金融業,保険業",16.5,17,16,137.8,146.4,128.7,121.3,126.3,116,16.5,20.1,12.7
５人以上,"不動産業,物品賃貸業",17.7,18.2,16.7,144.4,151.9,130.1,130,135.8,119,14.4,16.1,11.1
５人以上,"学術研究,専門・技術サービス業",17.5,17.7,17.2,147.8,153.7,139.6,132.3,135.8,127.4,15.5,17.9,12.2
５人以上,"宿泊業,飲食サービス業",12.3,13.6,11.2,84.2,101,69.8,80,94.5,67.6,4.2,6.5,2.2
５人以上,"生活関連サービス業,娯楽業",15.9,16.4,15.6,121.3,127.3,117.2,115.3,119.7,112.3,6,7.6,4.9
５人以上,"教育,学習支援業",13.4,13.6,13.2,95.2,97.6,92.3,90.6,93,87.7,4.6,4.6,4.6
５人以上,"医療,福祉",15.2,15.5,15.1,110.5,120.4,107.1,105.6,113.9,102.7,4.9,6.5,4.4
５人以上,複合サービス事業,16.2,16.5,15.8,126.9,135.7,115.7,118.9,125.2,110.9,8,10.5,4.8
５人以上,サービス業（他に分類されないもの）,16.8,17.6,16,134.2,148.9,118.5,122.5,132.5,111.8,11.7,16.4,6.7
30人以上,調査産業計,16.6,17.2,15.8,136.3,146.8,121.4,123,130.5,112.4,13.3,16.3,9
30人以上,"鉱業,採石業,砂利採取業",16.9,17,16.7,146,148.3,139,123,124,120.1,23,24.3,18.9
30人以上,建設業,18.4,18.6,17.7,162,165.4,148.3,139.8,141.1,134.6,22.2,24.3,13.7
30人以上,製造業,17.8,18.2,17,152.4,156.9,141.6,137.7,141.5,128.4,14.7,15.4,13.2
30人以上,電気・ガス・熱供給・水道業,17.2,17.3,16.4,148.4,150.4,137.5,130.6,131.9,123.7,17.8,18.5,13.8
30人以上,情報通信業,17.2,17.6,16.2,148.1,153.8,135.1,130.5,134.6,121.1,17.6,19.2,14
30人以上,"運輸業,郵便業",17.5,18.4,14.8,151.7,163.7,115.2,130.9,139.5,104.9,20.8,24.2,10.3
30人以上,"卸売業,小売業",17,17.3,16.4,137.5,145.7,125.7,126.3,132.4,117.4,11.2,13.3,8.3
30人以上,"金融業,保険業",16.5,16.9,16,138.5,146.4,129.7,120.8,125.6,115.4,17.7,20.8,14.3
30人以上,"不動産業,物品賃貸業",17.5,17.9,16.8,143,148.7,132.4,128.1,132.4,120.2,14.9,16.3,12.2
30人以上,"学術研究,専門・技術サービス業",17.3,17.6,17,150,155.6,142.1,133.1,136.5,128.4,16.9,19.1,13.7
30人以上,"宿泊業,飲食サービス業",12.6,14.1,11.4,92.3,111.1,76.1,87.1,103.3,73.1,5.2,7.8,3
30人以上,"生活関連サービス業,娯楽業",15,15.8,14.2,117.1,126.9,108.2,107.7,116.3,99.8,9.4,10.6,8.4
30人以上,"教育,学習支援業",13.9,14,13.8,100.8,102.3,98.8,95.6,97.5,92.9,5.2,4.8,5.9
30人以上,"医療,福祉",15.7,15.6,15.8,116,121.6,113.4,110.3,114.6,108.3,5.7,7,5.1
30人以上,複合サービス事業,16.8,16.8,16.8,130.5,138.4,114.9,119.4,125.1,108.1,11.1,13.3,6.8
30人以上,サービス業（他に分類されないもの）,16.8,17.5,16,134.4,149.1,119.5,122.5,132.3,112.5,11.9,16.8,7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年２月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
