規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.9,159.8,144.6,15.2,12.7,76.9,74.4,2.5
５人以上,"鉱業,採石業,砂利採取業",17.8,151.4,128.4,23,5.5,27.3,27.3,－
５人以上,建設業,19.7,168.8,148.5,20.3,13.2,82.8,81.7,1.1
５人以上,製造業,19,158.7,145.8,12.9,14.5,97.6,91.6,6
５人以上,電気・ガス・熱供給・水道業,19.1,161.8,145.2,16.6,14.9,110,109.2,0.8
５人以上,情報通信業,18.7,161.8,143.8,18,12.5,88.7,84.8,3.9
５人以上,"運輸業,郵便業",19.2,170.4,146.7,23.7,15.7,111.7,103,8.7
５人以上,"卸売業,小売業",18.9,158.7,146.3,12.4,13.7,80.8,79,1.8
５人以上,"金融業,保険業",18.4,153.9,135,18.9,15,96.9,94.2,2.7
５人以上,"不動産業,物品賃貸業",19,161.3,145.1,16.2,13.8,78,75.9,2.1
５人以上,"学術研究,専門・技術サービス業",18.9,162,144.9,17.1,11.1,74.9,73.1,1.8
５人以上,"宿泊業,飲食サービス業",20.6,180.2,164.3,15.9,11.1,66.9,63.8,3.1
５人以上,"生活関連サービス業,娯楽業",19.1,158.8,146.3,12.5,13.3,84.6,82.9,1.7
５人以上,"教育,学習支援業",18.2,141.5,132.9,8.6,9.8,47.5,47,0.5
５人以上,"医療,福祉",18.9,151.1,143.5,7.6,11.9,67.7,66.4,1.3
５人以上,複合サービス事業,18.3,150.3,141,9.3,16.6,102.9,98.3,4.6
５人以上,サービス業（他に分類されないもの）,18.8,158.4,143.1,15.3,15.2,95.8,92.8,3
30人以上,調査産業計,18.8,160,143.5,16.5,13.3,83.4,80.4,3
30人以上,"鉱業,採石業,砂利採取業",17.8,151.4,128.4,23,5.5,27.3,27.3,－
30人以上,建設業,19.3,169,146.8,22.2,13.6,95.1,92.9,2.2
30人以上,製造業,18.8,160.3,145.3,15,14.6,106,96,10
30人以上,電気・ガス・熱供給・水道業,19.1,162.3,145.1,17.2,15.2,109.6,108.5,1.1
30人以上,情報通信業,18.7,162.2,143.5,18.7,13.2,95.1,90.6,4.5
30人以上,"運輸業,郵便業",19,168.6,144.4,24.2,15.8,114.9,106.5,8.4
30人以上,"卸売業,小売業",18.7,158.8,145,13.8,14.3,86.5,84.3,2.2
30人以上,"金融業,保険業",18.4,155.3,134.8,20.5,15.3,98.7,95.7,3
30人以上,"不動産業,物品賃貸業",19,162.5,144.5,18,15.5,83,80.7,2.3
30人以上,"学術研究,専門・技術サービス業",18.7,162.1,143.6,18.5,12.6,87.3,84.2,3.1
30人以上,"宿泊業,飲食サービス業",19.7,170.7,155.6,15.1,10.6,66.1,62.6,3.5
30人以上,"生活関連サービス業,娯楽業",18.9,163.5,146.1,17.4,11.9,83,80.3,2.7
30人以上,"教育,学習支援業",18.2,141.3,132.2,9.1,9.8,50.4,49.7,0.7
30人以上,"医療,福祉",19,152.9,144.1,8.8,12.4,72.9,71.4,1.5
30人以上,複合サービス事業,19.1,157,143.8,13.2,17.4,93.2,85.5,7.7
30人以上,サービス業（他に分類されないもの）,18.7,159.1,143.6,15.5,15.4,99.2,95.8,3.4
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１０月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
