規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7993842,4431754,3562088,135625,66215,69410,124522,56120,68402,8004945,4441849,3563096,25.2,14.6,38.4
５人以上,"鉱業,採石業,砂利採取業",1281,961,320,10,9,1,14,11,3,1277,959,318,0.2,0.3,ー
５人以上,建設業,402586,320645,81941,2276,2138,138,2887,2465,422,401975,320318,81657,3.3,2.1,8
５人以上,製造業,461503,313132,148371,2973,1976,997,5148,3102,2046,459328,312006,147322,12,4.8,27.3
５人以上,電気・ガス・熱供給・水道業,21228,17492,3736,88,61,27,102,44,58,21214,17509,3705,2.5,2.2,3.8
５人以上,情報通信業,887105,619079,268026,8487,5691,2796,8262,4492,3770,887330,620278,267052,5.3,1.7,13.6
５人以上,"運輸業,郵便業",409547,306618,102929,7245,4212,3033,4089,2452,1637,412703,308378,104325,11.6,9.7,17.1
５人以上,"卸売業,小売業",1681756,921902,759854,23435,11536,11899,21359,11832,9527,1683832,921606,762226,25.1,12.8,40
５人以上,"金融業,保険業",396077,201542,194535,3977,1813,2164,4041,1875,2166,396013,201480,194533,6,1.4,10.8
５人以上,"不動産業,物品賃貸業",249798,163646,86152,2252,1069,1183,2522,1136,1386,249528,163579,85949,10.9,8.1,16.2
５人以上,"学術研究,専門・技術サービス業",418453,237904,180549,5041,1975,3066,4439,1885,2554,419055,237994,181061,7.8,4.3,12.5
５人以上,"宿泊業,飲食サービス業",677011,300731,376280,36950,17275,19675,25261,10211,15050,688700,307795,380905,74.7,62.2,84.8
５人以上,"生活関連サービス業,娯楽業",235732,112579,123153,4603,2682,1921,6736,2117,4619,233599,113144,120455,38.9,34.4,43.2
５人以上,"教育,学習支援業",396417,220156,176261,5891,2915,2976,4463,1694,2769,397845,221377,176468,34.6,28.5,42.2
５人以上,"医療,福祉",796273,210044,586229,13283,4903,8380,13339,4474,8865,796217,210473,585744,40.1,30.2,43.7
５人以上,複合サービス事業,28272,16918,11354,173,68,105,158,130,28,28287,16856,11431,16.4,6.9,30.3
５人以上,サービス業（他に分類されないもの）,930803,468405,462398,18941,7892,11049,21702,8200,13502,928042,468097,459945,29.9,17.6,42.5
30人以上,調査産業計,5615610,3256039,2359571,82819,40800,42019,77002,37234,39768,5621427,3259605,2361822,18,9.6,29.7
30人以上,"鉱業,採石業,砂利採取業",1281,961,320,10,9,1,14,11,3,1277,959,318,0.2,0.3,ー
30人以上,建設業,263513,209020,54493,2019,1881,138,2125,1859,266,263407,209042,54365,1.2,0.7,3.4
30人以上,製造業,334868,231484,103384,2155,1344,811,3883,2297,1586,333140,230531,102609,9.1,3.4,22.1
30人以上,電気・ガス・熱供給・水道業,17256,14138,3118,88,61,27,53,44,9,17291,14155,3136,2,1.8,3
30人以上,情報通信業,793776,555453,238323,7429,4997,2432,6559,3865,2694,794646,556585,238061,5,1.4,13.5
30人以上,"運輸業,郵便業",343457,254350,89107,6347,3639,2708,3554,2097,1457,346250,255892,90358,9.9,8.4,14.2
30人以上,"卸売業,小売業",1076449,630114,446335,11018,5252,5766,10721,6444,4277,1076746,628922,447824,15.2,6.2,27.8
30人以上,"金融業,保険業",326728,172264,154464,2758,1336,1422,3291,1654,1637,326195,171946,154249,6.2,1.6,11.3
30人以上,"不動産業,物品賃貸業",178148,116756,61392,1338,840,498,1445,951,494,178041,116645,61396,9.2,8.3,10.8
30人以上,"学術研究,専門・技術サービス業",308991,173522,135469,3523,1428,2095,3497,1582,1915,309017,173368,135649,5.4,2.8,8.8
30人以上,"宿泊業,飲食サービス業",222514,106834,115680,14552,6232,8320,6142,2521,3621,230924,110545,120379,58,43,71.8
30人以上,"生活関連サービス業,娯楽業",120432,59847,60585,1591,815,776,3213,1551,1662,118810,59111,59699,35.9,30.8,41
30人以上,"教育,学習支援業",302011,175396,126615,4419,2259,2160,3175,1520,1655,303255,176135,127120,29.8,23.6,38.3
30人以上,"医療,福祉",513382,157510,355872,8357,4101,4256,9333,3491,5842,512406,158120,354286,34.4,26.2,38.1
30人以上,複合サービス事業,17096,11946,5150,102,68,34,87,59,28,17111,11955,5156,16.1,8.2,34.2
30人以上,サービス業（他に分類されないもの）,795708,386444,409264,17113,6538,10575,19910,7288,12622,792911,385694,407217,30.6,17.8,42.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年11月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
