規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7999872,4456667,3543205,149383,68617,80766,152700,71317,81383,7996555,4453967,3542588,24.7,14.4,37.6
５人以上,"鉱業,採石業,砂利採取業",1322,987,335,26,24,2,38,27,11,1310,984,326,0.3,0.3,0.3
５人以上,建設業,405920,323385,82535,5091,4061,1030,5986,4779,1207,405025,322667,82358,3.9,2.5,9.6
５人以上,製造業,473488,323539,149949,7775,3684,4091,5970,3113,2857,475293,324110,151183,12.1,4.6,28.1
５人以上,電気・ガス・熱供給・水道業,21213,18006,3207,49,44,5,155,137,18,21107,17913,3194,2,1.6,4.2
５人以上,情報通信業,903423,623849,279574,9470,5780,3690,11252,7042,4210,901641,622587,279054,5.5,1.6,14
５人以上,"運輸業,郵便業",414377,312187,102190,6266,3994,2272,7671,5513,2158,412972,310668,102304,11.9,10.4,16.4
５人以上,"卸売業,小売業",1677663,928798,748865,26941,12020,14921,23838,12559,11279,1680766,928259,752507,25.1,13.3,39.6
５人以上,"金融業,保険業",401177,205723,195454,3932,2047,1885,4719,2376,2343,400390,205394,194996,6.1,1.4,11.1
５人以上,"不動産業,物品賃貸業",249872,163813,86059,2316,1330,986,4119,2252,1867,248069,162891,85178,11.4,8.5,17
５人以上,"学術研究,専門・技術サービス業",413034,237217,175817,5203,1849,3354,5053,2583,2470,413184,236483,176701,7.7,3.7,13.2
５人以上,"宿泊業,飲食サービス業",654931,302209,352722,28781,11349,17432,22358,10879,11479,661354,302679,358675,70.3,59.2,79.7
５人以上,"生活関連サービス業,娯楽業",235617,101901,133716,6900,2251,4649,4387,1059,3328,238130,103093,135037,33.9,28.2,38.2
５人以上,"教育,学習支援業",395730,206422,189308,8514,4236,4278,4550,1545,3005,399694,209113,190581,38,30.6,46.1
５人以上,"医療,福祉",797945,216246,581699,17560,7199,10361,20297,6911,13386,795208,216534,578674,40.8,34.1,43.3
５人以上,複合サービス事業,28411,16372,12039,156,84,72,166,65,101,28401,16391,12010,20.6,8.7,36.9
５人以上,サービス業（他に分類されないもの）,925749,476013,449736,20403,8665,11738,32141,10477,21664,914011,474201,439810,29.3,17,42.6
30人以上,調査産業計,5637133,3290465,2346668,91204,43708,47496,105964,50802,55162,5622373,3283371,2339002,18.2,10.2,29.5
30人以上,"鉱業,採石業,砂利採取業",1322,987,335,26,24,2,38,27,11,1310,984,326,0.3,0.3,0.3
30人以上,建設業,267598,213701,53897,2319,1638,681,4578,3720,858,265339,211619,53720,1.4,0.7,4.2
30人以上,製造業,343844,240556,103288,4483,2309,2174,3934,2421,1513,344393,240444,103949,9.6,4,22.7
30人以上,電気・ガス・熱供給・水道業,16934,14223,2711,49,44,5,104,86,18,16879,14181,2698,2,1.8,3.2
30人以上,情報通信業,804521,559136,245385,7794,4643,3151,9395,5915,3480,802920,557864,245056,5.1,1.4,13.6
30人以上,"運輸業,郵便業",346029,259671,86358,5204,3281,1923,6628,4750,1878,344605,258202,86403,11,10,14
30人以上,"卸売業,小売業",1077541,635956,441585,12236,6197,6039,13339,7138,6201,1076438,635015,441423,15.5,7.1,27.7
30人以上,"金融業,保険業",329946,171993,157953,2633,1088,1545,3251,1784,1467,329328,171297,158031,6.4,1.6,11.6
30人以上,"不動産業,物品賃貸業",180268,116879,63389,1780,1120,660,3079,1988,1091,178969,116011,62958,12.8,11,16.2
30人以上,"学術研究,専門・技術サービス業",304116,172041,132075,4228,1529,2699,3874,1759,2115,304470,171811,132659,5.5,3,8.7
30人以上,"宿泊業,飲食サービス業",217809,104266,113543,9394,3204,6190,6711,3393,3318,220492,104077,116415,50,36.6,62
30人以上,"生活関連サービス業,娯楽業",118565,56975,61590,3814,1380,2434,1114,550,564,121265,57805,63460,32.1,25.5,38
30人以上,"教育,学習支援業",299602,167468,132134,6574,3799,2775,3361,1247,2114,302815,170020,132795,31.5,24.7,40.1
30人以上,"医療,福祉",520775,169167,351608,11802,5858,5944,16055,6513,9542,516522,168512,348010,36.7,33.5,38.2
30人以上,複合サービス事業,17092,11706,5386,156,84,72,100,65,35,17148,11725,5423,21.8,10.8,45.5
30人以上,サービス業（他に分類されないもの）,791171,395740,395431,18712,7510,11202,30403,9446,20957,779480,393804,385676,31.3,18.6,44.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年６月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
