規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,17.8,150.3,136.3,14,12.1,72.4,70,2.4
５人以上,"鉱業,採石業,砂利採取業",17.1,143.7,122.6,21.1,14.5,98.8,96.9,1.9
５人以上,建設業,17.9,153.9,136.8,17.1,13.1,76.1,75,1.1
５人以上,製造業,17.6,147.8,135.5,12.3,13.8,97.1,88.5,8.6
５人以上,電気・ガス・熱供給・水道業,18,153.1,137.4,15.7,12.9,90.2,89.3,0.9
５人以上,情報通信業,17.7,152.4,135.9,16.5,12.6,75.5,71.9,3.6
５人以上,"運輸業,郵便業",18.3,160.6,139,21.6,13.2,91.8,84.6,7.2
５人以上,"卸売業,小売業",17.9,149.9,137.9,12,13.1,78.9,76.5,2.4
５人以上,"金融業,保険業",17.6,147.7,130.3,17.4,14.5,93.4,91.4,2
５人以上,"不動産業,物品賃貸業",18.3,154.3,139.2,15.1,14.3,79.2,76.3,2.9
５人以上,"学術研究,専門・技術サービス業",17.3,149.6,134.7,14.9,12.7,81.3,79.2,2.1
５人以上,"宿泊業,飲食サービス業",18.8,159,144.9,14.1,11,64.5,62.2,2.3
５人以上,"生活関連サービス業,娯楽業",18.4,149.9,141.6,8.3,11.2,69.2,68.2,1
５人以上,"教育,学習支援業",16.5,128.1,121,7.1,8.1,40.3,39.8,0.5
５人以上,"医療,福祉",18.1,144.5,137,7.5,11.4,64,62.8,1.2
５人以上,複合サービス事業,17.8,146.1,134.6,11.5,15.6,97.4,93,4.4
５人以上,サービス業（他に分類されないもの）,18,152.5,137.1,15.4,14.2,91,87.5,3.5
30人以上,調査産業計,17.8,150.7,135.5,15.2,12.7,78.1,75,3.1
30人以上,"鉱業,採石業,砂利採取業",17.1,143.7,122.6,21.1,14.5,98.8,96.9,1.9
30人以上,建設業,17.6,154.5,135.2,19.3,13.1,84,82.1,1.9
30人以上,製造業,17.6,150.5,136.6,13.9,14.5,111.4,96.9,14.5
30人以上,電気・ガス・熱供給・水道業,17.4,150,132.1,17.9,13.9,101.1,99.5,1.6
30人以上,情報通信業,17.7,152.9,135.7,17.2,12.9,76.8,72.8,4
30人以上,"運輸業,郵便業",18.3,159.3,137.5,21.8,13,92.7,84.3,8.4
30人以上,"卸売業,小売業",17.8,150.3,137,13.3,14.4,87.9,85.5,2.4
30人以上,"金融業,保険業",17.7,149.1,130.2,18.9,14.5,93.6,91.3,2.3
30人以上,"不動産業,物品賃貸業",18.2,154.1,138.1,16,15.3,79.9,77.1,2.8
30人以上,"学術研究,専門・技術サービス業",17.3,151.8,135.3,16.5,14.2,92.5,88.9,3.6
30人以上,"宿泊業,飲食サービス業",17.6,147,134,13,11,66.8,63.1,3.7
30人以上,"生活関連サービス業,娯楽業",17.7,147.4,135.5,11.9,10,61.2,60,1.2
30人以上,"教育,学習支援業",16.5,128.5,121.5,7,7.5,38.2,37.6,0.6
30人以上,"医療,福祉",18.4,147.2,138.5,8.7,12.1,69,67.8,1.2
30人以上,複合サービス事業,18.6,154.3,138.5,15.8,15.9,86.7,80.7,6
30人以上,サービス業（他に分類されないもの）,18,153.7,137.8,15.9,14.4,93,89.3,3.7
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１月分（確報）,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
