規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.4,17.2,15.5,131.4,143.5,115.7,120.2,129.2,108.6,11.2,14.3,7.1
５人以上,"鉱業,採石業,砂利採取業",17,16.9,17.3,143.2,144.1,140.9,122.3,122.3,122.4,20.9,21.8,18.5
５人以上,建設業,17.7,18,16.5,150.9,155.1,133.8,134.4,137.1,123.3,16.5,18,10.5
５人以上,製造業,17.2,17.5,16.4,142.3,147.5,130.6,130.4,134.8,120.6,11.9,12.7,10
５人以上,電気・ガス・熱供給・水道業,17.8,18.1,16.3,151.4,154.5,134.3,136.1,138.6,122.3,15.3,15.9,12
５人以上,情報通信業,17.4,17.8,16.4,148,153.6,135.1,132.2,136.5,122.3,15.8,17.1,12.8
５人以上,"運輸業,郵便業",17.7,18.3,15.6,151.9,161.9,120.3,132.1,138.6,111.7,19.8,23.3,8.6
５人以上,"卸売業,小売業",16.7,17.3,15.8,132,143.4,117.3,122.4,131.5,110.7,9.6,11.9,6.6
５人以上,"金融業,保険業",17.4,17.9,16.9,143.8,153.2,134.5,127.5,133.3,121.8,16.3,19.9,12.7
５人以上,"不動産業,物品賃貸業",17.9,18.4,16.9,145.5,152.6,132.2,131.8,137.1,121.8,13.7,15.5,10.4
５人以上,"学術研究,専門・技術サービス業",16.9,17.2,16.6,143.9,149.6,136,130.1,133.9,124.9,13.8,15.7,11.1
５人以上,"宿泊業,飲食サービス業",13.4,14.7,12.3,94.1,112.1,78.5,88.1,102.8,75.4,6,9.3,3.1
５人以上,"生活関連サービス業,娯楽業",16.1,16.2,16,124,126.9,121.7,118,119.6,116.8,6,7.3,4.9
５人以上,"教育,学習支援業",13.2,13.6,12.8,94.2,97.6,90.4,89.7,93,85.9,4.5,4.6,4.5
５人以上,"医療,福祉",15.5,15.9,15.3,112.9,124.1,109.2,107.9,117.2,104.8,5,6.9,4.4
５人以上,複合サービス事業,17.4,18.2,16.1,136.8,149.5,118.2,126.6,135.7,113.3,10.2,13.8,4.9
５人以上,サービス業（他に分類されないもの）,16.9,17.7,16.1,135.3,149.8,119.6,123.2,132.9,112.8,12.1,16.9,6.8
30人以上,調査産業計,16.8,17.4,16.1,137.6,147.6,123.7,124.6,131.7,114.7,13,15.9,9
30人以上,"鉱業,採石業,砂利採取業",17,16.9,17.3,143.2,144.1,140.9,122.3,122.3,122.4,20.9,21.8,18.5
30人以上,建設業,17.5,17.7,16.5,153.3,156.9,137.8,134.3,136.3,125.7,19,20.6,12.1
30人以上,製造業,17.3,17.6,16.5,147.1,151.4,137,133.1,136.9,124.2,14,14.5,12.8
30人以上,電気・ガス・熱供給・水道業,17.4,17.5,16.5,149.1,151.5,137.4,131.5,133.1,123.7,17.6,18.4,13.7
30人以上,情報通信業,17.4,17.8,16.5,148.7,154.3,135.2,132.3,136.6,121.9,16.4,17.7,13.3
30人以上,"運輸業,郵便業",17.6,18.3,15.4,151,161.9,118.5,130.9,138,109.8,20.1,23.9,8.7
30人以上,"卸売業,小売業",17.3,17.7,16.8,140.6,149.1,128.1,129,135.5,119.5,11.6,13.6,8.6
30人以上,"金融業,保険業",17.4,17.9,16.9,145.1,154,135.9,127.4,133,121.6,17.7,21,14.3
30人以上,"不動産業,物品賃貸業",17.9,18.3,17.1,145.3,151.4,134.1,130.9,135.5,122.4,14.4,15.9,11.7
30人以上,"学術研究,専門・技術サービス業",17.1,17.3,16.9,148.2,152.6,142.2,132.5,135.2,128.8,15.7,17.4,13.4
30人以上,"宿泊業,飲食サービス業",14.5,16.2,13,109.9,130.3,90.7,101.2,117.7,85.7,8.7,12.6,5
30人以上,"生活関連サービス業,娯楽業",15.1,15.5,14.6,118,124.4,111.4,109.7,115.3,104.1,8.3,9.1,7.3
30人以上,"教育,学習支援業",13.6,13.8,13.3,99.3,100.5,97.6,94.4,96,92.1,4.9,4.5,5.5
30人以上,"医療,福祉",16.2,16.2,16.2,119.9,127,116.8,113.8,119.4,111.4,6.1,7.6,5.4
30人以上,複合サービス事業,18.1,18.7,16.7,141.8,154.2,111.5,127.8,137.2,104.9,14,17,6.6
30人以上,サービス業（他に分類されないもの）,16.9,17.6,16.2,135.7,149.8,121.2,123.4,132.5,114.1,12.3,17.3,7.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１月分（確報）,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
