規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7998530,4460672,3537858,123175,55569,67606,146375,69282,77093,7975330,4446959,3528371,24.6,14.2,37.6
５人以上,"鉱業,採石業,砂利採取業",1307,982,325,15,15,0,27,21,6,1295,976,319,0.3,0.3,0.3
５人以上,建設業,404835,323021,81814,3049,2286,763,3679,3062,617,404205,322245,81960,3.4,2,9.1
５人以上,製造業,469656,320514,149142,3052,1925,1127,4546,3160,1386,468162,319279,148883,12,4.7,27.4
５人以上,電気・ガス・熱供給・水道業,20945,17228,3717,141,122,19,271,188,83,20815,17162,3653,2.4,2.2,3
５人以上,情報通信業,896054,628664,267390,7156,4004,3152,9655,5166,4489,893555,627502,266053,4.7,1.7,11.6
５人以上,"運輸業,郵便業",410444,308558,101886,3117,1866,1251,4425,3195,1230,409136,307229,101907,11.7,10,16.9
５人以上,"卸売業,小売業",1682077,933501,748576,22207,10232,11975,24504,12063,12441,1679780,931670,748110,24.9,13.1,39.5
５人以上,"金融業,保険業",400609,201631,198978,3391,1804,1587,4422,2299,2123,399578,201136,198442,6.3,1.5,11.1
５人以上,"不動産業,物品賃貸業",249644,162277,87367,2960,1480,1480,2834,1625,1209,249770,162132,87638,12.8,9.4,19.1
５人以上,"学術研究,専門・技術サービス業",413592,239118,174474,5133,2398,2735,4111,1780,2331,414614,239736,174878,7.9,4.5,12.6
５人以上,"宿泊業,飲食サービス業",665072,289249,375823,28500,10535,17965,30562,12945,17617,663010,286839,376171,71.6,58.9,81.3
５人以上,"生活関連サービス業,娯楽業",235940,120307,115633,2126,1251,875,6493,2343,4150,231573,119215,112358,35.5,29.6,41.7
５人以上,"教育,学習支援業",398127,216985,181142,5006,2577,2429,14843,8709,6134,388290,210853,177437,35.1,29.3,42.1
５人以上,"医療,福祉",794952,206519,588433,19229,6546,12683,13837,4023,9814,800344,209042,591302,38.7,32.2,41
５人以上,複合サービス事業,28547,17236,11311,225,124,101,219,87,132,28553,17273,11280,21.1,11.1,36.5
５人以上,サービス業（他に分類されないもの）,926729,474882,451847,17868,8404,9464,21947,8616,13331,922650,474670,447980,30.5,17.6,44.3
30人以上,調査産業計,5623401,3276056,2347345,74717,35850,38867,92536,46333,46203,5605582,3265573,2340009,17.7,9.7,29
30人以上,"鉱業,採石業,砂利採取業",1307,982,325,15,15,0,27,21,6,1295,976,319,0.3,0.3,0.3
30人以上,建設業,266080,212398,53682,1944,1578,366,3033,2563,470,264991,211413,53578,1.4,0.8,3.9
30人以上,製造業,340463,235832,104631,2513,1546,967,3248,2388,860,339728,234990,104738,9.4,3.4,22.7
30人以上,電気・ガス・熱供給・水道業,16679,13809,2870,141,122,19,47,40,7,16773,13891,2882,1.9,1.8,2.6
30人以上,情報通信業,798678,561950,236728,6370,3413,2957,8132,4406,3726,796916,560957,235959,4.1,1.2,11.1
30人以上,"運輸業,郵便業",342756,255154,87602,2838,1730,1108,3860,2630,1230,341734,254254,87480,10.6,9.3,14.4
30人以上,"卸売業,小売業",1076191,636717,439474,11458,5032,6426,12403,6432,5971,1075246,635317,439929,15.3,6.7,27.8
30人以上,"金融業,保険業",329443,170602,158841,2618,1499,1119,3628,1980,1648,328433,170121,158312,6.4,1.6,11.5
30人以上,"不動産業,物品賃貸業",178813,116021,62792,1433,860,573,1892,1134,758,178354,115747,62607,11.6,9.7,15
30人以上,"学術研究,専門・技術サービス業",304693,172770,131923,4304,1864,2440,3946,1780,2166,305051,172854,132197,5.6,3.2,8.8
30人以上,"宿泊業,飲食サービス業",220173,103097,117076,5922,2288,3634,7601,2931,4670,218494,102454,116040,51.4,37,64.1
30人以上,"生活関連サービス業,娯楽業",119902,61547,58355,1496,766,730,3879,1466,2413,117519,60847,56672,31.9,27.3,36.9
30人以上,"教育,学習支援業",301913,170176,131737,3613,2018,1595,10729,7257,3472,294797,164937,129860,30.7,24,39.3
30人以上,"医療,福祉",516246,157434,358812,13570,5597,7973,9453,3344,6109,520363,159687,360676,33.6,29.8,35.3
30人以上,複合サービス事業,17179,12438,4741,117,47,70,85,56,29,17211,12429,4782,22.4,14.2,43.7
30人以上,サービス業（他に分類されないもの）,792885,395129,397756,16365,7475,8890,20573,7905,12668,788677,394699,393978,31.3,17.8,44.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年８月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
