規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,16.4,17.1,15.4,131,142.7,115.7,120,128.7,108.6,11,14,7.1
５人以上,"鉱業,採石業,砂利採取業",17,16.9,17.3,142.9,143.8,140.5,122,122,122,20.9,21.8,18.5
５人以上,建設業,18,18.3,16.9,151.7,155.5,135.7,136,138.4,125.9,15.7,17.1,9.8
５人以上,製造業,16.9,17.3,16,139.6,145.8,126.1,128.9,134.1,117.5,10.7,11.7,8.6
５人以上,電気・ガス・熱供給・水道業,17.7,17.9,16.3,149.6,152.5,134.4,134.5,136.8,122.3,15.1,15.7,12.1
５人以上,情報通信業,17.5,17.8,16.7,149.7,154,139.6,134.2,137.4,126.6,15.5,16.6,13
５人以上,"運輸業,郵便業",17.6,18,16.2,152.5,161.6,123.4,132.6,138.1,114.9,19.9,23.5,8.5
５人以上,"卸売業,小売業",16.8,17.5,15.9,132,143.4,117,122.6,131.8,110.5,9.4,11.6,6.5
５人以上,"金融業,保険業",17.4,17.9,16.9,143.8,153,134.2,126.7,132.4,120.7,17.1,20.6,13.5
５人以上,"不動産業,物品賃貸業",17.6,18,16.7,144.7,150.7,133.5,130.5,134.8,122.5,14.2,15.9,11
５人以上,"学術研究,専門・技術サービス業",16.9,17.3,16.4,141.8,148,133.1,128.9,133.1,123,12.9,14.9,10.1
５人以上,"宿泊業,飲食サービス業",12.9,13.9,12,86.3,101.2,73.8,81.5,93.5,71.3,4.8,7.7,2.5
５人以上,"生活関連サービス業,娯楽業",16,16.4,15.7,120.7,129.4,114.8,114.8,121,110.6,5.9,8.4,4.2
５人以上,"教育,学習支援業",12.7,12.9,12.5,89.8,91.1,88.1,85.8,87.1,84.1,4,4,4
５人以上,"医療,福祉",15.3,16.1,15,116.5,128.9,112,110.7,120.8,107,5.8,8.1,5
５人以上,複合サービス事業,17.1,17.7,16.2,136.4,149.2,117.8,124.8,133.8,111.8,11.6,15.4,6
５人以上,サービス業（他に分類されないもの）,17,17.8,16.1,134.4,148.3,118.8,122.7,132.2,112,11.7,16.1,6.8
30人以上,調査産業計,16.8,17.3,16,136.9,146.1,123.4,124.1,130.7,114.5,12.8,15.4,8.9
30人以上,"鉱業,採石業,砂利採取業",17,16.9,17.3,142.9,143.8,140.5,122,122,122,20.9,21.8,18.5
30人以上,建設業,18,18.2,17,154,156.9,141,136.4,137.8,129.9,17.6,19.1,11.1
30人以上,製造業,16.9,17.4,16,143.2,148.9,130.2,130.9,135.8,119.7,12.3,13.1,10.5
30人以上,電気・ガス・熱供給・水道業,17.3,17.5,16.4,147.4,149.7,136.6,130.7,132.3,123.3,16.7,17.4,13.3
30人以上,情報通信業,17.6,17.9,16.8,150.9,155,141,134.7,137.8,127.2,16.2,17.2,13.8
30人以上,"運輸業,郵便業",17.4,17.9,16,151.2,160.6,121.9,131,136.6,113.4,20.2,24,8.5
30人以上,"卸売業,小売業",17.4,17.9,16.8,140.4,148.9,127.5,129.1,135.7,119,11.3,13.2,8.5
30人以上,"金融業,保険業",17.5,18,16.9,145.1,153.9,135.7,126.3,131.9,120.2,18.8,22,15.5
30人以上,"不動産業,物品賃貸業",17.5,17.8,16.8,144.2,148.6,136.6,129,131.9,123.8,15.2,16.7,12.8
30人以上,"学術研究,専門・技術サービス業",17.1,17.4,16.7,145.7,150.7,138.8,131,134.2,126.6,14.7,16.5,12.2
30人以上,"宿泊業,飲食サービス業",13,13.9,12.2,90.3,103.9,78.9,83.7,94.1,75,6.6,9.8,3.9
30人以上,"生活関連サービス業,娯楽業",15.1,15.9,14.5,113.1,128.8,100.5,105.4,118,95.3,7.7,10.8,5.2
30人以上,"教育,学習支援業",12.9,12.9,13,93.2,92.6,94.1,88.9,88.7,89.3,4.3,3.9,4.8
30人以上,"医療,福祉",16,16.4,15.8,125.3,132.8,121.7,118.1,123.8,115.4,7.2,9,6.3
30人以上,複合サービス事業,17.6,18,16.6,140.5,153.3,112,124.9,134.5,103.3,15.6,18.8,8.7
30人以上,サービス業（他に分類されないもの）,17,17.7,16.3,134.7,147.8,120.6,122.8,131.5,113.5,11.9,16.3,7.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１月分（暫定版）,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
