規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.9,18.8,16.8,143.2,156.4,126.3,131.4,141.4,118.7,11.8,15,7.6
５人以上,"鉱業,採石業,砂利採取業",18.5,18.5,18.3,156.1,158.6,148.6,133.6,134.4,130.9,22.5,24.2,17.7
５人以上,建設業,20.4,20.7,19,173.8,178.8,153.8,154.5,157.5,142.4,19.3,21.3,11.4
５人以上,製造業,19.3,19.8,18.3,158,164.4,144.2,145.7,151.7,132.9,12.3,12.7,11.3
５人以上,電気・ガス・熱供給・水道業,19.1,19.2,18.6,160.5,162.6,150.4,145.3,146.4,140,15.2,16.2,10.4
５人以上,情報通信業,19,19.4,18.3,161.6,166.1,151.5,145.5,148.6,138.6,16.1,17.5,12.9
５人以上,"運輸業,郵便業",19,19.6,17.2,165.8,176.7,133.5,145.2,152.8,122.8,20.6,23.9,10.7
５人以上,"卸売業,小売業",18.2,19,17.2,143.4,156.3,127.4,133.6,143.8,121,9.8,12.5,6.4
５人以上,"金融業,保険業",18.6,19.1,18.1,153.8,163.9,143.8,136.3,142.2,130.4,17.5,21.7,13.4
５人以上,"不動産業,物品賃貸業",19.2,19.7,18.3,155.1,161.7,142.7,141.6,146.5,132.3,13.5,15.2,10.4
５人以上,"学術研究,専門・技術サービス業",19,19.3,18.5,159.4,166.2,150.4,143.8,148.4,137.8,15.6,17.8,12.6
５人以上,"宿泊業,飲食サービス業",13.9,15.3,12.9,100.1,120.1,84.8,93.1,109.4,80.6,7,10.7,4.2
５人以上,"生活関連サービス業,娯楽業",16.9,17.6,16.2,130,137.6,122.6,122.8,129.2,116.6,7.2,8.4,6
５人以上,"教育,学習支援業",15.2,15.7,14.7,107.3,110.8,103.1,101.8,105.2,97.7,5.5,5.6,5.4
５人以上,"医療,福祉",16.7,16.9,16.6,123,133.1,119.3,118,125.9,115.2,5,7.2,4.1
５人以上,複合サービス事業,17.8,18.5,16.7,139.2,150.6,121.9,130.4,139,117.3,8.8,11.6,4.6
５人以上,サービス業（他に分類されないもの）,18.3,19.1,17.4,145,158.8,129.9,133,142.3,122.8,12,16.5,7.1
30人以上,調査産業計,18.4,19,17.4,150,160.5,135.3,136.4,143.9,125.8,13.6,16.6,9.5
30人以上,"鉱業,採石業,砂利採取業",18.5,18.5,18.3,156.1,158.6,148.6,133.6,134.4,130.9,22.5,24.2,17.7
30人以上,建設業,20.1,20.4,19.1,175,178.8,159.6,153.7,155.7,145.5,21.3,23.1,14.1
30人以上,製造業,19.3,19.7,18.5,162.6,166.8,153,148,152.4,138,14.6,14.4,15
30人以上,電気・ガス・熱供給・水道業,19,19.1,18.5,160.9,163,150,144.6,145.8,138.3,16.3,17.2,11.7
30人以上,情報通信業,19.1,19.4,18.3,162.7,167.4,152,145.8,149,138.6,16.9,18.4,13.4
30人以上,"運輸業,郵便業",18.9,19.5,17,163.8,174.5,133.3,143.8,151.5,121.9,20,23,11.4
30人以上,"卸売業,小売業",18.7,19.2,18,152.3,162.1,138,140.3,147.7,129.6,12,14.4,8.4
30人以上,"金融業,保険業",18.7,19.1,18.2,155.4,164.3,145.8,136.3,141.6,130.5,19.1,22.7,15.3
30人以上,"不動産業,物品賃貸業",19.4,19.8,18.8,157,162.3,147.4,142,145.7,135.2,15,16.6,12.2
30人以上,"学術研究,専門・技術サービス業",19,19.2,18.6,161.4,167.4,153.5,143.9,147.6,139.1,17.5,19.8,14.4
30人以上,"宿泊業,飲食サービス業",14.6,16,13.3,113,133.1,95.4,103.1,118.9,89.3,9.9,14.2,6.1
30人以上,"生活関連サービス業,娯楽業",16.9,18,15.7,137.1,147.8,126.5,126.4,135,117.8,10.7,12.8,8.7
30人以上,"教育,学習支援業",15.5,15.9,15.1,111.3,113.5,108,105,107.5,101.5,6.3,6,6.5
30人以上,"医療,福祉",17.3,17.5,17.2,130.4,138.2,126.9,124.5,130.3,121.9,5.9,7.9,5
30人以上,複合サービス事業,18.5,19,17.3,142.4,154.8,109.9,130.5,140.8,103.5,11.9,14,6.4
30人以上,サービス業（他に分類されないもの）,18.3,19.2,17.5,145.8,159.3,131.9,133.8,142.8,124.5,12,16.5,7.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年７月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
