規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7926884,4446209,3480675,123815,65586,58229,140390,69045,71345,7910309,4442750,3467559,24.3,14.2,37.3
５人以上,"鉱業,採石業,砂利採取業",1416,1030,386,16,16,0,33,32,1,1399,1014,385,1.1,1.1,1
５人以上,建設業,400448,321979,78469,2805,2523,282,3477,2731,746,399776,321771,78005,3.9,2.4,9.8
５人以上,製造業,468303,323391,144912,3896,2588,1308,5122,3249,1873,467077,322730,144347,10.8,4.1,25.7
５人以上,電気・ガス・熱供給・水道業,21020,17862,3158,51,36,15,124,116,8,20947,17782,3165,2.7,1.9,6.7
５人以上,情報通信業,879340,615859,263481,13863,9312,4551,12486,8563,3923,880717,616608,264109,5.7,1.4,15.9
５人以上,"運輸業,郵便業",415805,314954,100851,3241,2250,991,4860,3194,1666,414186,314010,100176,12.7,10.6,19.4
５人以上,"卸売業,小売業",1685343,949153,736190,24754,14312,10442,28318,14303,14015,1681779,949162,732617,25.2,13.9,39.8
５人以上,"金融業,保険業",398599,199605,198994,7258,3840,3418,12224,7704,4520,393633,195741,197892,7.2,1.5,12.8
５人以上,"不動産業,物品賃貸業",238312,155287,83025,5644,4003,1641,1916,1051,865,242040,158239,83801,11.7,7.7,19.2
５人以上,"学術研究,専門・技術サービス業",402596,235025,167571,7024,2953,4071,6473,2978,3495,403147,235000,168147,8.2,4.1,14
５人以上,"宿泊業,飲食サービス業",646236,300868,345368,17350,8258,9092,17654,9020,8634,645932,300106,345826,68.7,56.9,79
５人以上,"生活関連サービス業,娯楽業",231239,98342,132897,4516,1654,2862,6088,1227,4861,229667,98769,130898,32.2,27.7,35.5
５人以上,"教育,学習支援業",402050,219067,182983,4081,2107,1974,8143,3795,4348,397988,217379,180609,38.6,32.8,45.7
５人以上,"医療,福祉",781997,196344,585653,11994,3884,8110,12162,2761,9401,781829,197467,584362,39.3,29.9,42.5
５人以上,複合サービス事業,31072,18376,12696,119,48,71,571,213,358,30620,18211,12409,19.1,8.5,34.8
５人以上,サービス業（他に分類されないもの）,923108,479067,444041,17203,7802,9401,20739,8108,12631,919572,478761,440811,28,16.9,40
30人以上,調査産業計,5562759,3263145,2299614,81367,45369,35998,92963,50007,42956,5551163,3258507,2292656,18,10,29.3
30人以上,"鉱業,採石業,砂利採取業",1416,1030,386,16,16,0,33,32,1,1399,1014,385,1.1,1.1,1
30人以上,建設業,263279,212846,50433,1234,1087,147,2225,1735,490,262288,212198,50090,1.8,1,5
30人以上,製造業,339597,238974,100623,3046,2108,938,4042,2804,1238,338601,238278,100323,8.7,3.4,21.3
30人以上,電気・ガス・熱供給・水道業,16404,13642,2762,51,36,15,124,116,8,16331,13562,2769,1.9,1.8,2.3
30人以上,情報通信業,779708,550472,229236,12879,8555,4324,11743,7965,3778,780844,551062,229782,5.5,1.2,15.6
30人以上,"運輸業,郵便業",348956,261572,87384,2269,1537,732,4330,2773,1557,346895,260336,86559,12.2,10.1,18.2
30人以上,"卸売業,小売業",1058442,630881,427561,16047,9209,6838,14717,8446,6271,1059772,631644,428128,15.4,7.2,27.5
30人以上,"金融業,保険業",329497,168021,161476,4299,2196,2103,9342,6273,3069,324454,163944,160510,7.3,1.7,13
30人以上,"不動産業,物品賃貸業",170936,110212,60724,5224,3709,1515,1410,728,682,174750,113193,61557,11.7,9.3,16.2
30人以上,"学術研究,専門・技術サービス業",295030,169965,125065,4284,2129,2155,4842,2102,2740,294472,169992,124480,6,3.2,9.8
30人以上,"宿泊業,飲食サービス業",218573,105733,112840,4834,2585,2249,5128,2666,2462,218279,105652,112627,46.5,33.5,58.7
30人以上,"生活関連サービス業,娯楽業",114678,57670,57008,1411,814,597,2541,1227,1314,113548,57257,56291,34,29.8,38.3
30人以上,"教育,学習支援業",307451,179272,128179,3161,1728,1433,7313,3687,3626,303299,177313,125986,32.4,27.2,39.7
30人以上,"医療,福祉",509271,149185,360086,6769,2763,4006,7015,1900,5115,509025,150048,358977,35,28.2,37.8
30人以上,複合サービス事業,18962,13348,5614,61,48,13,403,151,252,18620,13245,5375,18.2,9.1,40.7
30人以上,サービス業（他に分類されないもの）,790559,400322,390237,15782,6849,8933,17755,7402,10353,788586,399769,388817,29.7,18.6,41.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年１月分（確報）,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
