規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7913816,4428317,3485499,116743,48911,67832,137571,65530,72041,7892988,4411698,3481290,24.2,13.7,37.4
５人以上,"鉱業,採石業,砂利採取業",1399,1052,347,28,22,6,43,36,7,1384,1038,346,0.4,0.4,0.3
５人以上,建設業,399776,320400,79376,2196,1466,730,5275,4351,924,396697,317515,79182,3.8,2.4,9.7
５人以上,製造業,470584,324774,145810,3784,2206,1578,4163,1878,2285,470205,325102,145103,10.9,4,26.3
５人以上,電気・ガス・熱供給・水道業,20947,17902,3045,119,111,8,199,187,12,20867,17826,3041,2.7,1.9,7.2
５人以上,情報通信業,880717,611297,269420,7584,4562,3022,7459,3990,3469,880842,611869,268973,5.8,1.5,15.6
５人以上,"運輸業,郵便業",414186,311864,102322,3762,2628,1134,4356,2519,1837,413592,311973,101619,13,10.7,20
５人以上,"卸売業,小売業",1681779,945139,736640,18795,6681,12114,30234,14558,15676,1670340,937262,733078,25.4,13.8,40.2
５人以上,"金融業,保険業",393633,202097,191536,3967,1739,2228,4502,2211,2291,393098,201625,191473,6.6,1.4,12.1
５人以上,"不動産業,物品賃貸業",242040,159108,82932,2514,1753,761,2645,1620,1025,241909,159241,82668,11.4,7.6,18.8
５人以上,"学術研究,専門・技術サービス業",403147,232893,170254,7287,3282,4005,5276,3071,2205,405158,233104,172054,8.8,4.2,15
５人以上,"宿泊業,飲食サービス業",645932,297999,347933,24117,7994,16123,25635,11125,14510,644414,294868,349546,68.7,56.6,78.8
５人以上,"生活関連サービス業,娯楽業",229667,93538,136129,5405,2965,2440,3489,842,2647,231583,95661,135922,32.9,25.9,37.8
５人以上,"教育,学習支援業",397988,214994,182994,6013,3069,2944,8594,5665,2929,395407,212398,183009,38.4,31.9,45.8
５人以上,"医療,福祉",781829,203073,578756,11500,3382,8118,18744,5709,13035,774585,200746,573839,38.6,28.7,42
５人以上,複合サービス事業,30620,17217,13403,114,42,72,826,267,559,29908,16992,12916,22.4,8.7,40.5
５人以上,サービス業（他に分類されないもの）,919572,474970,444602,19558,7009,12549,16131,7501,8630,922999,474478,448521,26.8,14.6,39.7
30人以上,調査産業計,5556860,3259350,2297510,71583,32826,38757,82611,43698,38913,5545832,3248478,2297354,17.5,9.4,29
30人以上,"鉱業,採石業,砂利採取業",1399,1052,347,28,22,6,43,36,7,1384,1038,346,0.4,0.4,0.3
30人以上,建設業,262288,211455,50833,1740,1466,274,3853,3225,628,260175,209696,50479,1.7,0.9,4.9
30人以上,製造業,344298,243479,100819,1979,1300,679,2586,1591,995,343691,243188,100503,8.5,3.2,21.1
30人以上,電気・ガス・熱供給・水道業,16331,13682,2649,119,111,8,48,36,12,16402,13757,2645,1.9,1.7,2.7
30人以上,情報通信業,780844,546491,234353,6244,3722,2522,6058,3577,2481,781030,546636,234394,5.4,1.4,14.9
30人以上,"運輸業,郵便業",346895,260454,86441,2577,1776,801,3654,2128,1526,345818,260102,85716,12,9.8,18.8
30人以上,"卸売業,小売業",1059772,629346,430426,8704,3947,4757,16426,9424,7002,1052050,623869,428181,15.2,6.9,27.2
30人以上,"金融業,保険業",324454,170673,153781,2724,1247,1477,3073,1459,1614,324105,170461,153644,6.6,1.5,12.2
30人以上,"不動産業,物品賃貸業",174750,113782,60968,1049,622,427,1293,773,520,174506,113631,60875,11.6,9.1,16.2
30人以上,"学術研究,専門・技術サービス業",294472,170085,124387,4612,2449,2163,3826,2023,1803,295258,170511,124747,6,3.2,9.7
30人以上,"宿泊業,飲食サービス業",218279,101539,116740,9244,2624,6620,6924,3019,3905,220599,101144,119455,48.1,34,60.1
30人以上,"生活関連サービス業,娯楽業",113548,53640,59908,3544,2378,1166,1842,842,1000,115250,55176,60074,32.4,26.4,37.9
30人以上,"教育,学習支援業",303299,176338,126961,3552,2229,1323,5790,3527,2263,301061,175040,126021,31.5,26.5,38.4
30人以上,"医療,福祉",509025,157588,351437,7264,2550,4714,11719,5375,6344,504570,154763,349807,33.6,27.1,36.5
30人以上,複合サービス事業,18620,12239,6381,64,42,22,585,193,392,18099,12088,6011,23.9,10.2,51.3
30人以上,サービス業（他に分類されないもの）,788586,397507,391079,18139,6341,11798,14891,6470,8421,791834,397378,394456,28.2,15.8,40.7
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
