規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,18.8,158.6,144.2,14.4,13,77.9,75.3,2.6
５人以上,"鉱業,採石業,砂利採取業",18.1,153.9,131,22.9,8.3,52.5,49.5,3
５人以上,建設業,19.5,167,147.9,19.1,13.8,83.8,82.8,1
５人以上,製造業,19,158.8,146.1,12.7,15,102.5,95.2,7.3
５人以上,電気・ガス・熱供給・水道業,19.3,162.7,146.6,16.1,14.5,105.5,105.1,0.4
５人以上,情報通信業,18.6,161.2,144.1,17.1,13,92.5,88.5,4
５人以上,"運輸業,郵便業",19.2,170.9,148.4,22.5,15.9,107.8,98.8,9
５人以上,"卸売業,小売業",18.6,156.3,144.3,12,14,82.3,80.6,1.7
５人以上,"金融業,保険業",18.2,152.5,134.4,18.1,15.1,96.7,93.9,2.8
５人以上,"不動産業,物品賃貸業",19,160.2,145,15.2,14.4,79,77,2
５人以上,"学術研究,専門・技術サービス業",18.7,160.2,144.7,15.5,12.7,81.6,79.5,2.1
５人以上,"宿泊業,飲食サービス業",20.1,177,161,16,11.2,67.8,64.7,3.1
５人以上,"生活関連サービス業,娯楽業",18.7,155.6,144.9,10.7,13.1,83.3,81.4,1.9
５人以上,"教育,学習支援業",17.5,136.5,128.9,7.6,9.7,47,46.5,0.5
５人以上,"医療,福祉",19,151.8,144.7,7.1,12.4,68.5,67.2,1.3
５人以上,複合サービス事業,18.2,147.1,137.6,9.5,17,105.8,100.8,5
５人以上,サービス業（他に分類されないもの）,18.8,159.5,144.4,15.1,15.7,98.6,95.1,3.5
30人以上,調査産業計,18.5,157.9,142.4,15.5,13.7,84.4,81.3,3.1
30人以上,"鉱業,採石業,砂利採取業",18.1,153.9,131,22.9,8.3,52.5,49.5,3
30人以上,建設業,19,165.9,145.4,20.5,14.9,95.8,93.4,2.4
30人以上,製造業,18.7,158.8,144.1,14.7,15.3,113.1,101.1,12
30人以上,電気・ガス・熱供給・水道業,19.1,162.9,145.6,17.3,14.9,107.6,106.9,0.7
30人以上,情報通信業,18.6,161.5,143.6,17.9,13.5,98,93.3,4.7
30人以上,"運輸業,郵便業",18.8,167.8,145.5,22.3,15.6,108.2,99.3,8.9
30人以上,"卸売業,小売業",18.2,154.5,141.5,13,14.5,86.9,85.1,1.8
30人以上,"金融業,保険業",18.3,154.5,134.6,19.9,15.4,98.8,95.8,3
30人以上,"不動産業,物品賃貸業",18.7,159.4,142.7,16.7,16.1,82.7,80.5,2.2
30人以上,"学術研究,専門・技術サービス業",18.4,159.8,142.7,17.1,14.8,94.5,91.2,3.3
30人以上,"宿泊業,飲食サービス業",19,167.3,152.4,14.9,10.6,65.5,62.2,3.3
30人以上,"生活関連サービス業,娯楽業",18.6,161,145.8,15.2,12.4,82,78.8,3.2
30人以上,"教育,学習支援業",17.3,134.4,126.4,8,9.6,49.6,49,0.6
30人以上,"医療,福祉",19.2,152.9,145,7.9,13.2,74.4,73.2,1.2
30人以上,複合サービス事業,19,152.8,140.3,12.5,18.2,103,95.6,7.4
30人以上,サービス業（他に分類されないもの）,18.7,159.6,144.5,15.1,16,102.2,98.3,3.9
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年９月分,,,,,,,,,
第６表  規模、産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
