規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.4,18.2,16.4,139.4,152.6,122.3,126.9,136.7,114.3,12.5,15.9,8
５人以上,"鉱業,採石業,砂利採取業",19.5,19.6,19.2,164.1,167.3,155.9,140,141.6,135.8,24.1,25.7,20.1
５人以上,建設業,19.6,19.9,18.4,168.7,172.8,150.5,148,150.2,138,20.7,22.6,12.5
５人以上,製造業,18.5,19,17.3,152.8,160.5,136.4,139.9,146.5,125.7,12.9,14,10.7
５人以上,電気・ガス・熱供給・水道業,20.7,20.9,20.1,175.7,177.6,165.8,158.1,159.2,151.9,17.6,18.4,13.9
５人以上,情報通信業,18.9,19.3,17.9,162.1,168,148.9,143.8,148.1,134.2,18.3,19.9,14.7
５人以上,"運輸業,郵便業",18.1,19,15.7,156.1,169.2,119.6,134,142.5,110.2,22.1,26.7,9.4
５人以上,"卸売業,小売業",17.2,18,16.2,136.2,149.1,120,126,136.3,113.1,10.2,12.8,6.9
５人以上,"金融業,保険業",18.5,19,18,153.3,162.5,143.9,135.3,140.9,129.6,18,21.6,14.3
５人以上,"不動産業,物品賃貸業",18.4,19,17.3,151.6,158.9,137.4,135.6,141.3,124.5,16,17.6,12.9
５人以上,"学術研究,専門・技術サービス業",19.4,19.7,18.9,164.3,170.9,155.1,146.9,151.4,140.6,17.4,19.5,14.5
５人以上,"宿泊業,飲食サービス業",13.5,14.5,12.6,92.5,107.9,79.4,87.9,101,76.7,4.6,6.9,2.7
５人以上,"生活関連サービス業,娯楽業",16.5,16.8,16.2,127.8,132.5,124.3,119.8,122.6,117.7,8,9.9,6.6
５人以上,"教育,学習支援業",14.8,15.3,14.2,107.2,111.9,101.6,101.5,106.1,96,5.7,5.8,5.6
５人以上,"医療,福祉",16.4,16.6,16.4,118.1,128.4,114.6,112.8,121.3,109.9,5.3,7.1,4.7
５人以上,複合サービス事業,19.4,19.9,18.7,153.7,164.2,139,144.2,152.4,132.7,9.5,11.8,6.3
５人以上,サービス業（他に分類されないもの）,17.7,18.2,17.1,141.5,153.3,127.6,128.7,136.2,119.9,12.8,17.1,7.7
30人以上,調査産業計,17.8,18.4,17,146.3,157,131.1,131.7,139.2,121,14.6,17.8,10.1
30人以上,"鉱業,採石業,砂利採取業",19.5,19.6,19.2,164.1,167.3,155.9,140,141.6,135.8,24.1,25.7,20.1
30人以上,建設業,19.6,19.8,18.6,174.1,176.9,159.5,149.1,150.1,143.7,25,26.8,15.8
30人以上,製造業,18.6,19.1,17.5,158.4,164,145.5,143,148,131.5,15.4,16,14
30人以上,電気・ガス・熱供給・水道業,20.5,20.7,19.5,176.2,178.6,162.6,155.4,157.1,145.8,20.8,21.5,16.8
30人以上,情報通信業,18.8,19.2,17.8,162.1,168,148.8,143.2,147.5,133.5,18.9,20.5,15.3
30人以上,"運輸業,郵便業",17.9,18.9,15.3,155.2,169.2,116.5,132.1,141.3,106.8,23.1,27.9,9.7
30人以上,"卸売業,小売業",17.9,18.4,17.2,145.6,155.4,131.7,133.3,140.8,122.5,12.3,14.6,9.2
30人以上,"金融業,保険業",18.4,18.8,18,153.9,162,145.3,134.3,139.2,129.1,19.6,22.8,16.2
30人以上,"不動産業,物品賃貸業",18.3,18.8,17.5,150.7,156.1,140.5,133.8,138,126,16.9,18.1,14.5
30人以上,"学術研究,専門・技術サービス業",19.4,19.6,19.1,167.4,173.2,159.7,149,152.8,143.9,18.4,20.4,15.8
30人以上,"宿泊業,飲食サービス業",14.3,15.5,13.3,105.8,122.2,91.3,99.4,113.2,87.2,6.4,9,4.1
30人以上,"生活関連サービス業,娯楽業",15.6,16.4,14.9,126.1,133.8,118.4,113.5,120,107,12.6,13.8,11.4
30人以上,"教育,学習支援業",15.5,15.7,15.1,114.5,116.7,111.4,107.8,110.5,104,6.7,6.2,7.4
30人以上,"医療,福祉",17,16.7,17.2,123.4,129.7,120.8,117.3,121.9,115.4,6.1,7.8,5.4
30人以上,複合サービス事業,19.6,19.9,18.7,154.2,164.7,130.4,141.6,150.5,121.3,12.6,14.2,9.1
30人以上,サービス業（他に分類されないもの）,17.6,18,17.1,141.5,152.6,128.9,128.5,135.2,120.8,13,17.4,8.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和４年３月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
